0,1,2,3,4,5
False,22.0,Glen Campbell,Hey Little One,154853.0,spotify:track:07f9TTQJ7hjp129VbNwopF
False,17.0,Skeeter Davis,He Says the Same Things to Me,165773.0,spotify:track:1qOqhSno0LFwPgXlcK3umM
False,27.0,The Beach Boys,Friends - Remastered 2001,153026.0,spotify:track:0vKTQKH82qOthIyP4L9Tk9
False,19.0,The Grass Roots,Lovin' Things,162706.0,spotify:track:7GKlBrdF3WaXjRyH0oQFdZ
False,14.0,Gene Pitney,If I Didn't Have A Dime (To Play The Jukebox),149586.0,spotify:track:1uGCwiDtDOmlRknvyUBYSz
,,,,,
False,49.0,Gladys Knight & The Pips,Every Beat Of My Heart,114666.0,spotify:track:75hgmQO2o2IUx0vgl0l54e
False,19.0,The Drifters,Memories Are Made of This,152200.0,spotify:track:22bA5fQMVqBAQMDjP7Z3nO
False,6.0,The Girlfriends,"My One and Only, Jimmy Boy - Remastered Single Version",136880.0,spotify:track:724k0eWcby90V6kIVbozGq
False,2.0,Paul Petersen,Lollipops and Roses,142466.0,spotify:track:4O3C5wHN2tetlVZEZ7V8aG
False,27.0,Tangier,On the Line,282386.0,spotify:track:1RTp8evtxWfHEo43pV3tUZ
False,6.0,Freddy Cannon,Patty Baby,124560.0,spotify:track:5CxrCz2zXok6L2rFx4qEVZ
,,,,,
,,,,,
False,2.0,Tommy James,Church Street Soul Revival,195773.0,spotify:track:7MyVp7sr63GlxXXGswRDzQ
False,1.0,Bernie Lowe Orchestra,Sing Sing Sing,145226.0,spotify:track:0T4b706qiJ87eBtHcgq9oH
False,6.0,Anne Murray,Send A Little Love My Way,166840.0,spotify:track:7ucoZP0aopFf9UiJE3FyVB
False,38.0,Jules Shear,Steady,212200.0,spotify:track:4u1pVvajrzB9k7nTxadENv
False,4.0,The McGuire Sisters,Summer Dreams,174000.0,spotify:track:7dj1hbvMZPdezIDwCLhFn7
,,,,,
,,,,,
False,22.0,The Doobie Brothers,Sweet Maxine,263866.0,spotify:track:6apI1dPdq94Sf0LWPdTnUz
False,1.0,Bobby Darin,Be Mad Little Girl,145893.0,spotify:track:33dpZRUyyjAvGkS8xDJkkO
False,6.0,Johnny Burnette,Big Big World,143573.0,spotify:track:4AbV3QiDq9ESX3f5IiouAO
False,10.0,Brook Benton,So Close,130800.0,spotify:track:47SjXhyQ5sdR0WbvbHgAPM
False,5.0,Freddy Cannon,Chattanooga Shoe Shine Boy,137133.0,spotify:track:2Wg92bsfweigVksgH5FtkJ
False,0.0,B the Star,Blockbuster - Karaoke Version in the Style of Sweet,196520.0,spotify:track:2Gg9IuzaPLkbfPGVuniQpI
False,4.0,Nat King Cole,Take A Fool's Advice,143133.0,spotify:track:3jHjhvyYmuyNmZilVONE59
False,34.0,Jimi Hendrix,Dolly Dagger,285386.0,spotify:track:417qXCSHPqUYQHyPbRTpM2
False,5.0,Carla Thomas,Something Good (Is Going To Happen To You),158040.0,spotify:track:4dp6dBDTRVQS7UKRuZFdOl
,,,,,
,,,,,
False,10.0,Jan & Kjeld,Banjo Boy,146364.0,spotify:track:12qMggLBAShX05TG4RYWFO
False,24.0,Sammy Hagar,Plain Jane,229266.0,spotify:track:6px77nsx8HmckG9YuKmiP2
,,,,,
False,29.0,10cc,People In Love,225546.0,spotify:track:5OesuURQhsAqUzjegDkSQP
False,24.0,Laura Lee,Dirty Man,175640.0,spotify:track:0762EAuTa9SF0BzPEqbL7w
False,13.0,Danny & The Juniors,Pony Express,149066.0,spotify:track:4ql0kh9WTuUWfl3CIy0Abo
,,,,,
False,0.0,The Velaires,Roll over Beethoven,157773.0,spotify:track:3IyDnpymKXKdB6nVXcrS1C
,,,,,
False,27.0,Harpers Bizarre,Chattanooga Choo Choo - Remastered Version,158106.0,spotify:track:0Yi33sItO0TVjIiD5hCrGe
,,,,,
False,3.0,The Supremes,"A Breath Taking, First Sight Soul Shaking, One Night Love Making, Next Day Breaking Guy - Single Version / Mono",146560.0,spotify:track:1ePIjPuiQvrLKKYJhW7dPh
False,13.0,Brook Benton,A House Is Not A Home,181000.0,spotify:track:5Hcr7IkfNZ1FNmikY9MNly
,,,,,
,,,,,
False,3.0,Bobby Powell,C.C. Rider,165332.0,spotify:track:27cpFYGnU26PkLtntFLaNu
False,40.0,The Chi-Lites,Are You My Woman? (Tell Me So),182066.0,spotify:track:7B32ckntos5QYbV9o7GF3q
False,27.0,Sam Cooke,Baby Won't You Please Come Home,133120.0,spotify:track:071slpSEp0A0cPdOfxInZ7
False,10.0,The O'Jays,Deeper (In Love with You),159293.0,spotify:track:1PSfY3lSwBD888PZW0s5JH
False,8.0,Gladys Knight & The Pips,All I Need Is Time,272933.0,spotify:track:1gEMpHVwtNZuH3GDPqJfs4
False,19.0,Neil Sedaka,Sweet Little You,124600.0,spotify:track:63vEpcWRAD4uHbVKTwRhBO
,,,,,
,,,,,
,,,,,
True,61.0,Nicki Minaj,Barbie Dreams,279866.0,spotify:track:6Poyf51k7W3NKnsGwAI90B
False,37.0,Otis Redding,Come to Me,167906.0,spotify:track:25rfcLcczxo0vJHRaFwCkX
False,36.0,The Animals,Boom Boom,199760.0,spotify:track:3RwomkUaNHS0gFs3QqgudU
,,,,,
False,37.0,Ray Charles,Don't Let the Sun Catch You Cryin',225333.0,spotify:track:3pEwXiu1AVstyAluolJnW7
False,22.0,Little Anthony & The Imperials,Better Use Your Head,170906.0,spotify:track:4URcCVFgWv9cWZxgjhveFj
False,10.0,James Walsh Gypsy Band,"Cuz It's You, Girl",241280.0,spotify:track:7CEmBKVxnsZ2VFQLbJuluY
False,19.0,Carl Douglas,Dance the Kung Fu,188293.0,spotify:track:1XJGRuqfyh9xvBXAVuGD3g
False,34.0,Syl Johnson,Take Me to the River,185906.0,spotify:track:1VkM17IchG9iReZw8Z8UI2
False,8.0,Del Shannon,Sue's Gotta Be Mine,121666.0,spotify:track:4Y58VuD8vlQQrD6dap0wO4
,,,,,
False,33.0,The Dynamic Superiors,Shoe Shoe Shine,225786.0,spotify:track:4p8Vhi8qJfQYuIHPGSMimd
False,0.0,"Dino, Desi & Billy",Please Don't Fight It,154146.0,spotify:track:3a9JYMtoe0NeZwRXqLFQSr
False,26.0,The Mamas & The Papas,Dancing Bear,250626.0,spotify:track:5dyH958ip694mJLUmac7Ab
False,9.0,The Platters,"Sweet, Sweet Lovin'",115586.0,spotify:track:0bcYOdXwV5McxEO7ICoh3S
False,38.0,Linda Ronstadt,Silver Threads and Golden Needles,148053.0,spotify:track:35zwqAY2glpqDm9PM5h9el
False,18.0,Brenda And The Tabulations,Stay Together Young Lovers,192666.0,spotify:track:4xTO6qvRnREo3Axva7SGdo
,,,,,
False,24.0,Percy Sledge,Out of Left Field - Single Version,212480.0,spotify:track:5mxsx8oRXAXH9Hs0SvgMvW
False,0.0,Nicola Paone,"Blah, Blah, Blah",159346.0,spotify:track:0DjvEtL6of7GNZlGvvcx1V
,,,,,
False,21.0,The Drifters,Baby What I Mean,153933.0,spotify:track:19wFpRBbJhCqXJ13V6Yw7n
False,22.0,The Drifters,One Way Love - Single Version,152120.0,spotify:track:3Wtlrgl7wlDUg2OLpG8UY0
False,70.0,The Beatles,"Ob-La-Di, Ob-La-Da - Remastered 2009",188960.0,spotify:track:1gFNm7cXfG1vSMcxPpSxec
False,35.0,MFSB,Sexy,216266.0,spotify:track:1SccNxmu6XQ2cYZDvWWEXR
False,14.0,Johnnie Taylor,Somebody's Gettin' It,240693.0,spotify:track:3dUw31o21M3OtNdykKZZpR
False,26.0,Jody Watley,Still A Thrill,281826.0,spotify:track:6qMrM4U5bf8n06PgX0qkB0
False,19.0,The String-A-Longs,Brass Buttons,124760.0,spotify:track:5gXOLsgRivNLpgYwWnG2Ou
False,0.0,Uncledog,River Road,188693.0,spotify:track:43R5AOa6UbHkU5qs5Udsjl
,,,,,
False,4.0,The Lettermen,She Cried,197679.0,spotify:track:6HhSkmh0siUkQ2OIc2OIUu
False,33.0,Mr Big,Romeo,162373.0,spotify:track:11qWJPo1l6xt7ObQKfoCbS
False,19.0,Michael W. Smith,Somebody Love Me,238266.0,spotify:track:5MtTg40bqOXNVcrZJ0CRYE
False,54.0,The Jacksons,"Shake Your Body (Down to the Ground) - 7"" Version",227261.0,spotify:track:26QORAYrHVWk6Pn6ELkzvn
