0,1,2,3,4,5
False,51.0,blink-182,After Midnight,206866.0,spotify:track:27H8WsrkD5catdc3a2fCLV
False,36.0,Glee Cast,ABC,174000.0,spotify:track:73o83gUyd4hdmGdYNYcTJp
False,40.0,Glee Cast,Summer Nights,216053.0,spotify:track:3yoQUT0qlE5Hzd2tgKu4nm
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
True,51.0,50 Cent,Piggy Bank,255173.0,spotify:track:2rlcCS6vJSTrRMjsmVkoFY
False,14.0,John Mellencamp,Our Country - Country Version,226626.0,spotify:track:5p53PF8DpDlAe7I9zXwirD
False,46.0,Nelly Furtado,Do It,221506.0,spotify:track:2sdXCmHMlKDx7lQdeXTELW
False,45.0,Augustana,Sweet and Low - New Album Version,214066.0,spotify:track:1W4c3lEi67BG5Ev7CgYqNi
False,45.0,Vanessa Hudgens,Sneakernight - Single Version,179080.0,spotify:track:5qaxeIJLARExwa34d9TuYp
False,38.0,Jonas Brothers,BB Good,176240.0,spotify:track:7KX5NC5lHbjywDbHa2Uace
,,,,,
True,61.0,21 Savage,out for the night - part 2,235232.0,spotify:track:4B8vU5oDXVxO5OkLAI4aLx
False,12.0,Brook Benton,Still Waters Run Deep,160666.0,spotify:track:5h8wkSF9tS0Vvv4lbf90sq
False,0.0,Joe Hinton,Better To Give Than To Receive,128160.0,spotify:track:3V8IDad0qrSA1fDr6mM8c9
False,16.0,B. Bumble & The Stingers,Boogie Woogie,131826.0,spotify:track:6ymaGBJqiFmJYbFnat9cHc
True,67.0,"Tyler, The Creator",PUPPET,179013.0,spotify:track:0wEC0GNF74lAqrEFZJMl1m
,,,,,
True,67.0,YoungBoy Never Broke Again,Right Foot Creep,159085.0,spotify:track:6FiySur7YZL0Kff2YVGsEB
False,66.0,Clinton Kane,CHICKEN TENDIES,196844.0,spotify:track:0awuNCj9gwJEM0seER22DW
,,,,,
,,,,,
False,33.0,Glee Cast,Constant Craving,278066.0,spotify:track:2tRQSSpgHBGzAHJnhP6HiO
False,49.0,Chris Brown,Sweet Love,200000.0,spotify:track:3CScJ0ttMJ687s3rlLdrnV
False,41.0,Eric Church,A Man Who Was Gonna Die Young,193786.0,spotify:track:4tLNKzcRv95bWCtwNpH4w6
,,,,,
False,15.0,Sundance Head,At Last - The Voice Performance,207853.0,spotify:track:6FDqlXpko4R2CW2id2IK2T
,,,,,
True,61.0,"Tyler, The Creator",OKRA,151026.0,spotify:track:74ZovzRxHBvCq5yIwe8boh
,,,,,
True,49.0,Duck Sauce,Barbra Streisand,264813.0,spotify:track:6HkmOvGpoYrJ1BdppBNp2t
False,56.0,Bridgit Mendler,Somebody,208866.0,spotify:track:0KXvGydCYbBgHUlqrDbz3N
False,31.0,David Archuleta,Angels We Have Heard On High,216466.0,spotify:track:6leGQ7WuzQrW9fHUinUWcX
False,47.0,Demi Lovato,Catch Me,190000.0,spotify:track:7eM88DF4yL4hpNnB6oJLnD
False,40.0,Glee Cast,4 Minutes (Glee Cast Version),189400.0,spotify:track:5aWlISJTMKHHThgoXIYUw8
,,,,,
,,,,,
,,,,,
True,59.0,J. Cole,Album of the Year - Freestyle,138872.0,spotify:track:6rDaCGqcQB1urhpCrrD599
False,58.0,Khalid,Bad Luck,231653.0,spotify:track:2vsuel3g4zaLYSOY0mOMbi
True,47.0,Future,Please Tell Me,204520.0,spotify:track:4ANFPo7dzs2DdPuONXC9bp
True,54.0,Trippie Redd,Snake Skin,186944.0,spotify:track:1usK5eLBzpQTMwDt8SR2dr
False,64.0,Ariana Grande,Beauty and the Beast,227928.0,spotify:track:7wMPhUSe6CZga1vOMpLTJP
,,,,,
False,69.0,Twenty One Pilots,Shy Away,175044.0,spotify:track:2nG54Y4a3sH9YpfxMolOyi
False,42.0,Glee Cast,Singing In The Rain / Umbrella (feat. Gwyneth Paltrow),183293.0,spotify:track:1v3RJ3mtHllca29JVi12OB
False,34.0,Glee Cast,She's Not There,148026.0,spotify:track:0lxbX5lDQzd10UIF7F9qQN
False,37.0,Glee Cast,All By Myself,247306.0,spotify:track:2L0KAh7BezY9lbHqPLjk7R
True,42.0,50 Cent,Outlaw,195906.0,spotify:track:75Mf2hYXJI5pVV0qDYUBoj
False,49.0,Mat Kearney,Ships In The Night,255893.0,spotify:track:0RUXHlYhA057fCOe2vqIqu
False,37.0,JoJo,Disaster - 2018,218813.0,spotify:track:1nNvIXCUmjcSp59qbwWktb
False,54.0,Tony Bennett,Body and Soul,200586.0,spotify:track:01hJnhpAmjzg85Etnz2ECH
,,,,,
True,60.0,Drake,Come Thru,236360.0,spotify:track:3eN46sMTppXYMAyWi37wn1
False,75.0,One Direction,Strong,184373.0,spotify:track:3cKM7UXBZmgjEgEBTkaIlU
False,6.0,Jacquie,Angel - The Voice Performance,169648.0,spotify:track:5wUaDFJN4O61Azp3zmUpyw
False,0.0,Ed Sheeran,One Night,206440.0,spotify:track:54Ot2CduZBTqu436oef56l
False,80.0,One Direction,18,248360.0,spotify:track:3JjnGLK8IxkNLvo8Lb3KOM
False,19.0,Sophia Grace,Best Friends,232928.0,spotify:track:4NlGlCrbZQiqE2ETOfVZYv
False,69.0,One Direction,Olivia,177973.0,spotify:track:5dONhl6aXFuN86UBdayF6W
False,61.0,Adele,Remedy,245426.0,spotify:track:5CjKwY7FUJgKSwTVzoQIaU
,,,,,
,,,,,
,,,,,
True,63.0,XXXTENTACION,Sauce!,144724.0,spotify:track:3jq1RpStaB1YGyN3rRZGca
,,,,,
,,,,,
,,,,,
,,,,,
False,6.0,Lonnie Mack,"Baby, What's Wrong",227693.0,spotify:track:6IffPYOdS4hRPEgeiX4XOc
False,15.0,Herbie Mann,Philly Dog,146719.0,spotify:track:0RlrRftZDNtuHYX7VGWr1Z
,,,,,
