0,1,2,3,4,5
False,31.0,Tonight I'm Garth Brooks,Ask Me How I Know,213500.0,spotify:track:2iXuNzdMklGtLwaI6o345H
,,,,,
False,12.0,Earl Grant,Stand By Me,187066.0,spotify:track:6j0OVI9OAeu2HJdkSNVxs7
False,9.0,Jigsaw,Brand New Love Affair,216506.0,spotify:track:1jPnPSdrATkLZ1Ka2DQpfT
False,49.0,Jonas Brothers,Paranoid,218266.0,spotify:track:6mDpUEYNqfdDQ0OWfjLIhX
False,85.0,The Weeknd,After Hours,361026.0,spotify:track:2p8IUWQDrpjuFltbdgLOag
False,6.0,The Olympics,Baby Hully Gully,218641.0,spotify:track:2CkbNJooPxUsHG4gFXKhxa
False,11.0,The Four Preps,Cinderella,106733.0,spotify:track:2pgFEUd7qK8fVyASICkglU
False,0.0,Billie Eilish,all the good girls go to hell,168839.0,spotify:track:6xJNWNMJLK8hcpvteTQkfW
,,,,,
False,46.0,Garnet Mimms & The Enchanters,A Quiet Place,144306.0,spotify:track:0F4y2dXS9MxisNOO8DksUt
,,,,,
False,1.0,Chris Crosby,Young and in Love,145266.0,spotify:track:4hCdeVQKc1yPBnZ9D9B3Re
False,59.0,The Who,The Seeker - Edit,190373.0,spotify:track:5orygsZ5Ga0jEOvftsXqw2
False,63.0,Bonnie Raitt,I Can't Make You Love Me,332960.0,spotify:track:69uJi5QsBtqlYkGURTBli8
,,,,,
False,60.0,Bob Dylan,Tangled up in Blue,341626.0,spotify:track:6Vcwr9tb3ZLO63F8DL8cqu
False,60.0,Marvin Gaye,You're All I Need To Get By,173866.0,spotify:track:6Ndauo9gCxNjTfklsFYS7b
False,9.0,Joe Simon,Yours Love,182560.0,spotify:track:5Fk2OULCHwW9ZpGxbq7AaD
False,23.0,Brenda Lee,Your Used To Be,131306.0,spotify:track:3QNrN2Wzl0KshnGcR1VJj3
False,13.0,Marvin Gaye,Your Unchanging Love,192000.0,spotify:track:605dIOk2fnhJHg8SbgCYao
False,24.0,Elvis Presley,"Your Time Hasn't Come Yet, Baby",110973.0,spotify:track:3BBrBOfTuMwVmQToKWQxZx
,,,,,
False,5.0,Jackie Wilson,The Tear Of The Year,157480.0,spotify:track:6aVmTAiMtCXGCdsCvoYsSC
False,13.0,Ed Ames,Christmas Is the Warmest Time of the Year,159653.0,spotify:track:1KgYWD45FvuRXG2uoTPH9T
False,15.0,The Five Americans,Zip Code,152826.0,spotify:track:1bdtY3SGI196r2LF0Dd6Oa
False,0.0,Hank Ballard & The Midnighters,The Switch a Roo,164080.0,spotify:track:7wlzG9d03TC0cIcERlecB7
False,18.0,Floyd Cramer,Your Last Goodbye,145600.0,spotify:track:2ZPFnNILBwHasTSHRDIy7W
,,,,,
,,,,,
False,13.0,Connie Francis,Your Other Love,129360.0,spotify:track:0zV82dxI3l2tvEiO32lrCW
False,6.0,Chris Bartley,The Sweetest Thing This Side Of Heaven - Mono Single Version (Bonus Track),179440.0,spotify:track:3UXQiopMR4H5TFvz61XPey
False,15.0,Diana Ross,"Your Love Is So Good For Me - 12"" Version",393786.0,spotify:track:4mEToZX15QG4ecCrllOha0
False,20.0,The Dave Brubeck Quartet,Bossa Nova U.S.A. - Live,443693.0,spotify:track:5c2QPLadGo7ydPpt8Ynljv
,,,,,
False,35.0,Booker T. & the M.G.'s,Chinese Checkers,149133.0,spotify:track:73U40I3EmKz8Wh6PJaihJ0
False,68.0,Perry Como,(There's No Place Like) Home for the Holidays - 1959 Version,178293.0,spotify:track:2GapxG7BxK55ihQRAlR39e
False,75.0,Darlene Love,Christmas (Baby Please Come Home),166453.0,spotify:track:46pF1zFimM582ss1PrMy68
,,,,,
False,8.0,Fiona,Talk to Me,230640.0,spotify:track:4nOK4ihQRFmLxVJfFGbure
False,21.0,Luther Vandross,The Rush,404760.0,spotify:track:4AhLeJ9sJZeBSd5u2Y9Xa1
,,,,,
,,,,,
,,,,,
False,41.0,The Moody Blues,Talking Out Of Turn,439666.0,spotify:track:2XcqVRhBgGAG5OqW2Q0zro
False,70.0,Adele,Chasing Pavements,210506.0,spotify:track:56pHllZT7QOacB0bP56ofx
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
False,21.0,Frank Sinatra,The Second Time Around,180466.0,spotify:track:5ccGCE1AceABOunwSCVAZb
False,42.0,George Strait,The Seashores Of Old Mexico,251333.0,spotify:track:33Ac3dT2JHu0ljlPoGVYHT
False,44.0,Mat Kearney,Closer to Love,217560.0,spotify:track:09b5vch8cDyMN8vYA2lEwk
False,77.0,Romeo Santos,Propuesta Indecente,235133.0,spotify:track:5PycBIeabfvX3n9ILG7Vrv
,,,,,
False,43.0,The Kingston Trio,Scotch And Soda,153293.0,spotify:track:49l9Y5FbkOwKFLFbc9ArD6
False,0.0,The Bell Notes,Old Spanish Town,140333.0,spotify:track:1GNMCMwvE7NygRTZJAPMVb
,,,,,
,,,,,
False,35.0,Gordon Lightfoot,Talking in Your Sleep,181306.0,spotify:track:59xyIKfu223UBBNyxkq9v5
False,14.0,The Fantastic Four,You Gave Me Something (And Everything's Alright),194093.0,spotify:track:0Z7a70FevCaQINjlrsVZb4
False,6.0,James Brown,There It Is - Pt. 1,186480.0,spotify:track:4WZHPQ4UlXAxNRMVtllJZq
False,39.0,Eddie Rabbitt,You Don't Love Me Anymore - 2008 Version,202226.0,spotify:track:12XytaJ9BtHlqCPRSnIdFE
False,19.0,Ricky Nelson,You Don't Love Me Anymore (And I Can Tell),122840.0,spotify:track:0tyNR5EE123cytaRp50UnT
False,14.0,The Chi-Lites,There Will Never Be Any Peace (Until God Is Seated At The Conference Table),315320.0,spotify:track:6zJUv0WYIfEK8GXNzaqYNl
False,6.0,Andy Williams,(In The Summertime) You Don't Want My Love,137226.0,spotify:track:2It5KW85y1U0G4qlt4Lx1D
False,39.0,Chubby Checker,The Twist,158866.0,spotify:track:6DSvUZQdqtNfkJI4cAiUsM
False,28.0,Qkumba Zoo,The Child (Inside),241506.0,spotify:track:41NMHDlXO1qeo8YYxcQDHU
False,17.0,Johnny Nash,You Got Soul,158786.0,spotify:track:4k1KBmLXE1Q1cFyfC6bVLH
False,1.0,Joe Dowell,The Bridge Of Love,115826.0,spotify:track:5mPYngp8SBhJlwkBA718BJ
False,35.0,Engelbert Humperdinck,There Goes My Everything,172866.0,spotify:track:5bfL1VNWxv4SpGJcK3R4q2
False,42.0,Beck,The New Pollution,219986.0,spotify:track:42y2MNoO4Tn1sF65vKV2U5
,,,,,
False,8.0,Diana Ross,You Got It,235200.0,spotify:track:5HfMfjdJoAB1x1R2fbsAf7
False,12.0,Petula Clark,The Cat In The Window (The Bird In The Sky),115960.0,spotify:track:4AzN9nuystYVb69dRgzyZE
,,,,,
False,6.0,Peter And Gordon,There's No Living Without Your Loving,181640.0,spotify:track:56aCFmwTdm1me0suarfiWn
False,3.0,Joe Tex,"Woman like that, yeah",194920.0,spotify:track:0xv72Mvr6QvsjOYbzbLetG
False,10.0,Buddy Holly & The Crickets,Think It Over - Undubbed Alternate,110626.0,spotify:track:2vjLjLSnToVsnusHtGv3wh
False,42.0,The Impressions,Woman's Got Soul,147466.0,spotify:track:3CABiRWxL4z7btvaKIMGLd
False,55.0,Lyn Collins,Think (About It),204160.0,spotify:track:1kG2PZ8geznbDA8I6iWeDi
,,,,,
False,22.0,John Denver,The Cowboy and the Lady,277546.0,spotify:track:0qDfEI0vWeKhJn1KfglaM7
False,10.0,Jimmie Rodgers,Wonderful You,152733.0,spotify:track:3NSmmAfeZlfshzvll6tlfm
False,29.0,Claude King,The Comancheros,133893.0,spotify:track:0XUeKkxjDREbEemxDpy602
False,10.0,The Wombles,Non-Stop Wombling Summer Party,242213.0,spotify:track:5YhpVvK9tGuT3WS7Cz8OUV
False,11.0,The Spokesmen,The Dawn of Correction,203000.0,spotify:track:5TzrUONJL0qkk8WDJqEGfj
False,46.0,Rene & Angela,You Don't Have To Cry,335173.0,spotify:track:23qALjTn2vRJQwodjosUmU
False,48.0,Simon & Garfunkel,The Dangling Conversation,158773.0,spotify:track:1tQy2AqgFc0AdddmIboIfX
,,,,,
True,34.0,Rico Love,They Don't Know,296733.0,spotify:track:4tzrdaXrV7FQMLoM0FvXdZ
False,23.0,The Turtles,You Don't Have To Walk In The Rain,164800.0,spotify:track:3DjrRr5my3zww9cOI9ofSF
False,2.0,David Houston,You Mean The World To Me,135640.0,spotify:track:7DInsiLkwZbv37GM8XlvUm
,,,,,
False,45.0,Lindsay Lohan,Confessions Of A Broken Heart (Daughter To Father) - Radio,220800.0,spotify:track:0x7663BmBYv7m1ejUzXHfd
False,21.0,Billy Vaughn,Berlin Melody,147666.0,spotify:track:6zozQwSE31leg131wqnIwi
False,29.0,Stevie Wonder,You Met Your Match,158013.0,spotify:track:0dMENikF2KCGHCIKt4Ljtd
False,46.0,Turley Richards,You Might Need Somebody,216693.0,spotify:track:0ojCFgI78aJ33qskR7WpYx
False,33.0,Loretta Lynn,The Pill,154800.0,spotify:track:1MNglZC5cC2oOqFVzZg2Vg
False,22.0,Samantha Sang,You Keep Me Dancing,176720.0,spotify:track:3bmRF84wgpjbLJTzxcUI69
False,0.0,Don Covay,The Popeye Waddle,150026.0,spotify:track:2mdqkmumaA6TpJvXGs9lHG
False,15.0,Cliff Richard,The Only Way Out - 2002 Remaster,204613.0,spotify:track:0N2Kmzq6kwUmvL4lwIYk6s
,,,,,
False,47.0,Eric Church,The Outsiders,252893.0,spotify:track:1VN6TvmHTIWvLzBAOmre6P
False,11.0,Diana Ross,Work That Body,299093.0,spotify:track:4K75wHUlIPvaV8lyQB3i2K
False,34.0,Eurythmics,You Have Placed A Chill In My Heart - Remastered Version,234560.0,spotify:track:0DHLZaTioQnCk8mu6th15o
,,,,,
False,19.0,Petula Clark,The Other Man's Grass Is Always Greener,172906.0,spotify:track:1oqpdSW9YqEvZ4LRkQsXNq
,,,,,
False,17.0,Etta James,Would It Make Any Difference To You,159160.0,spotify:track:7C6CVYJWFfJ2NiXtXfVAI8
False,19.0,KC & The Sunshine Band,Wrap Your Arms Around Me - Single Version,222560.0,spotify:track:1igEXLyee6uLcPVpWd6GpR
False,5.0,The Angels,Wow Wow Wee (He's The Boy For Me),120600.0,spotify:track:3au2b80BEdztCcqk2wj0hG
False,3.0,Johnny Tillotson,I'm a Worried Guy,150269.0,spotify:track:4s8FwUTpj8H4s0EWXjE8vk
False,8.0,James Brown,World (Part 1 And 2),368706.0,spotify:track:1eUOJbd9u8kU3XiYwo7sx4
False,23.0,The Rivingtons,The Bird's The Word,132293.0,spotify:track:4niy5jbEb70771kN6GitE6
False,37.0,Chris Rea,Working on It,265226.0,spotify:track:2fCXGyWLazfdiChzAkm6Wq
False,39.0,Pearl Jam,World Wide Suicide,207346.0,spotify:track:4mWYx9wadNBVrgcTRzHSkB
False,7.0,Tavares,That's The Sound That Lonely Makes - Remastered,222933.0,spotify:track:4a4jlsn8iOXvCIB8Cxp99R
,,,,,
,,,,,
False,26.0,Buck Owens,Waitin' in Your Welfare Line,141906.0,spotify:track:4E4bW7wqx3nADox2kEVlvq
False,36.0,Kenny Chesney,That's Why I'm Here,243440.0,spotify:track:5rSYbDj0iOntehwhonDS1a
,,,,,
,,,,,
False,17.0,Ben E. King,That's When It Hurts,187626.0,spotify:track:2hpumOs1fXt7nGj1OkG7TR
False,44.0,The Brothers Four,"The Green Leaves of Summer - from the Batjac Production ""The Alamo""",169400.0,spotify:track:13SU4lie7zpoEoA6EKgsKS
False,38.0,Kenny Chesney,When I See This Bar,362813.0,spotify:track:61w5i6NlAZXBa5FTTbDL0r
,,,,,
,,,,,
,,,,,
False,21.0,Gene Pitney,That Girl Belongs To Yesterday,171000.0,spotify:track:5iBj3PwlpCPLfwLzN7Qk5I
,,,,,
False,8.0,Peaches & Herb,When She Touches Me (Nothing Else Matters),187560.0,spotify:track:6bQOE7Y65IxzWsxI0EcKgF
False,13.0,The Shirelles,Thank You Baby,156106.0,spotify:track:5riGTUvQ0VPY7wF5zDttHG
False,37.0,The Beatles,Thank You Girl - Remastered 2009,123600.0,spotify:track:3k6zSunlStXxWF0s1063lk
False,21.0,Frankie Valli & The Four Seasons,The Girl I'll Never Know (Angels Never Fly This Low),221386.0,spotify:track:0w2Be52VfBfbXlb1STmYAK
False,44.0,The Searchers,When You Walk In the Room - Mono Version,140480.0,spotify:track:69W8SeNtFmZCU36BKcz538
,,,,,
,,,,,
,,,,,
False,31.0,Sam Cooke,Teenage Sonata,160440.0,spotify:track:3G7spgNysEke1Fr8ZYYbwg
False,9.0,Joe Simon,Teenager's Prayer,148333.0,spotify:track:3qhakj4od2kNX9dMGyRVWV
False,14.0,Marvin Gaye,The End Of Our Road,166306.0,spotify:track:170jZWtmfjyfJyoDgmxt2s
False,40.0,Brenda And The Tabulations,When You're Gone,155040.0,spotify:track:1fZC5RQre8kgyhqNVflPTm
,,,,,
False,14.0,Engelbert Humperdinck,When There's No You,178000.0,spotify:track:7xvjAQCcaXzqSw9mX6yP3n
,,,,,
False,55.0,Pearl Jam,The Fixer,177560.0,spotify:track:4J9qfNgyYFAkUK8oIOohN1
,,,,,
False,23.0,Andrea True Connection,"What's Your Name, What's Your Number",243160.0,spotify:track:0DFb31DLTYkgkNDJSqlPDH
False,50.0,Marques Houston,That Girl,215960.0,spotify:track:08fhbfRSg7eEH0IZT7pB6a
,,,,,
False,1.0,Bo Donaldson & The Heywoods,The Heartbreak Kid,180093.0,spotify:track:3IZdy7QAxYWf1v73Le1KUR
False,19.0,Helen Reddy,The Happy Girls,240400.0,spotify:track:5bqbfepz7WqUCGptdrdUmt
False,18.0,Smokey Robinson,Virgin Man,307173.0,spotify:track:2wnmOBlqKdl1TIlRnzN5mX
False,38.0,Duran Duran,Violence of Summer (Love's Taking Over),262266.0,spotify:track:7dH1uyeLjl0OHWjaJ1GC5k
False,26.0,Roger Williams,The Impossible Dream,183026.0,spotify:track:1zuqS73L64T2X6Ny3xHqmn
False,7.0,Cannonball Adderley,The Jive Samba,661506.0,spotify:track:5J4cszsX6SqlszINJNitvm
,,,,,
False,1.0,Paul Gayten,The Hunch,165733.0,spotify:track:1tZHbWXiRmCK3GiaAeLi0C
False,0.0,The Bobby Peterson Quintet,The Hunch,162066.0,spotify:track:6SmuLGVnbZnT4ONQRxUdyk
False,19.0,Carly Simon,Vengeance,254400.0,spotify:track:2xel81F1bC8w4OPPLZca9o
False,16.0,The Drifters,Vaya Con Dios,198080.0,spotify:track:0InNB7XxKf6hEBMWki1Mrf
False,57.0,Tracy Byrd,The Keeper Of The Stars,247626.0,spotify:track:5WEK4szbQp9c7ZK6LkYd9k
False,49.0,Jimmy Buffett,Volcano,219893.0,spotify:track:0s4jINkD2RoxH96zpy2i0D
False,15.0,Mountain,The Animal Trainer and the Toad,207266.0,spotify:track:1kEb8bcssQog6GdLUR72cF
False,0.0,The Viscounts,Wabash Blues,121866.0,spotify:track:6aW0GTIAQcHdPxQczS0rG4
False,61.0,Elvis Presley,Viva Las Vegas,144840.0,spotify:track:5Q7ayTarb9Tpmkik5cVMug
False,24.0,Dionne Warwick,The April Fools,199826.0,spotify:track:767SZ6IM7yXRmiu3NruknZ
False,13.0,The Temptations,Ungena Za Ulimwengu (Unite The World),268973.0,spotify:track:4RZDkiQIOa6D4EY5QfRCfY
False,30.0,Brownsville Station,The Martian Boogie,418021.0,spotify:track:1ri1yRaL0oxTqWUHUo9HU5
False,20.0,Johnny Cash,The Matador,164106.0,spotify:track:20IjsA4PoP8gz6mWySdsmf
False,47.0,Loverboy,The Kid Is Hot Tonite,268960.0,spotify:track:7rOLhbPgZtlghYVXmKRDgh
False,17.0,Billy Lawrence,Up and Down,242137.0,spotify:track:3mGEDPNS8uDVJ8vUnnLmDL
,,,,,
False,13.0,Glen Campbell,The Last Time I Saw Her,247266.0,spotify:track:52nJoUoPIrpSkmo4QEGX1U
False,16.0,Eddy Arnold,The Last Word In Lonesome Is Me,132666.0,spotify:track:3i0kZxPJTTTKDq9JxrHc7K
False,12.0,The Tams,Untie Me,132173.0,spotify:track:6dSfyyuTVnquyJW4ObN6dj
False,55.0,The Dave Brubeck Quartet,Unsquare Dance,119866.0,spotify:track:2VUo8O3ymKRYNgj97ZG2kM
False,40.0,Donovan,Universal Soldier,131800.0,spotify:track:0iu1gNzTarKKEPHldjoEd8
,,,,,
False,31.0,Bobby Taylor & The Vancouvers,Malinda,167026.0,spotify:track:0FBddPZCCiRYp3XcVHZZ56
False,23.0,Johnny Cash,"Frankie's Man, Johnny",135360.0,spotify:track:5J65xr8NkvpHy9RkxzSUAO
,,,,,
False,16.0,The Undisputed Truth,Help Yourself,199533.0,spotify:track:2IiDmAzpj7SU0flm2eBH5D
False,53.0,Charley Pride,Is Anybody Goin' to San Antone,133880.0,spotify:track:4YoKrIafwopFW5OfjaRwty
,,,,,
,,,,,
False,33.0,Merry Clayton,Gimme Shelter,211293.0,spotify:track:318Vrl9zzFT7zT8BYKNhgP
,,,,,
,,,,,
,,,,,
False,28.0,Frank Sinatra,I Believe I'm Gonna Love You,169437.0,spotify:track:3NrJcpy92CjDXdYoVDAHt6
False,8.0,Glen Campbell,I Will Never Pass This Way Again,163613.0,spotify:track:09SbDTTf5rztBLmHZzzybO
,,,,,
False,17.0,Bachman-Turner Overdrive,Down To The Line,241320.0,spotify:track:2t7nOIw5cbz12lyIgIaNDB
False,22.0,Diana Ross,I Thought It Took A Little Time (But Today I Fell In Love),205333.0,spotify:track:1jzXG5nrBByopUda5aLIXX
False,8.0,The Rascals,Hold On,215280.0,spotify:track:47rtbd1K2285AETpjioeyG
,,,,,
False,14.0,Stevie Wonder,High Heel Sneakers - Live In Paris/1965,207013.0,spotify:track:7wuO3DvGbHPGYbcaY0qCqB
False,9.0,Paul Anka,Happier,195533.0,spotify:track:7szHm9RrVvzZeJ5Tc4iHQ2
False,14.0,The Checkmates Ltd.,Love Is All I Have To Give,255826.0,spotify:track:286qmvt9ztc3vTIFSoNxo3
,,,,,
,,,,,
False,6.0,Manfred Mann's Earth Band,Living Without You,216120.0,spotify:track:4CkMYiPTlkSxjLDQ8dpajO
False,2.0,Rose Royce,I’m Going Down,222160.0,spotify:track:0Roy33i0dBae9ef1cbNOnT
False,7.0,Al Wilson,I Won't Last a Day Without You / Let Me Be the One,352746.0,spotify:track:35UZMRJxRT9bIpRiGKkj59
False,25.0,Martha Reeves & The Vandellas,Love (Makes Me Do Foolish Things) - Single Version / Mono,175173.0,spotify:track:7cdRfsOoTmHBOBuhOC4Ezv
,,,,,
,,,,,
False,12.0,Marv Johnson,Happy Days,160400.0,spotify:track:5uHyCVn335UgEfEEmMJZeN
,,,,,
False,57.0,"Earth, Wind & Fire",In the Stone,288480.0,spotify:track:3qZHUZTQiTMfJXcUYzY5mT
False,4.0,Fats Domino,My Real Name,139533.0,spotify:track:50O2i8HRJIeBtnqpqlqRZh
False,61.0,KISS,Love Gun,198706.0,spotify:track:0SPBrxOUEMIKugXR4bFhxs
,,,,,
False,8.0,Richard Chamberlain,I Will Love You,148400.0,spotify:track:1DLjHi9qGLiuwtqngEBAFv
False,29.0,Curtis Mayfield,Get Down,348333.0,spotify:track:7aZGReAQ235D3r9iiao5U5
False,20.0,Sonny & Cher,It's the Little Things - LP / Single Version,186066.0,spotify:track:3C5N3TKP8BjJaRS8h2Fo3V
False,32.0,The Isley Brothers,I Guess I'll Always Love You - Stereo Version,167933.0,spotify:track:0hEpwU2pp7X1IYc4aIHATE
,,,,,
,,,,,
False,15.0,Jay & The Americans,Hushabye,201173.0,spotify:track:0lfIVV1uZD5m0c0I2iQymH
,,,,,
False,1.0,The Dolphins,Hey-da-da-Dow,136253.0,spotify:track:3HBA37sxsuJwnJXUXJJAxq
False,7.0,The Mills Brothers,My Shy Violet,157800.0,spotify:track:17ZL64W0e6jQUgJUvqssTd
,,,,,
,,,,,
,,,,,
,,,,,
False,4.0,Johnnie Taylor,Love Is Better In The A.M. (Part 1 & 2),307706.0,spotify:track:6U7kl15TucIlCdJiV2qBnb
False,12.0,Frank Sinatra,"I’ll Be Seeing You - Live At Sydney Stadium, Australia / 1961",140880.0,spotify:track:7Gvf7lC6lV1x5Ul3eVePdH
False,37.0,Jerry Reed,"Lord, Mr. Ford",196906.0,spotify:track:0Zh7kkQ9GcL5wGaGkFubeI
False,16.0,Bobby Goldsboro,Molly,174693.0,spotify:track:4wa5shE2P80cziwF2lPDJi
,,,,,
False,8.0,Georgie Fame & The Blue Flames,Get Away - live,150192.0,spotify:track:0ncVdfMgdTdSirbhICZdYE
,,,,,
False,39.0,Dee Dee Sharp,I Really Love You,168773.0,spotify:track:1iYrvHaZXNrLolzjR6ZCe5
False,4.0,Joe South,Fool Me - Remastered 2002,179373.0,spotify:track:6eEPSXePTdtQUa44g3TO59
,,,,,
,,,,,
,,,,,
False,20.0,The Lettermen,Everything Is Good About You,184960.0,spotify:track:1YiY2Y9efmHPEKMv6S9ewR
False,13.0,Maxine Brown,It's Gonna Be Alright,157866.0,spotify:track:51nK4JkC9aq20fuEggGT3o
False,48.0,Bread,Hooked on You,141280.0,spotify:track:6P79NaaOUlATagkvWzHnnN
False,40.0,Otis Redding,My Lover's Prayer,191053.0,spotify:track:23DITgKYutJaurSN3EAZ2Z
False,20.0,Gilbert O'Sullivan,Happiness Is Me And You,185600.0,spotify:track:6mMWjjf6a8Hd3LQjecicZn
,,,,,
,,,,,
,,,,,
False,2.0,The Fireballs,Long Green,193520.0,spotify:track:2IyZjhCBDOk0DBqaPayJjd
False,27.0,Robert Palmer,"Man Smart, Woman Smarter",156506.0,spotify:track:2TKNoRFYpwhMF5OHgKpxxe
False,18.0,Eternity's Children,Mrs. Bluebird - Stereo,197653.0,spotify:track:4Eur5HL2hyJcMVAa9K5QQT
,,,,,
False,11.0,Stonewall Jackson,Mary Don't You Weep,141506.0,spotify:track:2jfyf0Yspx4fQfP3FtDr50
False,43.0,Foghat,Fool for the City,271853.0,spotify:track:2SUg1AhsYsHUz4xzNlMnBQ
,,,,,
False,12.0,The Righteous Brothers,My Babe,181000.0,spotify:track:4hpqwNxOhexxVStNtP9T2A
False,15.0,The Yardbirds,Ha! Ha! Said the Clown - 2003 Remaster,148773.0,spotify:track:2iIeQdi360dvjmjDWrvryp
,,,,,
False,48.0,Bow Wow Wow,I Want Candy,164306.0,spotify:track:2FMcDUopGfjBh3xMsrm78S
,,,,,
False,22.0,The Pointer Sisters,Going Down Slowly,470746.0,spotify:track:3tYadzVgDqad92AVugW8jh
False,40.0,Stephen Stills,It Doesn't Matter,150533.0,spotify:track:09ZMRtmz0YQnX7X91IY7Ph
False,0.0,The Vibrations,Misty,199040.0,spotify:track:5W7BHK0Fh3d8lxNm3prqt9
,,,,,
False,11.0,Mac Davis,Everybody Loves A Love Song,183360.0,spotify:track:3BmQL02PItbRsBL6j7VJc3
False,28.0,Bobby Bare,Four Strong Winds,165266.0,spotify:track:2DhT1bCyuYmBkV1kGDAgrH
,,,,,
False,25.0,Al Martino,Love Is Blue (L'amour Est Bleu) - Remastered,162400.0,spotify:track:0XLXN9FPQIOl9v7J4TrrF5
,,,,,
False,9.0,Howard Tate,Look At Granny Run Run,132666.0,spotify:track:0W7QzopfYsOv7YpScrDwAY
False,3.0,Lulu,"Me, The Peaceful Heart",150042.0,spotify:track:5Odfit8lEljfa3MsgeUmX4
False,14.0,Leroy Van Dyke,If A Woman Answers (Hang Up The Phone),143400.0,spotify:track:41p81P3ICTMTcTAqg5f9mr
False,34.0,Millie Jackson,If Loving You Is Wrong I Don't Want to Be Right,237800.0,spotify:track:4rlG6QVRACECzJUKRhSMD2
False,36.0,Brook Benton,"Mother Nature, Father Time",173373.0,spotify:track:0IXsuUvkB7epjAaL5nFqZn
False,38.0,Johnny Cash,Flesh and Blood,158013.0,spotify:track:3cmS0fJIpGyUipk3iVg5vM
False,15.0,Engelbert Humperdinck,I Never Said Goodbye,234773.0,spotify:track:2d2o8SpY4XHK7D9OmEWaDB
False,11.0,Martha Reeves & The Vandellas,I Promise To Wait My Love,126720.0,spotify:track:3oBDHEINmsaU8t7hDWrOSr
,,,,,
False,44.0,Buddy Miles,Down By The River,380453.0,spotify:track:6zYQOQjcQlv5zIJ17q65LG
,,,,,
False,23.0,David Soul,Going in with my eyes open,243333.0,spotify:track:7KnSQMDfPNVKJkiniY2fZF
