0,1,2,3,4,5
False,73.0,Elton John,Crocodile Rock,235440.0,spotify:track:6WCeFNVAXUtNczb7lqLiZU
,,,,,
False,60.0,Blake Shelton,A Guy with a Girl,189466.0,spotify:track:5sjIhQzNljMVrDklI91ezp
False,41.0,The Detroit Emeralds,Baby Let Me Take You (In My Arms),229112.0,spotify:track:4CrPVZPXRTGl5EhsKjGL6L
,,,,,
False,47.0,Godley & Creme,Cry,236533.0,spotify:track:3XfCNac1soQxgfNen0D0dN
,,,,,
False,74.0,Elton John,Sacrifice,304133.0,spotify:track:0e3yhVeNaTfKIWQRw9U9sY
False,31.0,Dee Clark,Nobody But You,147633.0,spotify:track:71c7zYLsgE7YO21JVkCy0n
False,8.0,Miss Toni Fisher,The Big Hurt,130973.0,spotify:track:37Au0ObjCx4KD76YBe4Y9g
False,48.0,Culture Club,Church Of The Poison Mind - Remastered 2002,212146.0,spotify:track:2DEEMhTiUMvkiHFdXkrKfI
False,38.0,Michael Bolton,(Sittin' On) The Dock of the Bay,231240.0,spotify:track:0tvKT0EdO4Gm1nw7rgiHHa
True,55.0,Eminem,Crack A Bottle (feat. Dr. Dre & 50 Cent),297173.0,spotify:track:0ltIb83VBPvnGDKg7axXej
False,67.0,Michael Jackson,Off the Wall,246000.0,spotify:track:3zYpRGnnoegSpt3SguSo3W
False,61.0,Whitney Houston,One Moment in Time,284903.0,spotify:track:5vOGEMTcx7ns5CtQ5y41lo
False,42.0,Vanilla Ice,Play That Funky Music,285800.0,spotify:track:1Ezs8eYxuZjhlgyoI1Bo76
False,44.0,Jefferson Starship,With Your Love - Remastered,216240.0,spotify:track:62NJcC5piTuieIFiDZxiz1
True,2.0,Rae Sremmurd,Powerglide - From SR3MM,332746.0,spotify:track:5pbKgvTqkFA1w895SG8JYf
False,34.0,Another Bad Creation,Playground,249773.0,spotify:track:1rJpT4AoSEMTngT6mSZw36
False,36.0,Brenda Russell,"So Good, So Right",201093.0,spotify:track:1aHU42Qyd3inaHRpQkERjk
False,50.0,Chicago,"Baby, What a Big Surprise - Edit",183666.0,spotify:track:11dAtktxQQzipxuLqljEfY
False,25.0,Paul McCartney,Spies Like Us - 2022 Remaster,287906.0,spotify:track:4zpKunH4r2FFnETG9aEhfa
False,37.0,Juice Newton,Break It To Me Gently,244040.0,spotify:track:1j1HuywKoGVB6vhvPhpv3r
False,55.0,Mötley Crüe,Without You,270186.0,spotify:track:2Pntw3RoGXhANFihOS8XyD
False,69.0,Boney M.,Rivers of Babylon,261266.0,spotify:track:78His8pbKjbDQF7aX5asgv
False,56.0,Orchestral Manoeuvres In The Dark,So In Love,209360.0,spotify:track:1D2QnxvMOac95EG9C0KbsJ
False,50.0,Kenny G,Silhouette,327600.0,spotify:track:3E3u7Aq7DvJCj2kiGXAknO
False,19.0,Bobby Rydell,We Got Love,141866.0,spotify:track:2cdvDw9DEcJs43XEvzapgs
False,33.0,Bay City Rollers,The Way I Feel Tonight - Single Version,235640.0,spotify:track:7GXUBbctjS8rN27TOc6l43
False,55.0,Carly Simon,Coming Around Again,219160.0,spotify:track:58Ga5VQlZMnCUV6ZRqf76k
,,,,,
,,,,,
False,0.0,Rascal Flatts,Banjo,255865.0,spotify:track:09StiuzrKqZ39P5qW1UlM7
False,42.0,Carole King,One Fine Day,150200.0,spotify:track:0yFNDhDfpUudsjtpwokyx0
False,58.0,Richard Marx,Angelia,317933.0,spotify:track:2cG2bZy32qIxWVbFrobSQ1
,,,,,
False,49.0,Elvis Presley,One Night,152426.0,spotify:track:0AzETg7Vecim0WSOp6PyDb
False,56.0,Zac Brown Band,Sweet Annie,278693.0,spotify:track:7jRdxVZeBAtLXL8ZpBMR2q
False,67.0,Phil Collins,Sussudio - 2016 Remaster,263106.0,spotify:track:4qM461TqtpnP4GLRIXwEnW
False,63.0,U2,Desire,179360.0,spotify:track:4D01oA1mGouaAT7fubvKRT
,,,,,
False,36.0,Charlie Dore,Pilot of the Airwaves,235115.0,spotify:track:0aMgFXpZTDZvWqMXwPIMNK
False,32.0,Eddie Rabbitt,Suspicions - 2008 Version,261560.0,spotify:track:2t3qeL7qBKgN0SC76FF9y5
False,65.0,Jackson Browne,Running on Empty,291893.0,spotify:track:6aqm56xP40foYBBtAWWrnY
False,52.0,Rod Stewart,Some Guys Have All the Luck,274306.0,spotify:track:53Eqyg5eFqyuUCaSwozq4f
False,31.0,Jody Watley,Some Kind Of Lover,249440.0,spotify:track:7mJq5UJOfh5yzyjCaiPaZH
False,56.0,Pat Benatar,All Fired Up,272200.0,spotify:track:6XpczhG192lULA9i4JLqKJ
False,47.0,Enrique Iglesias,Rhythm Divine,209466.0,spotify:track:067sYyLu6IdRP5bCubdSfl
False,50.0,Anne Murray,Broken Hearted Me,236360.0,spotify:track:73vzOFFjJn4LUGUL9jhH4i
False,63.0,Erasure,A Little Respect,213373.0,spotify:track:2RVQIq7bLi4Eu6xHPyQ46t
