0,1,2,3,4,5
False,66.0,Hillsong UNITED,Oceans (Where Feet May Fail),535962.0,spotify:track:5Mw9bXG1dLNhbjofkVS2oR
False,54.0,Justin Moore,Somebody Else Will,165173.0,spotify:track:3n2A6l4UayVe3GGKCvfQWV
,,,,,
False,51.0,Elephant Man,Pon De River Pon De Bank,239786.0,spotify:track:46l7fOJggsNqrNPJeFk0og
False,32.0,Sneaker Pimps,Spin Spin Sugar,215400.0,spotify:track:1VBqM3nA6ibDNTYEsS4RVR
False,42.0,B.J. Thomas,I Just Can't Help Believing,177626.0,spotify:track:0DIF85F0ZDQLTUfFn8NJxM
False,36.0,Petula Clark,My Love,164133.0,spotify:track:2j1GzI1DwpEado5Rjw0wxk
False,13.0,Andy Williams,The Village of St. Bernadette - 1959 #7 Billboard chart hit,201426.0,spotify:track:076MbdGIiRAfHrGuXXPmkz
False,75.0,Edison Lighthouse,Love Grows (Where My Rosemary Goes),174760.0,spotify:track:5Ts1DYOuouQLgzTaisxWYh
False,45.0,Danny O'Keefe,Good Time Charlie's Got the Blues,180080.0,spotify:track:2EuHw21uxVU8I9kEUD3O9J
False,34.0,Barry Manilow,It's a Miracle,239053.0,spotify:track:0JNijCVL3ST5DjAQH9gWui
False,40.0,Ricky Nelson,Fools Rush In,154360.0,spotify:track:3jkcKJnxkPwx2aYSQ7D0Wp
,,,,,
False,51.0,Elvis Presley,Good Luck Charm,145400.0,spotify:track:4a523vS6eCweMMW2t7vLCg
False,13.0,Travis & Bob,Tell Him No,131120.0,spotify:track:1Fjn0esWJFneKL73wJqgj8
False,70.0,Rush,Tom Sawyer,276880.0,spotify:track:3QZ7uX97s82HFYSmQUAN1D
False,81.0,Kali Uchis,telepatía,160191.0,spotify:track:6tDDoYIxWvMLTdKpjFkc1B
False,46.0,The Lemon Pipers,Green Tambourine,146426.0,spotify:track:240FNg8tSGXr9OGswVMuO6
False,26.0,The Salsoul Orchestra,Tangerine,280866.0,spotify:track:5FmI3OB8tuHIP2j7WogSnr
False,30.0,The Kingston Trio,The Tijuana Jail - 1990 Digital Remaster,170906.0,spotify:track:4adwiDSem8c2jgiy66Bcsv
False,33.0,The Swingin' Medallions,Double Shot (Of My Baby’s Love),141440.0,spotify:track:0ExUux7mwrd8uMlgNL5lhY
False,25.0,Donna Fargo,You Can't Be A Beacon (If Your Light Don't Shine),187760.0,spotify:track:616rjFaT9LTidt5lYGSVA8
False,50.0,The Exciters,Tell Him - Single Version,156160.0,spotify:track:7rGOWzo4evAQQ2FzrSKp0B
False,2.0,Frankie Avalon,Togetherness,154357.0,spotify:track:3Rgj7c9bqmB8edEtBdo7uG
True,73.0,KAROL G,BICHOTA,178946.0,spotify:track:7vrJn5hDSXRmdXoR30KgF1
False,67.0,Phoenix,1901,193106.0,spotify:track:1Ug5wxoHthwxctyWTUMGta
False,36.0,Donny Osmond,The Twelfth Of Never,161706.0,spotify:track:74NGDmt0oXeXesxoUGASTz
,,,,,
,,,,,
False,30.0,The Blackbyrds,Happy Music,296866.0,spotify:track:116pz3nUK42OF0NfedJBzq
,,,,,
False,41.0,Bob Lind,Elusive Butterfly,168533.0,spotify:track:226EXK5tPVsqaZ2y9RACR0
False,13.0,The Glass Bottle,I Ain't Got Time Anymore,148757.0,spotify:track:2DMgjkYCALGmEhwx5xMGo4
True,83.0,Joji,SLOW DANCING IN THE DARK,209273.0,spotify:track:0rKtyWc8bvkriBthvHKY8d
False,36.0,The New Christy Minstrels,Today,163800.0,spotify:track:51LazY4piOq7dw5AARunow
False,37.0,Mercy,Love Can Make You Happy,208293.0,spotify:track:7DeAxFh0hdupc0nzzM3jAa
False,42.0,Three Dog Night,Easy To Be Hard - Single Version,192186.0,spotify:track:0MNLIgIY9cW7N2rhvx8W9b
False,62.0,Roger Miller,King Of The Road,147306.0,spotify:track:3XG7bMVcMWLIn2k9jLAaAt
False,44.0,Oliver,Good Morning Starshine,221133.0,spotify:track:0XoTz3HTFkhyji6BHGkjNF
False,25.0,Connie Francis,Mama,237866.0,spotify:track:5htJrzx9BOWrWWuTFRbehY
False,70.0,Creedence Clearwater Revival,Green River,154120.0,spotify:track:11DjZQEZ69EXLo77HVj6yW
,,,,,
False,33.0,Anita Baker,Talk to Me - Single Version #2,234466.0,spotify:track:6i7I92w0Hqy0SXD9wTrPxS
,,,,,
False,69.0,The Beatles,Help! - Remastered 2009,139560.0,spotify:track:7DD7eSuYSC5xk2ArU62esN
False,46.0,Crazy Elephant,Gimme Gimme Good Lovin',123866.0,spotify:track:20uuYKrBuh81J8T9fkm2sC
False,46.0,Joe Simon,Drowning in the Sea of Love,203106.0,spotify:track:1hbf8AWhIfIQk8V9KqTRAl
False,11.0,The Islanders,The Enchanted Sea,124081.0,spotify:track:3OFd6Akwic9VrIqiHHe6OO
False,37.0,Asia,The Smile Has Left Your Eyes,193093.0,spotify:track:1RvKjCpz3PbzogBMtVwxxa
False,13.0,Cher,You Better Sit Down Kids,225000.0,spotify:track:09v2waPISsO1PZR36VEzpQ
False,31.0,The Crazy World Of Arthur Brown,Fire,175893.0,spotify:track:3iiTTuCxl62q4WvDpFRSrX
False,58.0,Carpenters,"For All We Know - From ""Lovers And Other Strangers"" Soundtrack",158933.0,spotify:track:5llfFWv1tH61nENrsjg3KZ
False,56.0,John Lennon,Instant Karma! (We All Shine On) - Remastered 2010,200653.0,spotify:track:2BkXpZSvPoUDMLI2Xw9kAL
False,52.0,Quincy Jones,The Secret Garden (Sweet Seduction Suite),401066.0,spotify:track:3PZW66625MiyEmZaat7tce
False,20.0,Marv Johnson,I Love The Way You Love,159893.0,spotify:track:5fKtOWJBrfgp0XNxbGs2rt
False,46.0,Bill Withers,The Same Love That Made Me Laugh,204706.0,spotify:track:6GETCaMrDCu3uFe2TMkyGA
False,23.0,Frijid Pink,House Of The Rising Sun,283960.0,spotify:track:6IjvCFBNprUHhlamLey2Tb
,,,,,
False,56.0,Lobo,Me and You and a Dog Named Boo,177933.0,spotify:track:6a0AGYos2HgtQNgMeDqEfC
False,73.0,The Supremes,You Can't Hurry Love,167933.0,spotify:track:1OppEieGNdItZbE14gLBEv
False,53.0,Betty Everett,The Shoop Shoop Song (It's In His Kiss),136116.0,spotify:track:3qoNRhQuqbAG4uXrPx2aSk
,,,,,
False,43.0,Culture Club,The War Song - Remastered 2003,253986.0,spotify:track:1UjdzJkBwidn55CUo5TB1O
False,38.0,The Gentrys,Keep On Dancing,131840.0,spotify:track:0U2qjjKAGyednhFU0fxw1B
,,,,,
,,,,,
False,67.0,Elvis Presley,In the Ghetto,167413.0,spotify:track:7KWoeBqSdZHEloYKVxssfG
False,49.0,Rare Earth,I Just Want To Celebrate,217560.0,spotify:track:4iW98ZK1gNzcXmQ5TgTD9X
,,,,,
False,55.0,Tom Petty and the Heartbreakers,The Waiting,238493.0,spotify:track:4ZA0EXmjnZIYguEMf0Mc88
False,56.0,Paul Simon,Mother and Child Reunion,187400.0,spotify:track:5vZ1BKMSLgrxxPYGMR904n
False,29.0,Starship,Tomorrow Doesn't Matter Tonight,221840.0,spotify:track:5P9h9gQlq8CFLRWI4e94ei
False,76.0,The Doobie Brothers,Listen to the Music,227266.0,spotify:track:7Ar4G7Ci11gpt6sfH9Cgz5
False,54.0,Ziggy Marley & The Melody Makers,Tomorrow People,218440.0,spotify:track:07QZEz7d4OS6vmS1iiwJCc
False,43.0,Kris Kristofferson,Loving Her Was Easier (Than Anything I'll Ever Do Again),228000.0,spotify:track:0F56GAWK57E3iXohy9rCmT
False,53.0,The Ides Of March,Vehicle,178066.0,spotify:track:6hnyQ0YpiO35rutiLLHLmr
False,52.0,Smokey Robinson,The Agony And The Ecstasy,289240.0,spotify:track:5tJtbMylDCdtsQf4R02qer
False,5.0,Jimmy Charles,The Age for Love,146922.0,spotify:track:6KMnRkLCBC9e99G8IsfC95
False,41.0,The Rubinoos,I Think We're Alone Now,176040.0,spotify:track:2imlSz1OkvN8QyAkQ4WL2a
,,,,,
False,3.0,Joyce Kennedy,The Last Time I Made Love,184106.0,spotify:track:5uEO0NphvhhORtKHlT1gbF
False,35.0,ZZ Top,Velcro Fly,209133.0,spotify:track:511XWfaUgmaVcms4OhQ9oz
False,38.0,Michael Jackson,Farewell My Summer Love,263986.0,spotify:track:2OOM7hg35KaqYbDwTmbbk5
False,69.0,America,Ventura Highway,211386.0,spotify:track:4IU1RL4BKvFyXtbTwaHAvW
False,17.0,Johnny Maestro,Model Girl - Stereo,149066.0,spotify:track:43cG3qOGaOCtRN58ez1Pgc
False,23.0,The Party,That's Why,285112.0,spotify:track:6QbjNtlsMQmqyFU0b3jPn2
False,40.0,Reba McEntire,He Gets That From Me,219933.0,spotify:track:46a3BjDPBdi6OngVhTkuM6
False,37.0,Frank Zappa,Valley Girl,290533.0,spotify:track:2aNLe4KxMByyqjhmVvR3or
False,50.0,Johnny Hates Jazz,I Don't Want To Be A Hero - 2008 Digital Remaster,217626.0,spotify:track:0bMG9mHnuAxsb18b2SLAVD
False,36.0,Latimore,Let's Straighten It Out,331933.0,spotify:track:3X3P8wgRL2wsLoPtVFO41d
False,32.0,Bob Seger,The Horizontal Bop,243360.0,spotify:track:6o8gxO2r5EAJFSzYFryqrV
False,0.0,Lynn Easton Formerly of The Kingsmen,The Jolly Green Giant - Re-Recording,117626.0,spotify:track:7EsyuIBXcGcEWGdkZMAIJi
False,21.0,Bryan Adams,Victim Of Love,247040.0,spotify:track:73U7iE42GU9HCVtlbSQ2Fb
False,64.0,Bill Withers,Use Me,228326.0,spotify:track:4gRA0i5sxx3jAhHaVjPnUN
,,,,,
,,,,,
False,3.0,Nathaniel Mayer & The Fabulous Twilights,Village of Love,123480.0,spotify:track:6uovV5Jae2F2ca8JhVcRcb
True,73.0,Lil Nas X,HOLIDAY,154997.0,spotify:track:6zFMeegAMYQo0mt8rXtrli
False,75.0,Bill Withers,Lovely Day,254560.0,spotify:track:0bRXwKfigvpKZUurwqAlEh
False,11.0,Marty Robbins,Is There Any Chance,129866.0,spotify:track:0GRML5qVYv4JSzjvQWYIxK
False,50.0,Robert Plant,In the Mood - 2006 Remaster,322960.0,spotify:track:1fOrdq5lDitklPno27DeHV
False,36.0,Lamont Dozier,Fish Ain't Bitin',261528.0,spotify:track:0yk2EFU25dtsa4owrgdXFy
False,30.0,The Marcels,Heartaches,152200.0,spotify:track:3BfRMHhQlhDJYaiULVPgvS
False,38.0,Tom Petty and the Heartbreakers,Jammin' Me,249093.0,spotify:track:2AFJkvRUFVx0MccykGaHV2
False,13.0,Ronnie McDowell,The King is Gone,196394.0,spotify:track:0057gafv5LeIWA4Nh1U1u5
False,29.0,Kim Carnes,Voyeur,238733.0,spotify:track:7iuznl4Z4gOLGVdI4WvwqH
False,59.0,Chevelle,Vitamin R (Leading Us Along),223173.0,spotify:track:04NGX0b5Tgs7VsErfn5OA1
False,24.0,Three Dog Night,Let Me Serenade You - Single Version,195466.0,spotify:track:53snvwDtslvxOFNXRHw85I
False,33.0,Toby Keith,Honkytonk U,214106.0,spotify:track:5bS3tVEOQ62Tn6ilUlJ2dB
True,70.0,Bloodhound Gang,The Bad Touch,260506.0,spotify:track:5EYdTPdJD74r9EVZBztqGG
False,35.0,The Marvelettes,Too Many Fish In The Sea - Single Version,147413.0,spotify:track:6NcyI4rN4tCETBWnABr9NK
,,,,,
False,10.0,Dee Dee Warwick,I Want To Be With You,140626.0,spotify:track:7sNAmlTx7wkCwZ5aKHYkPE
False,38.0,Commodores,Too Hot Ta Trot,337680.0,spotify:track:7sP4EhJqFnud6mrG6VbjQx
False,24.0,The Shirelles,Tonight's The Night,114413.0,spotify:track:145IdgzmeONmQKvOx9aTAw
False,52.0,New Kids On The Block,Tonight,207466.0,spotify:track:2QqbBVwpyJn7SL7thga35w
,,,,,
False,33.0,Carole King,Nightingale,216066.0,spotify:track:2RHjNgxFQMTrCLacGKEJwE
False,20.0,Ann-Margret,I Just Don't Understand,160813.0,spotify:track:2WDn3iq8xYWVEp8eCihT44
False,16.0,James Gilreath,Little Band Of Gold,142829.0,spotify:track:2nbjeVm12uDzSlG3Nywqsc
False,62.0,Spandau Ballet,Gold - 2003 Remaster,290720.0,spotify:track:0Z9UkcT1pnrmLciUJPcMMS
False,58.0,Uriah Heep,Easy Livin',156960.0,spotify:track:3WAzdrpkaA9kGbI2SG88n4
False,16.0,The Originals,God Bless Whoever Sent You,199200.0,spotify:track:2dnUxyCOfoMgQQbMZprkof
False,26.0,George Strait,Meanwhile,211626.0,spotify:track:64ND3HoRaQcgbU4s76kxoY
,,,,,
False,1.0,Paul Anka,"Hello, Young Lovers - Remastered",155693.0,spotify:track:07VFkGPbZXEQEPqn8by1y0
False,31.0,Kool & The Gang,Kool & The Gang,178013.0,spotify:track:3GdvI6fsbGQXkYR2xoMLQ3
,,,,,
False,17.0,Charlie Rich,Every Time You Touch Me (I Get High),181733.0,spotify:track:3ydvQ1vczAWHdXA5h9yToW
False,44.0,Dion,Lovers Who Wander,151466.0,spotify:track:3ApktgPHkNDBWaZCWvOKjK
False,52.0,The Jacksons,Torture,293120.0,spotify:track:0XOuVAHsANAWw0LF0Yxkw5
,,,,,
False,20.0,Martha Reeves & The Vandellas,Honey Chile,177973.0,spotify:track:3YGuismm9qnCaEfUkD8uQA
False,16.0,Solo,Touch Me,258226.0,spotify:track:2wwigvqN8mhEt0EZlrW1S8
False,15.0,The Quin-Tones,Down the Aisle of Love,170906.0,spotify:track:6vJmVHXKBsnLpEdLVym5Ot
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
False,1.0,Jesse Lee Turner,I'm the Little Space Girl's Father,152052.0,spotify:track:0keesYVrV1Ud2EFftPQ3zb
False,50.0,The 5th Dimension,"Up, Up and Away",163346.0,spotify:track:3JdToGxgvH9SnO1a605Ztr
False,37.0,The Dells,The Love We Had (Stays On My Mind),290480.0,spotify:track:5KrmHRzG3clUKzMhASBw0t
False,66.0,Riley Green,I Wish Grandpas Never Died,250413.0,spotify:track:7Dxes6VnfbZYV0S2QTnVuT
False,44.0,Bachman-Turner Overdrive,Hey You,216573.0,spotify:track:2kE4qkaDNvNhXGLoArQDct
False,14.0,Theola Kilgore,The Love of My Man,197239.0,spotify:track:24HkOeTvVDvIsFLpqBYIrQ
False,30.0,Jeff Bates,The Love Song,245200.0,spotify:track:3Bs3HwoCuS0UxMlSWodb9A
False,31.0,Kitty Kallen,If I Give My Heart to You - Single Version,166866.0,spotify:track:5Pk5NPWAKaVzmbrJ7pEJum
False,15.0,Etta James,If I Can't Have You,170560.0,spotify:track:0q5dt70CzhrvCvFziLrYah
,,,,,
,,,,,
,,,,,
False,44.0,Hugh Masekela,Grazing In The Grass,157773.0,spotify:track:2P6Buc8kWRgShx7aHIadqu
False,28.0,The Main Ingredient,Happiness Is Just Around the Bend,379853.0,spotify:track:6KNzZgv1btzFLgsEq55eLb
,,,,,
False,48.0,Tim McGraw,How I'll Always Be,213453.0,spotify:track:2ZekuYUoEIBrUwHOY0gcgB
False,56.0,Brett Eldredge,The Long Way,208720.0,spotify:track:5vuMtXS5kQ7F0o9V9rG1dG
False,32.0,Vixen,How Much Love,280800.0,spotify:track:4CSFgPEx1PDP3PHDatvxsz
False,13.0,Jackie Wilson,Talk That Talk,132946.0,spotify:track:2UJENcUk6T8kICFcuFtWsA
False,35.0,The Music Machine,Talk Talk,118133.0,spotify:track:3J9VPVRnoqyF0keO1nReTz
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
False,36.0,Sunny & The Sunglows,Talk To Me,164600.0,spotify:track:1nltT2YKKlDxaZmBOS28pN
False,45.0,The Turtles,You Showed Me,196200.0,spotify:track:7j1ABZOylWUPUIZTt5x6AL
False,23.0,Max-A-Million,Take Your Time (Do It Right),220333.0,spotify:track:2fgoo2VrxMVXpNdvjomY1i
False,40.0,Genesis,Taking It All Too Hard - 2007 Remaster,238213.0,spotify:track:6P2lntEX32VCDfkmPHrpxU
False,23.0,Gerald Levert,Taking Everything,325666.0,spotify:track:7x3ryI2jxZohGo7SZt2Tlq
,,,,,
False,39.0,Freddie Jackson,Tasty Love,268493.0,spotify:track:58OEc1sLFqQFP14PqV9AEz
,,,,,
False,2.0,Kenny Dino,Your Ma Said You Cried In Your Sleep Last Night,137773.0,spotify:track:3ePi3wg8FUYdLxCI53QAcN
False,44.0,38 Special,"Teacher, Teacher",195133.0,spotify:track:2JaHGxFJd6R5mwmYTRZS6I
False,30.0,Rockpile,Teacher Teacher,154226.0,spotify:track:4Vb8fzZfCOI351qz1g0ExT
False,44.0,Journey,Why Can't This Night Go On Forever,221440.0,spotify:track:1w1D8I6pEIzHWgOUzppKCR
False,47.0,The Cure,Why Can't I Be You?,194133.0,spotify:track:3RcrFgETR1QGjzV6ZzIRBy
False,32.0,Herb Alpert & The Tijuana Brass,Zorba The Greek,264853.0,spotify:track:5XAcKqknLkmAsnbDeJJxeN
,,,,,
False,48.0,Rita Coolidge,(Your Love Has Lifted Me) Higher And Higher,241720.0,spotify:track:39iKJpLPhsDTOzH2lXliWF
False,38.0,Barry Mann,"Who Put the Bomp (In the Bomp, Bomp, Bomp)",167213.0,spotify:track:394TDMOmboEPfH2Jb15K8K
False,27.0,Bo Donaldson & The Heywoods,Who Do You Think You Are,201200.0,spotify:track:0at1kbmRSwbs8amu1bbnPF
False,42.0,The Sapphires,Who Do You Love,159040.0,spotify:track:6kR2BCzArduYNuJdtezM8L
True,49.0,DMX,Who We Be,287866.0,spotify:track:1RbnH7qjUyWJWh8kjFIYNw
False,23.0,Tony Orlando & Dawn,Who's In The Strawberry Patch With Sally - Digitally Remastered 1998,145706.0,spotify:track:7bgtE0OW1SWdiBUCjCWKFR
True,67.0,Jacquees,You,217386.0,spotify:track:01jIO8SJFnpSiNLH1JaBZ5
False,0.0,The Vogues,You’re The One,133026.0,spotify:track:5mO8mpE3Ld1oQO85Ofp1I4
False,72.0,Gene Autry,Rudolph the Red-Nosed Reindeer,186733.0,spotify:track:1dtIaSlyrLI04sqYa8nLyN
,,,,,
False,51.0,"Earth, Wind & Fire",You Want My Love,194373.0,spotify:track:5BQf3eyCsoSP5jNGx9sPdD
,,,,,
False,49.0,Carrie Underwood,Cry Pretty,247320.0,spotify:track:7B9UAoGiN4iMCv4s40xoiM
False,44.0,The Icicle Works,Whisper to a Scream (Birds Fly) - Single Version,228613.0,spotify:track:1uiktZkzFSVDhp7i73faz2
False,28.0,Jackie Wilson,Whispers (Getting Louder),145440.0,spotify:track:1hJZFxflhsCvlfVIXh2vlQ
False,76.0,The Lumineers,Ophelia,160097.0,spotify:track:3d8y0t70g7hw2FOWl9Z4Fm
False,51.0,Youngbloodz,Presidential,241120.0,spotify:track:281kNQmgirthnKNA5LHQSs
,,,,,
,,,,,
,,,,,
True,52.0,Mannie Fresh,Real Big,228826.0,spotify:track:47FjToieQbxqNnuiRRQtym
False,43.0,Jesse McCartney,Shake,188560.0,spotify:track:6L6CPMkduYn5Ty1t1lx0sc
False,19.0,The Isley Brothers,Shout - Parts 1 & 2,280306.0,spotify:track:6eE6akYdf9w2rZUOIMwSgw
,,,,,
False,0.0,The Karaoke Channel,Meanwhile Back at the Ranch (Originally Performed by The Clark Family Experience) [Karaoke Version],174216.0,spotify:track:3ZqMMlF7D91QetTQSSggg7
False,54.0,Eric Church,Hell On The Heart,164733.0,spotify:track:6wo9obXjAhA8Yc90sswR56
False,34.0,Heart,Even It Up,309893.0,spotify:track:1bHoWgbCixwEqq817VtNQa
False,31.0,Cheri,Murphy's Law - Remix,383760.0,spotify:track:2Rl0U4CdWcWm1ww8WNxlvQ
False,51.0,Rod Stewart,I Was Only Joking,367400.0,spotify:track:6tUkfUpdIx14aSoKkTxrfa
False,39.0,Ian Gomm,Hold On,184053.0,spotify:track:07V5awXrraRfVeUQMRwKxZ
False,34.0,Kenny Rogers,Love The World Away,192400.0,spotify:track:4072P1aXhii6dNjsbn9PES
,,,,,
False,28.0,Robert Palmer,Hyperactive,310160.0,spotify:track:3V1sigmGmpAB6ESoxsvObi
,,,,,
,,,,,
False,15.0,Nat King Cole,Midnight Flyer,131880.0,spotify:track:1m91M3jvXVmatqUWVQ52Ed
False,54.0,Barenaked Ladies,It's All Been Done,206000.0,spotify:track:1VBRdl1sT4DGckQaTzKEB9
False,20.0,Damian Dame,Exclusivity (Remix) - Radio Edit,299666.0,spotify:track:63DGRme6rFWbHaHE8kP5ia
False,34.0,Willie Nelson,Let It Be Me,211333.0,spotify:track:6sQkTCSV4OvhzXlSJawlhx
False,40.0,The Beach Boys,Getcha Back,179745.0,spotify:track:0gRFT4DkEpiYuSc2KlebWF
False,38.0,Christopher Williams,Every Little Thing U Do,285866.0,spotify:track:6g9wUkxTf1MkfURIFHNTSK
False,37.0,Tori Amos,God,234293.0,spotify:track:1ogJw5GkGgLaDdAmQOeOGh
,,,,,
False,38.0,Kenny Chesney,Live a Little,219106.0,spotify:track:13zhyZhlM0VzUpEW8aShcp
False,57.0,Beyoncé,"Listen (From the Motion Picture ""Dreamgirls"")",219546.0,spotify:track:4z7Ja0RNran3XpIvc1PIQz
False,35.0,Atlantic Starr,If Your Heart Isn't In It,242200.0,spotify:track:0NnHjd4N4JFVbJAjyKwrfG
True,41.0,Channel Live,Mad Izm,255533.0,spotify:track:0hvxqftYCZT406ElE03giM
