0,1,2,3,4,5
False,14.0,Dale & Grace,Stop and Think It Over,155013.0,spotify:track:2stpBzukWP5LxmqEY2k5vO
False,34.0,Bobby Vinton,Trouble Is My Middle Name,146626.0,spotify:track:5qAAs6ndwSQJ7YZ4wZ3Py8
False,10.0,Marianne Faithfull,Come And Stay With Me,144800.0,spotify:track:1D2VIwDVHzh5n7nkGk0vij
False,10.0,Bobby Sherman,Cried Like a Baby,196672.0,spotify:track:2s3AAZ3nRXseiqy3udyHbF
False,37.0,Wayne Newton,Red Roses For A Blue Lady,143066.0,spotify:track:5aKfKf7YIZOg0S8P1hNJjw
False,2.0,Bobby Darin,Treat My Baby Good,116933.0,spotify:track:2nH8k1bk6a5q9cGR5aeWg5
False,36.0,Diana Ross,Reach Out And Touch (Somebody's Hand),188200.0,spotify:track:1X3aOfOAtg26Z1oZkf9kJh
False,55.0,The Beach Boys,Darlin' - Remastered 2001,134560.0,spotify:track:4BcAcEbp6j6luowfAliUfW
,,,,,
False,47.0,Simon & Garfunkel,At the Zoo,142293.0,spotify:track:0b1NUCAYfEOuPx9nELBBfX
False,68.0,Aretha Franklin,(You Make Me Feel Like) A Natural Woman,165333.0,spotify:track:5K09WxKdlkroDyEVyOSySy
False,68.0,ZZ Top,Tush - 2006 Remaster,137933.0,spotify:track:6zGDIDjfDkPyNxrEERO3XG
False,18.0,Jimmie Rodgers,Tucumcari,135266.0,spotify:track:1kkA3PE0tEezpqh7VYEo54
False,51.0,Creedence Clearwater Revival,Sweet Hitch-Hiker,177266.0,spotify:track:0UOguLYTbPVXplQwFBpaDH
False,41.0,"Crosby, Stills, Nash & Young",Ohio - Live,264666.0,spotify:track:41ytOd3Kz41Nu9hPRfHjvD
False,31.0,The Delfonics,Trying to Make a Fool of Me,183973.0,spotify:track:6m0r7WzauxafqK0i2U7Avr
,,,,,
False,31.0,The Diamonds,One Summer Night,152240.0,spotify:track:2WL4moGPyxOA0W2p0zJZPc
False,22.0,Nona Hendryx,Why Should I Cry?,346773.0,spotify:track:7HhPOs2zt5fq2h6HJtwSAL
False,39.0,SHeDAISY,This Woman Needs,200400.0,spotify:track:4vYKeidaDqMW4dEuJDklxV
,,,,,
False,66.0,Bobby Womack,California Dreamin',200973.0,spotify:track:6G7MHIvSDR3ehXPkuDFAlM
False,32.0,First Choice,Doctor Love,500200.0,spotify:track:6G8s19BainATJIjqIwXcre
False,20.0,Barbra Streisand,Second Hand Rose,129106.0,spotify:track:4snR6myh4KgWiZVdK5925N
False,15.0,Burl Ives,Call Me Mr. In-Between,163933.0,spotify:track:6SAEYDbuFUseduXQoxUahI
False,11.0,Trini Lopez,Sinner Man,170920.0,spotify:track:7q0CKuWtZgTwOaNWDGtGVf
False,50.0,Esther Phillips,And I Love Him,158733.0,spotify:track:1dPUQhlNGEaDm9Qi1vcL7I
False,25.0,The Main Ingredient,Spinning Around (I Must Be Falling In Love),192826.0,spotify:track:796uAanqWDW7Kv05SBZds1
False,48.0,The Statler Brothers,Bed Of Rose's,148400.0,spotify:track:7GJHKjgG9MZEAbTc0xCN7K
False,30.0,Lobo,A Simple Man - Rerecorded,190013.0,spotify:track:0vAznfkkR0f2bOe28EeCId
,,,,,
False,1.0,Ned Miller,Do What You Do Do Well,147122.0,spotify:track:4utXVBnOQZPssEvjyNkndK
False,33.0,Cozy Powell,Dance with the Devil,213520.0,spotify:track:60pPKIqQBEru9anbTZYgZz
False,38.0,Planet P Project,Why Me?,246360.0,spotify:track:6ryzreUu7YzUGjWNBpkPKp
,,,,,
False,28.0,Chad & Jeremy,Distant Shores,166960.0,spotify:track:1HkEcKZgwPKcYSCM1llppS
False,0.0,Rita Pavone,Remember Me - Dance,276280.0,spotify:track:7ykdJKyQz2Al7pX9j4Lfjz
False,25.0,Ramrods,Ghost Riders in the Sky,154826.0,spotify:track:7JqK0JRlIunCuy0uxY3Zsw
False,11.0,Bobby Rydell,Butterfly Baby,134866.0,spotify:track:2d1NLWc2wHDZWjKkgIjdls
False,31.0,Gene McDaniels,Spanish Lace - Remastered,147826.0,spotify:track:7DTdBIwbs05LCEcxnx3RRQ
False,13.0,Archie Bell & The Drells,Dancing to Your Music,175426.0,spotify:track:6CP6aBUvs3QuXLHaxJD5Hj
False,14.0,Bobby Darin,Plain Jane,115266.0,spotify:track:1YtB7FthtFt2f0rKvqJZP6
,,,,,
False,0.0,Ruby Andrews,Casonova (Your Playing Days Are Over),168367.0,spotify:track:6eZJUryN1ksA3X9qpXMVZd
,,,,,
,,,,,
False,55.0,Waylon Jennings,Are You Sure Hank Done It This Way,174600.0,spotify:track:5Z0Khiz8xgC8AYMr4ctS8Y
False,31.0,Oliver Wallace,"Sunday/The Rat/Morning Paper - From ""Lady and the Tramp""/Score",104026.0,spotify:track:5AyTdLBYQCsqV9DMGCp3mV
False,18.0,Harry Nilsson,Daybreak - Single Version,186093.0,spotify:track:3avyi2lCDkmX7UgZ1z7V99
False,41.0,Barbara Mason,"Oh, How It Hurts",179733.0,spotify:track:67x5PxH6RZAW7FXdVpXGKo
False,34.0,Jim Gilstrap,Swing Your Daddy,175800.0,spotify:track:4IxaWlUfprHA2qz4SgnIzS
False,17.0,The Chiffons,Nobody Knows What's Going On (In My Mind But Me),142653.0,spotify:track:4vPOtuL3HbN9zYYV5oT79i
False,41.0,The Kinks,Apeman - 2020 Stereo Remaster,233542.0,spotify:track:5GKcSdYUg0Uf9FpmPnvcoe
,,,,,
False,12.0,The Third Rail,Run Run Run,118413.0,spotify:track:37zdCyboXQ6nfT468R5eaF
