0,1,2,3,4,5
False,36.0,Mr. Vegas,Pull Up,213466.0,spotify:track:5NhqD8ODDHOOOXrqlctPUL
,,,,,
False,6.0,Ramsey Lewis,"Since You've Been Gone (Sweet, Sweet Baby)",175186.0,spotify:track:7Gf8kY2LWsBapoALdpqY4p
False,16.0,The Pointer Sisters,All I Know Is the Way I Feel,282000.0,spotify:track:5wa6RYje89KbruKNFdsIy0
False,52.0,High School Musical Cast,All For One,253786.0,spotify:track:5SWfocxhAkjf3eg4lrv8vZ
False,2.0,Mac Davis,Beginning To Feel The Pain,195760.0,spotify:track:5VxL3MMUpczFxbcrM1IpZe
,,,,,
,,,,,
True,17.0,The Home Team,Pick It Up,181826.0,spotify:track:4Va4w2wDvpAlRgBQSzDfUw
False,76.0,Tainy,Adicto (with Anuel AA & Ozuna),270740.0,spotify:track:3jbT1Y5MoPwEIpZndDDwVq
False,52.0,Demi Lovato,Dancing With The Devil,243992.0,spotify:track:2kONpeXXK70YEs7c0UQbmq
False,68.0,Taylor Swift,seven,208906.0,spotify:track:6KJqZcs9XDgVck7Lg9QOTC
False,26.0,Gladys Knight & The Pips,Take Me In Your Arms And Love Me,174626.0,spotify:track:1gzsqnh8JvzYwIIv2r0kiJ
False,4.0,Conway Twitty,Portrait Of A Fool,151666.0,spotify:track:43SnuhthBn61wC8535oWnc
,,,,,
,,,,,
False,31.0,Dina Carroll,So Close,293533.0,spotify:track:7c51mPqkeaO44KJjVuBG5J
,,,,,
False,7.0,Paul Anka,My Best Friend's Wife,173600.0,spotify:track:4mvDJWv8eZxPOojElYAzwQ
,,,,,
,,,,,
,,,,,
False,15.0,Barbra Streisand,Emotion,296093.0,spotify:track:1NlhlIhzRwORlIPw0PkwOg
False,29.0,Sly & The Family Stone,Frisky,191626.0,spotify:track:3CG5a5vgvGdsoTlEHNMMc2
,,,,,
,,,,,
,,,,,
False,10.0,LaVern Baker,If You Love Me,161213.0,spotify:track:6wSzp7jdrDUk9vJFIsdwKR
True,61.0,Eminem,Greatest,226937.0,spotify:track:2XTquzYQAdT1Hk78bOUwsv
False,1.0,Kitty Wells,Jealousy - 1958 Single Version,151853.0,spotify:track:5D94XZ4AA0oIdvOxaJEw3W
False,16.0,Sir Douglas Quintet,Dynamite Woman,214560.0,spotify:track:2sbh4xPA4jBtmZNLcSrYNz
True,71.0,Bad Meets Evil,Fast Lane,249560.0,spotify:track:2c5Isyd07hWsl7AQia2Dig
False,5.0,LaVern Baker,Fly Me to the Moon,178026.0,spotify:track:7vGcqsWwXcsBo3C0rWhktb
,,,,,
False,45.0,Glee Cast,Halo / Walking On Sunshine,125013.0,spotify:track:2RF6eSUY1uOWaQjIC4rAFb
False,61.0,Drake,Madiba Riddim,205162.0,spotify:track:76gUmNLXGQVOsGhfcshkFP
True,56.0,Drake,Furthest Thing,267373.0,spotify:track:7EdJ8z6IBotTjO50DfzzuV
False,7.0,Tommy Edwards,It's Not The End Of Everything,151866.0,spotify:track:7KANtQF8nxfUGHffDQZe4m
,,,,,
False,7.0,Loggins & Messina,I Like It Like That,186893.0,spotify:track:0H9sMfsRU1ecNuXF1Kweh0
False,32.0,Bryan Adams,Lonely Nights,226466.0,spotify:track:3BTvPgNPWviFyRg46ERlEr
,,,,,
False,3.0,Lenny Miles,In Between Tears,138053.0,spotify:track:15jedQZra2UBjZcd78gQu5
,,,,,
False,21.0,Ted Nugent,Need You Bad,256800.0,spotify:track:4363q2V1UHzgbUDItJ7KZH
False,3.0,White Plains,Lovin' You Baby,189760.0,spotify:track:6NuCtsa6TSG1yDshvFGTeD
False,10.0,The Greg Kihn Band,Every Love Song,260373.0,spotify:track:1SxpnBQepO5PSD51EfoO3m
,,,,,
False,22.0,James Brown & The Famous Flames,Mashed Potatoes U.S.A.,171666.0,spotify:track:0HETk32VsqmUw3qQcTjFdx
,,,,,
False,23.0,Perry Como,I Know What God Is,184706.0,spotify:track:5HVBoRtqnH8ucSm5KFdGYG
False,28.0,The Byrds,Lady Friend - Single Version,150733.0,spotify:track:1qbQ6f75f5GWlhaWESDXkV
False,28.0,Pat Green,Let Me,230586.0,spotify:track:4cJCNgN7nEF6Y560qcAAaQ
True,69.0,Lil Uzi Vert,Homecoming,213884.0,spotify:track:6vxU64pcIuQ38O015Zy4qj
False,61.0,Shawn Mendes,Life Of The Party,214533.0,spotify:track:14hJ5tc1VCFMWhVn9axRTC
False,35.0,Mitchel Musso,Hey,181226.0,spotify:track:7zKObGlclVsHMwOG0Q3wYO
False,49.0,Miranda Lambert,It All Comes Out in the Wash,214786.0,spotify:track:41FLEFSeRCv19OBn0vLiaH
,,,,,
True,71.0,Pop Smoke,Gangstas,160000.0,spotify:track:1hg3RlqFZXJb5YgRoK9qmF
True,64.0,Drake,Jorja Interlude,107673.0,spotify:track:13e6f8t7RKXuxZ0JdaaJRG
False,46.0,Don McLean,It's Just the Sun,151413.0,spotify:track:5igvqjbmTTr3rMhsV3VMtN
False,10.0,Engelbert Humperdinck,Medley: If We Only Have Love/If You Love Me (Really Love Me) - Live,442133.0,spotify:track:5Sjgy3CjxcWgES34pNkesl
,,,,,
False,17.0,Ashley Parker Angel,Soundtrack to Your Life,193266.0,spotify:track:4lhLpojd8Qiw0lKfF307ho
True,70.0,N.W.A.,Straight Outta Compton,258687.0,spotify:track:6KIKRz9eSTXdNsGUnomdtW
True,70.0,JAY-Z,4:44,284493.0,spotify:track:1gT5TGwbkkkUliNzHRIGi1
,,,,,
True,70.0,Lil Uzi Vert,Silly Watch,195692.0,spotify:track:5egD7A5x9AHdVO2fMo3Wbo
False,53.0,The Cheetah Girls,"Strut - From ""The Cheetah Girls 2""",198360.0,spotify:track:1g1Jor1zrllXn2ogj8KGAH
False,61.0,Matchbox Twenty,Real World,231693.0,spotify:track:70fe354BpVKEvMY0de78YO
True,51.0,Demi Lovato,Anyone,227813.0,spotify:track:18ssFhD04lWo1RzpcohnrG
False,43.0,Glee Cast,Bad Romance (Glee Cast Version),294226.0,spotify:track:0LpE5tfNe15QLvQL4YDi7T
False,73.0,Katy Perry,Cozy Little Christmas,182520.0,spotify:track:02FaKXXL7KUtRc7K0k54tL
False,56.0,Bing Crosby,Silent Night,156893.0,spotify:track:2JwJqDEqC5IPl5bN3klNHD
True,65.0,J. Cole,Snow On Tha Bluff,235480.0,spotify:track:1oOEkBNp4zWnkD7nWjJdog
False,35.0,James Brown & The Famous Flames,"Please, Please, Please",166960.0,spotify:track:5s6DOElzncE6h3kr2UjaUM
,,,,,
,,,,,
False,0.0,George Baker,Dear Ann,182573.0,spotify:track:2PAXzcdTIhgt8sbMOgnzoS
False,6.0,GQ,Sad Girl,189266.0,spotify:track:2S5JbGcg8qEYUOTuoyMQ1o
False,6.0,Morris Albert,Sweet Loving Man,224666.0,spotify:track:2SlmyAd3jp8DtA1bDMT3k7
False,41.0,The Temprees,Dedicated To The One I Love - Long Version,407040.0,spotify:track:1AlbjjksaiWcuzKpzt2DIR
,,,,,
False,18.0,The McCoys,Beat The Clock,239933.0,spotify:track:7KKCysLL3WwTRZnyGWVeZV
False,17.0,Fergie,A Little Party Never Killed Nobody (All We Got) - Connor Cruise + Chebacca Remix,230466.0,spotify:track:4fjuB3sxvaknae1wkNTIcm
,,,,,
,,,,,
,,,,,
False,61.0,Post Malone,Blame It On Me,261800.0,spotify:track:1ZemPoaj7LBj1RAQrb89EC
True,57.0,Drake,Peak,206026.0,spotify:track:11L064movtyopGdLiX4sVg
,,,,,
,,,,,
False,11.0,Cherie Remer,Wolves And Pirates,121391.0,spotify:track:26K5gn2AAizdeof7h0yNmh
False,36.0,Marty Robbins,Smokin' Cigarettes And Drinkin' Coffee Blues,161200.0,spotify:track:2swYtnyHHVRdiWvNvXWBsp
,,,,,
False,21.0,Carl Perkins,Pointed Toe Shoes,119200.0,spotify:track:57xJKoJpVbp5oTFwsDJ44N
,,,,,
False,32.0,Livingston Taylor,Carolina Day,188093.0,spotify:track:5uggkxEBEH2X3sEMKponuF
False,1.0,Joe Simon,All My Hard Times,168506.0,spotify:track:4FsA42CSnIZiFPVsB4k85F
,,,,,
,,,,,
False,25.0,Traffic,Rock 'N' Roll Stew Parts 1 & 2 - Single Version,369826.0,spotify:track:5xz0fGRk0gXkoFXpaa2azE
,,,,,
False,4.0,Jerry Vale,"Dommage, Dommage (Too Bad, Too Bad)",175893.0,spotify:track:3UppV186Y0plS3C68dvHYa
,,,,,
False,46.0,Barry White,Baby We Better Try To Get It Together,265506.0,spotify:track:1JUjt5q1mlm7DvvkaFpkEh
False,9.0,Tony Bennett,Spring in Manhattan,153533.0,spotify:track:2mPPfJumItCFmXzXgXhjn7
,,,,,
False,0.0,Steve Alaimo,So Much Love,170072.0,spotify:track:4Uq3TIwbjOTO8lqmJCla5V
True,53.0,Drake,30 for 30 Freestyle,253934.0,spotify:track:1DmnEYXa4WfbdhAPwNzgD8
False,60.0,blink-182,Bored To Death,235613.0,spotify:track:44TuSOP6xIAEeJmZsN3nXO
,,,,,
True,54.0,YoungBoy Never Broke Again,Carter Son,163930.0,spotify:track:0QVvkAOstRG26pVYN95CeL
,,,,,
,,,,,
,,,,,
False,24.0,Cissy Houston,Be My Baby,205160.0,spotify:track:3S8skQAPxpjpu74lZIf99f
,,,,,
False,16.0,Tammy Wynette,"Run, Woman, Run",146066.0,spotify:track:5LCmQnchhziEb6FmeNWG7k
,,,,,
False,12.0,Jack Jones,Our Song,174226.0,spotify:track:0SbZEfOvogkUI7AmZHbR6s
False,8.0,Barbra Streisand,"Stout-Hearted Men (From the Musical Production ""The New Moon"")",161826.0,spotify:track:3K75GsqYHIPJkU29CLxLeR
,,,,,
,,,,,
False,13.0,Buck Owens,Sam's Place - 2006 Remastered Version,120506.0,spotify:track:2sOgepPURGxbuJf56rsQPf
,,,,,
,,,,,
False,61.0,Perry Como,Christmas Dream,169160.0,spotify:track:1PrhnQxWAVYikCHcieRQiy
,,,,,
False,11.0,Isaac Hayes,Chocolate Chip - Vocal,330797.0,spotify:track:7r7JuesiDBreU6bw8VwsBY
,,,,,
False,9.0,Lena Horne,My Man's Gone Now,182733.0,spotify:track:10IorXgxHo6gDOUdKfI9eq
False,9.0,Minor Detail,Canvas of Life,210445.0,spotify:track:4vp1ooSVHvf7DDmlSRfpJ4
False,16.0,Leon Haywood,Believe Half Of What You See (And None Of What You Hear),162280.0,spotify:track:0dN9Fz76SvVGbHROcNeJzG
,,,,,
True,33.0,2nd II None,Be True to Yourself,164960.0,spotify:track:7eH6rFngQor2A08suABvGI
False,60.0,Justin Bieber,Nothing Like Us,199800.0,spotify:track:30Co9eN7JHPf1i2wEyVSMJ
True,65.0,Juice WRLD,Screw Juice,179464.0,spotify:track:4F6YLjakjqWFTgC5qfEwPQ
,,,,,
True,63.0,Lil Uzi Vert,Prices,233333.0,spotify:track:4YcWzLSnGqLjSCycuSMHnn
False,28.0,Charlie Worsham,Could It Be,204880.0,spotify:track:6fRKgExSY24i2whGdAJUnM
,,,,,
,,,,,
,,,,,
False,5.0,Mrs. Miller,A Lover's Concerto - Remastered,153533.0,spotify:track:5Hife6QE6Hnq72Ims8CX96
,,,,,
,,,,,
,,,,,
False,49.0,Bananarama,Robert De Niro's Waiting,222189.0,spotify:track:0MXpsn1TiYioFpB0CJ7PDX
,,,,,
False,1.0,Bo Donaldson & The Heywoods,Our Last Song Together,197453.0,spotify:track:57Bv7WquS8EELOBnhbU0R0
False,8.0,Tony Joe White,Save Your Sugar for Me,138933.0,spotify:track:77WOfgLBY7ClTfjWsfwiOM
,,,,,
False,10.0,Al Casey Combo,Cookin',134176.0,spotify:track:69eDTezoEMIc6NCfASKNJt
,,,,,
,,,,,
False,28.0,Wa Wa Nee,Stimulation,235760.0,spotify:track:6gpi2XrYL2CGOZKkdTB7vu
False,8.0,Johnnie Taylor,Somebody's Sleeping In My Bed,169426.0,spotify:track:6adDLR9RTXyi4DMRbZJerC
False,23.0,Ronnie Milsap,Please Don't Tell Me How the Story Ends,163613.0,spotify:track:259ePE1e9wtYFcmbkRIh86
False,0.0,Rock Flowers,Number Wonderful,144910.0,spotify:track:1dgHI0lRxjvyijgy9nPAms
False,4.0,Harpers Bizarre,Battle of New Orleans - Remastered Version,151933.0,spotify:track:2AVUPbwgQUGEIBdsUpzYzU
False,42.0,Syl Johnson,Different Strokes,139666.0,spotify:track:5QC0qgroozRGGHAJuTsP4c
False,35.0,Country Joe & The Fish,Not So Sweet Martha Lorraine,264000.0,spotify:track:1JMJZYMdMY3Wl4WAAejSj6
False,31.0,Edwin Starr,Back Street,168040.0,spotify:track:3RkJsA0JxopALjE3Nkfrm7
False,25.0,The Supremes,"Run, Run, Run",134960.0,spotify:track:5nPN6ITjQwtVOXRs2ioYXl
,,,,,
False,50.0,Madonna,Nothing Really Matters,269093.0,spotify:track:6bZPQHvekmIFBZZB7nMB5X
,,,,,
True,65.0,Sleepy Hallow,Deep End Freestyle,115200.0,spotify:track:2AlYncTpVHKwHb55F9lF6O
True,57.0,A Boogie Wit da Hoodie,Say A',214853.0,spotify:track:3AMnOVxEHUgVrythGgqPhI
,,,,,
,,,,,
,,,,,
False,15.0,Timi Yuro,She Really Loves You,165426.0,spotify:track:1Kd5vbYmkaDSed6gJrDHGk
False,21.0,The Miracles,Bad Girl - Single Version,164226.0,spotify:track:7HopGeSKiR0vYrX0TiRXjz
False,48.0,Nina Simone,Nobody Knows You When You're Down And Out,158200.0,spotify:track:5yMRZqh2HCo5NFbLNt6sD1
False,1.0,The Searchers,Desdemona,139786.0,spotify:track:11Ykrqm9NfQE6Rx8nOEC5H
False,2.0,The Dovells,Stop Monkeyin' Around,129573.0,spotify:track:3rfZtFPGCiqZokHqqY4rX1
False,43.0,Big & Rich,8th of November,298240.0,spotify:track:2X0aeFJXJZpeK2nSWvypiI
False,31.0,D.C. LaRue,Cathedrals - Jamie 3:26 Extended Disco Dub Version,392303.0,spotify:track:4Sqt5yAIWIu7iG3HCEltX6
False,6.0,Solomon Burke,Only Love (Can Save Me Now),136960.0,spotify:track:7u6YcwfKv88jRrhDOVhBa1
,,,,,
False,45.0,Jerry Garcia,Sugaree,352964.0,spotify:track:4XoYeolVYTiddO9wZLXLgl
False,45.0,Sonny James,Running Bear,165893.0,spotify:track:6wkrULQ7AzurQ0KpXzFDbH
False,1.0,Sly Fox,Stay True,221933.0,spotify:track:0T7TJkVoXGRUfVBpAOpgxH
,,,,,
False,18.0,The Outlaws,Breaker-Breaker - Digitally Remastered 2001,177000.0,spotify:track:2DneH1ZWt73gK7WjQD7ZcK
,,,,,
False,11.0,Mark-Almond,Journey Through New England / One Way Sunday,334666.0,spotify:track:0XM4RoGvkXF4HEnt5Je6UK
False,6.0,Frankie Valli & The Four Seasons,Patch of Blue,186560.0,spotify:track:555M7qfhEm6uV9xXyyvecm
False,0.0,Kenny O'Dell,Springfield Plane,145933.0,spotify:track:5ZMrCeFSwkn46QuzKFLul3
,,,,,
,,,,,
False,0.0,"Dino, Desi & Billy",It's Superman,138613.0,spotify:track:2XRdVzXBe7LXSJqMR24DPD
False,40.0,Brad Paisley,Country Nation,225413.0,spotify:track:4yL5WpJZmoxAV4udhE55VY
False,50.0,Zach Sobiech,Clouds,179626.0,spotify:track:1ad6CbExeZneBGswe5YuSD
False,9.0,Sonny & Cher,Living for You,213760.0,spotify:track:1MeMuueW7NPiy90BweHDhJ
,,,,,
False,38.0,Alvin & The Chipmunks,Funkytown,214053.0,spotify:track:7AZWUtaMrz5MzfAW3Fy0aj
False,17.0,Javier Colon,Fix You - The Voice Performance,204173.0,spotify:track:36i9buM6LLNqaprbNZhUJ3
,,,,,
,,,,,
False,42.0,R.E.M.,Electrolite,245373.0,spotify:track:6TU0zW9qJaG53vSa1R57qb
False,28.0,Amy Grant,Lead Me On,336386.0,spotify:track:0viCxBdQvd5WE4M1lXzv7u
False,37.0,Immature,I Don't Mind,266400.0,spotify:track:43iLFpyEBtuMkfeQm0mQLB
,,,,,
False,15.0,Patty Smyth,Downtown Train,241906.0,spotify:track:4196mIkIdm4tVv9qxg0xe9
False,6.0,The Rays,Mediterranean Moon,149613.0,spotify:track:11Pqm1OfmOa132N51oxLU5
,,,,,
False,3.0,Joe South,The Purple People Eater Meets the Witch Doctor,160346.0,spotify:track:1OdIJI2nChNUwj9tJ6riFr
,,,,,
False,14.0,Claudine Longet,Meditation (Meditaçao),197493.0,spotify:track:7CRVGxQiVGc7zXxUvwJCVD
False,0.0,Len Barry,I Struck It Rich,177960.0,spotify:track:6YH8kXEqVrUXzQ6NiM4yze
False,33.0,Barbara Mason,I Need Love,204066.0,spotify:track:10IBTu8gY4srVpgqSuHz8Q
,,,,,
False,3.0,Bobby Rydell,Let's Make Love Tonight - Bonus Track,145213.0,spotify:track:2bnCTu0tOeQCUMGudRe56R
,,,,,
False,25.0,? & The Mysterians,Girl (You Captivate Me),135826.0,spotify:track:3VrZjDtGoiZHqrHxjbGUd9
,,,,,
False,8.0,The Moments,Lucky Me - Re-Record,184666.0,spotify:track:0klsD5aXWffflGwvcHxmjb
False,0.0,Hog Heaven,Happy,413000.0,spotify:track:4ymeUZIjg7YjwCN0pv6JR2
False,17.0,Ray Charles,Laughin and Clownin,203746.0,spotify:track:7bWtlPMvoiqikilttM1nYy
,,,,,
False,26.0,Jerry Butler,For Your Precious Love,168093.0,spotify:track:7zCI47ILA6MAYXrlI487Hs
,,,,,
False,62.0,Zombie Nation,"Kernkraft 400 - DJ Gius Mix, Radio Edit",207266.0,spotify:track:7g8cjrj0sXScNE727685JE
,,,,,
,,,,,
False,15.0,The Olympics,Mine Exclusively,147771.0,spotify:track:5VGeKFKAAtZHUIB9YL0CSq
,,,,,
True,62.0,YoungBoy Never Broke Again,Valuable Pain,169459.0,spotify:track:61Oo3DUJubecZQosjho6Pp
,,,,,
False,48.0,The Cheetah Girls,The Party's Just Begun,189693.0,spotify:track:5Au8ObNQvrwFVEgGqQQL6D
False,44.0,Brenton Wood,Lovey Dovey Kinda Lovin',125640.0,spotify:track:52FrlMkSp2fhtR5DRzg4AL
,,,,,
,,,,,
False,4.0,The Shirelles,A Last Minute Miracle,179400.0,spotify:track:1RVq1z50Has1GtO262X8g5
,,,,,
False,65.0,Panic! At The Disco,Into the Unknown - Panic! At The Disco Version,189132.0,spotify:track:421eObjg0DTm2qajJl5OJm
False,39.0,Jinny,Keep Warm - Short Version,222778.0,spotify:track:3Ox6RleCID5x2Eh8RoxfkJ
False,33.0,KISS,Let's Put The X In Sex,230620.0,spotify:track:1wVslVHkU5N8b8JIzFbpb0
,,,,,
True,21.0,Cam’ron,Let Me Know,254493.0,spotify:track:0r4JouW8TLfT8t4sgj4MAQ
,,,,,
,,,,,
False,1.0,Ruby Winters,Guess Who,183065.0,spotify:track:2fhqzWRkNYcwmsNTPUPg96
,,,,,
False,47.0,Shinedown,I Dare You,234053.0,spotify:track:2b86QdcYHnO4YRXqfqlmGH
False,10.0,Johnny & The Hurricanes,Ja-Da,124226.0,spotify:track:7sJMF0hrpfIxH4wO5TShMo
False,41.0,Ashley Tisdale,Kiss the Girl,204466.0,spotify:track:77ltWp9xNbfhldXx3IEqVx
,,,,,
False,74.0,NF,The Search,248053.0,spotify:track:3oLe5ZILASG8vU5dxIMfLY
True,41.0,Twista,Get It Wet,242960.0,spotify:track:03DrwKCR5YhSyQiAQUqzxK
False,33.0,Lonestar,Everything's Changed,234000.0,spotify:track:39HRFAea1JwoG8vQzKDilP
False,5.0,Burl Ives,The Same Old Hurt - Alternate Version,153573.0,spotify:track:16jyh7k2U7BFCjrDZ8fAgx
False,25.0,Martika,Martika's Kitchen,307786.0,spotify:track:3gQKLNBf70Qdj7hU72g7k1
,,,,,
,,,,,
,,,,,
False,18.0,Tammy Wynette,He Loves Me All the Way,156666.0,spotify:track:1Wmh7HdJ3ZWP5hKwoBE15C
False,28.0,Billy Stewart,How Nice It Is,189226.0,spotify:track:3Qeex7BpDbgTX6SFRYfucN
False,11.0,Chad & Jeremy,From a Window,127120.0,spotify:track:6eAEp6GL3XAMGpt3Ctxz1u
,,,,,
,,,,,
,,,,,
True,68.0,Ariana Grande,just like magic,149900.0,spotify:track:7Dx9Z6Aon1qPS2N0rHSWTe
False,27.0,Joe Nichols,The Shape I'm In - Radio Version,188973.0,spotify:track:4A7sLRJs1rvlV7aEy73PJF
True,59.0,Lil Baby,Errbody,210698.0,spotify:track:6eVxH9Kyanzrw636zJRPcw
True,56.0,J. Cole,Foldin Clothes,316920.0,spotify:track:77IAeEz8LEchPN8UNjaTJ2
False,34.0,Tom T. Hall,Me And Jesus - Single Version,200000.0,spotify:track:3hbCV5ul6fXtVUYrHqJT0R
False,3.0,The O'Jays,Looky Looky (Look at Me Girl),163946.0,spotify:track:4YvdKW8g1EMq8KR2xkbQuM
,,,,,
False,9.0,The Dells,I Can't Do Enough,216466.0,spotify:track:3YNaszqT4FEKafFrSMSD7z
,,,,,
,,,,,
False,10.0,The Nashville Teens,Find My Way Back Home,143693.0,spotify:track:31ivuiF6QnKMJBscB3tRmM
False,48.0,Josh Turner,Me And God,179586.0,spotify:track:2lfBuEVBgvKLAkcypn68VD
False,4.0,The Castells,Make Believe Wedding,139133.0,spotify:track:3152NHAqd6T3E8BmISjGac
False,4.0,Bull Moose Jackson,"I Love You, Yes I Do",182000.0,spotify:track:1gaweRLdW8PfPFs6dIrnEe
,,,,,
,,,,,
True,34.0,LL COOL J,Imagine That,296306.0,spotify:track:2h2J06UFc4C2g5tnSgFZ5u
False,27.0,Buffy Sainte-Marie,He's An Indian Cowboy In The Rodeo,129000.0,spotify:track:65jBYr7xOojmbw65FDyIWp
,,,,,
False,33.0,Ten Years After,Love Like a Man - 2017 Remaster,458462.0,spotify:track:5NMJ9LHPYXWu02VlAVQOpp
False,12.0,Nancy Sinatra,Drummer Man,200533.0,spotify:track:0hBpAXaXrE3G0eSqHK7OIV
False,4.0,Nancy Sinatra,Here We Go Again,191123.0,spotify:track:18ytBAGsV3KoubYAEGgKGt
False,0.0,David Houston,Have a Little Faith,135352.0,spotify:track:2jCGz4tOkWM0QlcPvHT4SY
False,45.0,Sergio Mendes & Brasil '66,For What It's Worth,223173.0,spotify:track:0kVJk1W8f8DOGOdqr11qOo
False,6.0,Wilbert Harrison,My Heart Is Yours,147626.0,spotify:track:0IYkdx0RcGOr3erslHa8Sa
False,56.0,Taking Back Sunday,Liar (It Takes One To Know One),191133.0,spotify:track:5heRy6IDNiQXDJf1tZ6SUc
False,43.0,Lonnie Gordon,Happening All Over Again,211093.0,spotify:track:3Ex3IhyrNTO9z9iIsAMfSx
,,,,,
False,1.0,Donna Fargo,It Do Feel Good,157333.0,spotify:track:5F3h5VbON8z5tt1JqhP7eg
False,21.0,The J. Geils Band,Make up Your Mind,209840.0,spotify:track:6Xa2bs31bL5ZpieGeMuoDS
False,0.0,Roger Williams,Galveston,130533.0,spotify:track:5npjUR2tkFHYwbmNPNaDNB
False,12.0,The Foundations,My Little Chickadee,180226.0,spotify:track:1S5fUiFmKltr00XfSRHNwf
,,,,,
,,,,,
,,,,,
,,,,,
True,74.0,Drake,Time Flies,192931.0,spotify:track:5H4mXWKcicuLKDn4Jy0sK7
False,43.0,Nina Simone,Trouble In Mind,160840.0,spotify:track:1MBgXSmV94CZZT2dXyctBb
,,,,,
False,46.0,blink-182,Up All Night,199706.0,spotify:track:0sqQ9N6hY0ieocwrgxgJ9F
,,,,,
,,,,,
False,46.0,Chubb Rock,Treat 'Em Right,283306.0,spotify:track:2QHmGfplU3ypWOGgJM46in
,,,,,
True,69.0,Juice WRLD,Up Up And Away,147547.0,spotify:track:7pbg3ABlAZv2NiIdKbBBFm
,,,,,
,,,,,
False,11.0,Laura Nyro,Up on the Roof,192600.0,spotify:track:0u3rQ6rRYTBYzNThYIXghj
,,,,,
,,,,,
False,32.0,Jamie Foxx,Infatuation,314826.0,spotify:track:7l3mIRel3bbB45dky8af7X
False,41.0,Leschea,Fulton St.,305306.0,spotify:track:3xIHePHJbOEtnzlwAOoCtz
False,47.0,Indigo Girls,Galileo,252960.0,spotify:track:1Q0DVZhtZJZs9t45b8zNSD
False,42.0,Prince,Gold,442746.0,spotify:track:68XDZSuCJdT8ld3W48F4Fk
True,59.0,Drake,No Tellin',310933.0,spotify:track:2durxb17bXcmQJHSt8JAdO
True,57.0,The Chainsmokers,The One,177573.0,spotify:track:0wfbD5rAksdXUzRvMfM3x5
False,33.0,Ricky Martin,Loaded,233173.0,spotify:track:1qj8Td79dgmLqCYafkhQ3G
,,,,,
,,,,,
,,,,,
False,12.0,Darden Smith,Loving Arms,247600.0,spotify:track:1PMzmsahtiJzWi64lSM6mu
,,,,,
,,,,,
,,,,,
,,,,,
False,18.0,Innerlude,I Don't Wanna Go On,277812.0,spotify:track:37vgFln0hkTGcphuNjlKhi
,,,,,
,,,,,
False,64.0,Taylor Swift,The Other Side Of The Door (Taylor’s Version),238443.0,spotify:track:1cSFlSBdpT4F5vb1frQ231
False,10.0,Wilson Pickett,Mama Told Me Not to Come,171426.0,spotify:track:3eZGRqUedYnCfDuKVCVnqN
,,,,,
True,72.0,21 Savage,Immortal,254723.0,spotify:track:4IO8X9W69dIQe0EC5ALXhq
True,54.0,Drake,Is There More,226906.0,spotify:track:1Tnw0ItH1Macok8gblnPPd
False,59.0,Paramore,Monster - Transformers Soundtrack Version,200146.0,spotify:track:04BSvYghzdxjSJNpee36er
False,40.0,Glee Cast,Last Friday Night (feat. Darren Criss),228066.0,spotify:track:0Y1JthFAUbcqmNxEMAklOe
