0
"('Lou Johnson', 54, 'Louisa Johnson', 'spotify:artist:5IHqlcCbQkyhWl0KmIwgeq', ['uk pop'])"
"('Alvin Cash & The Registers', 0, 'Alvin Cash & The Registers', 'spotify:artist:1lhlZw4vM0CJjJqdUlJtce', [])"
"('Blues Magoos', 29, 'The Blues Magoos', 'spotify:artist:7peASGSN6FkIFQ3XjLfBtB', ['bubblegum pop', 'classic garage rock', 'freakbeat', 'protopunk', 'psychedelic rock'])"
"('Mickey Murray', 7, 'Mickey Murray', 'spotify:artist:2UNt2G7k5v533rS87DHQNc', [])"
"('Sandy Posey', 36, 'Sandy Posey', 'spotify:artist:5Xh0e6sCvMXJUNVa4oynvx', ['merseybeat', 'nashville sound', 'rock-and-roll'])"
"('Ramsey Lewis', 51, 'Ramsey Lewis Trio', 'spotify:artist:4jZOiPysIzYxbDcDEOZmhu', ['adult standards', 'christmas instrumental', 'soul jazz'])"
"('Brenton Wood', 59, 'Brenton Wood', 'spotify:artist:6ohvzFHYmLd05kyYhLui5K', ['classic soul'])"
"('The Foundations', 60, 'The Foundations', 'spotify:artist:4GITZM5LCR2KcdlgEOrNLD', ['bubblegum pop', 'soul'])"
"('Arthur Prysock', 26, 'Arthur Prysock', 'spotify:artist:6yJZMmgqsTjH6ooVALu7oT', [])"
""
"('Sam & Dave', 60, 'Sam & Dave', 'spotify:artist:2BVYdY4PyfCF9z4NrkhEB2', ['classic soul', 'funk', 'memphis soul', 'soul', 'southern soul'])"
"('Iron Butterfly', 46, 'Iron Butterfly', 'spotify:artist:3cdvlbCYf4WoBdy89RWkNS', ['acid rock', 'art rock', 'blues rock', 'classic rock', 'hard rock', 'proto-metal', 'psychedelic rock', 'symphonic rock'])"
"('Tim Hardin', 49, 'Tim Hardin', 'spotify:artist:39GVRVaqlKh7JL8Yl5ZKcb', ['country rock', 'folk', 'folk rock', 'mellow gold', 'roots rock', 'singer-songwriter'])"
"('Buchanan Brothers', 28, 'Buchanan Brothers', 'spotify:artist:2zLkcj2ouaDYpb2mmqim6f', ['bubblegum pop'])"
"('The Tokens', 50, 'The Tokens', 'spotify:artist:1GAJzApRTMmYZ9EjQ91VOy', ['doo-wop', 'sunshine pop'])"
""
"('Henry Mancini And His Orchestra', 57, 'Henry Mancini', 'spotify:artist:2EExdpjU4SK3xnJHO5paJf', ['adult standards', 'classic soundtrack', 'easy listening', 'lounge'])"
"('Freddie North', 4, 'Freddie North', 'spotify:artist:67ZoIyKhetbA0x8LHzUXuE', ['deep southern soul', 'southern soul'])"
"('Climax', 45, 'Climax Blues Band', 'spotify:artist:4eeRviM714mXXeILmKHxh2', ['blues rock', 'british blues', 'country rock', 'soft rock'])"
"('Steve Alaimo', 9, 'Steve Alaimo', 'spotify:artist:3mnvGu4mOJr5MVVPtvaZo6', [])"
""
"('Blue Swede', 60, 'Blue Swede', 'spotify:artist:0UpuH5U4nZ3UGGUJi0Zfbp', ['classic swedish pop'])"
"('The Rubettes', 46, 'The Rubettes', 'spotify:artist:44ef9VXkdKxbx4XpoNqH39', ['bubblegum pop', 'classic uk pop', 'glam rock'])"
"('MFSB', 42, 'MFSB', 'spotify:artist:2mknvtcck8i82nKxDPDibv', ['classic soul', 'disco', 'funk', 'instrumental soul', 'jazz funk', 'philly soul', 'post-disco', 'quiet storm', 'soul'])"
"('Art Garfunkel', 53, 'Art Garfunkel', 'spotify:artist:6kEsKkXuE4olX7m3mNLZkS', ['adult standards', 'folk', 'folk rock', 'mellow gold', 'soft rock'])"
"('LeBlanc & Carr', 22, 'LeBlanc And Carr', 'spotify:artist:3hMZ5ibFmJwO6dmackGKAj', [])"
"('Don Brown', 35, 'Don Brownrigg', 'spotify:artist:3is059epfwPYtkmzokUjPW', [])"
"('City Boy', 28, ""Quad City DJ's, The 69 Boyz and K-Nock"", 'spotify:artist:1bRPz3I9pDLcEd8t5sncKe', [])"
"('Sarah Dash', 13, 'Sarah Dash', 'spotify:artist:40GzTuEPg9xjzGeXJESEMH', ['deep disco'])"
"('Moon Martin', 32, 'Moon Martin', 'spotify:artist:6FdBHq8it0smMGkitcgP3e', ['pub rock'])"
"('Gary Numan', 52, 'Gary Numan', 'spotify:artist:5KQMtyPE8DCQNUzoNqlEsE', ['art rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'post-punk', 'synthpop'])"
"('Firefall', 47, 'Firefall', 'spotify:artist:1tfXh4XxILEuMU2qZupFn8', ['album rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock'])"
"('John Cougar', 67, 'John Mellencamp', 'spotify:artist:3lPQ2Fk5JOwGWAF3ORFCqH', ['album rock', 'classic rock', 'folk rock', 'heartland rock', 'mellow gold', 'pop rock', 'rock', 'singer-songwriter', 'soft rock'])"
"('The Fools', 31, 'The Shipp of Fools', 'spotify:artist:0TIj0RjIlRlThQpg9aeBdo', [])"
"('Hawks', 47, 'Quaker City Night Hawks', 'spotify:artist:521Jw1ixgckc0WJHhm2Klu', ['alternative roots rock', 'deep new americana', 'fort worth indie', 'modern blues', 'modern blues rock', 'modern hard rock', 'roots rock'])"
""
"('Al Jarreau', 54, 'Al Jarreau', 'spotify:artist:3YR92OLKlvkK5oKNekSqXe', ['adult standards', 'smooth jazz', 'soft rock', 'yacht rock'])"
""
"('Marshall Crenshaw', 34, 'Marshall Crenshaw', 'spotify:artist:73YLmyaazO66GncUVHP0KV', ['jangle pop', 'power pop', 'pub rock', 'roots rock'])"
"('Rough Trade', 35, 'Rough Traders', 'spotify:artist:6iEoZvy8ZG0BAx5baOTmo4', [])"
"('The Belle Stars', 36, 'The Belle Stars', 'spotify:artist:79mvAIaa8bVyObPdeqs2i3', ['new wave pop'])"
"('Deborah Allen', 36, 'Deborah Allen', 'spotify:artist:0WO15UbgUyKKtn1anzZP5u', ['country dawn', 'deep contemporary country'])"
"('Michael Stanley Band', 31, 'Michael Stanley Band', 'spotify:artist:68tUWDLwgRP7Ch2Gj8vQ1k', ['album rock', 'classic rock', 'heartland rock', 'mellow gold'])"
"('Murray Head', 53, 'Murray Head', 'spotify:artist:479Yp6DvyXoIaCssAxB4QR', ['new wave pop'])"
"('Patti LaBelle', 55, 'Patti LaBelle', 'spotify:artist:0ty0xha1dbprYIUAQufkFn', ['contemporary r&b', 'disco', 'funk', 'neo soul', 'philly soul', 'post-disco', 'quiet storm', 'r&b', 'soul', 'urban contemporary'])"
"('Timex Social Club', 32, 'Timex Social Club', 'spotify:artist:1C0HVpji7xDIdGbnsdUwCt', ['new jack swing'])"
"('Shanice Wilson', 16, 'Shanice Wilson', 'spotify:artist:6bdynXw42zLZpIS5NTMot6', [])"
"('Ivan Neville', 23, 'Ivan Neville', 'spotify:artist:0xHoBLKrp48wAlwpy54lRv', [])"
"('The Escape Club', 34, 'The Escape Club', 'spotify:artist:6mRev5KzKOgQcZjWanwBdd', [])"
""
""
"('Damn Yankees', 48, 'Damn Yankees', 'spotify:artist:7ihLzUpuNecU5VBkvOUDNq', ['album rock', 'classic rock', 'glam metal', 'hard rock', 'rock'])"
"('Clivilles & Cole', 25, 'Clivillés & Cole', 'spotify:artist:1Pr4kwH4jQuyc6pZ83VsC0', ['classic house'])"
"('New Order', 67, 'New Order', 'spotify:artist:0yNLKJebCb8Aueb54LYya3', ['alternative rock', 'art rock', 'dance rock', 'madchester', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'pop rock', 'post-punk', 'rock', 'synthpop', 'uk post-punk'])"
""
"('Corona', 53, 'Banda Corona del Rey', 'spotify:artist:0CxrfcSWTiBX7M6WAakESI', ['banda carnavalera', 'musica mexicana', 'nueva musica mexicana'])"
"('Patra', 32, 'Patra', 'spotify:artist:4aIN2HphWosDXzCDUTgqWa', ['dancehall queen', 'reggae fusion'])"
"('The Pharcyde', 61, 'The Pharcyde', 'spotify:artist:7yk35uHNQclPXFGFoTU44w', ['alternative hip hop', 'hardcore hip hop', 'hip hop', 'jazz rap', 'rap', 'west coast rap'])"
"('Jocelyn Enriquez', 41, 'Jocelyn Enriquez', 'spotify:artist:5hgxMFtaWAhh6LDHdVBZLB', ['freestyle'])"
""
"('Reba', 63, 'Reba McEntire', 'spotify:artist:02rd0anEWfMtF7iMku9uor', ['contemporary country', 'country', 'country dawn', 'oklahoma country'])"
"('Dwight Yoakam', 59, 'Dwight Yoakam', 'spotify:artist:2sxmKe3CUrWnx7eoXMhOlW', ['bakersfield sound', 'country', 'country rock'])"
"('Coko', 47, 'Cokobi', 'spotify:artist:3PUoyrYPm3P6HQAPEFwdyg', ['sleep'])"
""
"('Tracy Byrd', 57, 'Tracy Byrd', 'spotify:artist:0xxJO75NeIAF5jYruLYIDT', ['contemporary country', 'country', 'country road', 'country rock'])"
""
"('The Corrs', 61, 'The Corrs', 'spotify:artist:1VbWUxZTRNY2gw3qZ1tg9W', ['celtic rock', 'dance pop', 'europop', 'new wave pop', 'pop rock'])"
"('Tool', 71, 'TOOL', 'spotify:artist:2yEwvVSSSUkcLeSTNyHKh8', ['alternative metal', 'alternative rock', 'art rock', 'nu metal', 'progressive metal', 'progressive rock', 'rock'])"
"('N.O.R.E.', 56, 'N.O.R.E.', 'spotify:artist:4GMgdB3vwbBOc42hbXEi9p', ['hardcore hip hop', 'hip hop', 'hip pop', 'queens hip hop'])"
""
""
"('Jazmine Sullivan', 65, 'Jazmine Sullivan', 'spotify:artist:7gSjFKpVmDgC2MMsnN8CYq', ['alternative r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'r&b', 'rap', 'urban contemporary'])"
""
""
""
"('Troop 41', 32, 'Troop 41', 'spotify:artist:2epZPZ7pPLAho4JLe9UwFd', ['north carolina hip hop', 'pop rap'])"
"('Gwyneth Paltrow', 48, 'Gwyneth Paltrow', 'spotify:artist:4njFVSUWyxD84ur7w8Oy7h', [])"
""
""
""
"('Ca$h Out', 47, 'Ca$h Out', 'spotify:artist:7Kp7SzuRuNiPFCy7JIwnLx', ['atl hip hop', 'deep southern trap', 'dirty south rap', 'futuristic swag', 'pop rap', 'southern hip hop', 'trap'])"
"('NERO', 57, 'NERO', 'spotify:artist:4uRYpUQZrNrY5t8tAv3XrD', ['drum and bass', 'edm', 'electro house', 'melodic dubstep'])"
""
""
"('George Ezra', 76, 'George Ezra', 'spotify:artist:2ysnwxxNtSgbb9t1m2Ur4j', ['folk-pop', 'neo-singer-songwriter'])"
""
"('Jeremih', 76, 'Jeremih', 'spotify:artist:3KV3p5EY4AvKxOlhGHORLg', ['chicago rap', 'dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary'])"
""
""
""
""
"('Blac Youngsta', 56, 'Blac Youngsta', 'spotify:artist:41klVmDluQZmGGqoidNfbe', ['gangster rap', 'memphis hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap'])"
""
""
""
""
""
""
""
"('Larray', 41, 'Larray', 'spotify:artist:0rQjJGZLXBq95OA3nSmDj9', ['viral rap'])"
""
""
""
"('Bill Doggett', 28, 'Bill Doggett', 'spotify:artist:6xGdsn4r7laoQDz0zbm1nY', ['jazz organ', 'rhythm and blues', 'soul jazz'])"
"('The Quarter Notes', 4, 'The Quarter Notes', 'spotify:artist:6HtqIZ3hvaexvaAREhDKoF', [])"
"('Tony Bennett', 70, 'Tony Bennett', 'spotify:artist:2lolQgalUvZDfp5vvVtTYV', ['adult standards', 'easy listening', 'vocal jazz'])"
"('Jimmy Reed', 46, 'Jimmy Reed', 'spotify:artist:41ZMMuFFLPTVPkUsSI5KlV', ['blues', 'blues rock', 'chicago blues', 'electric blues', 'harmonica blues', 'traditional blues'])"
"('Monty Kelly And His Orchestra', 0, 'Monty Kelly & His Orchestra', 'spotify:artist:4qNA7KQg97uxIid9hSa8DX', [""man's orchestra""])"
"('Rusty Draper', 11, 'Rusty Draper', 'spotify:artist:35pswYHVBIr076EtemYj62', ['deep adult standards'])"
"('Paul Chaplain and his Emeralds', 0, 'Paul Chaplain and His Emeralds', 'spotify:artist:1VzoRbv1P4b8ZvpG8JoNwM', [])"
"(""Jerry Murad's Harmonicats"", 12, ""Jerry Murad's Harmonicats"", 'spotify:artist:6DwFBuiqYVpkiHhtmESwwk', [])"
""
"('Gene McDaniels', 35, 'Gene McDaniels', 'spotify:artist:6I7tqjEzznFPrardDfvsvq', ['bubblegum pop', 'deep adult standards', 'rhythm and blues', 'rock-and-roll'])"
"('Eydie Gorme', 61, 'Eydie Gormé', 'spotify:artist:6HnHBbeScFiQKXt3sUQA3Z', ['adult standards', 'bolero'])"
"('The Cupids', 1, 'The Cupids', 'spotify:artist:3NExlfiW247XcyUl3qukXv', [])"
"('Garnet Mimms', 36, 'Garnet Mimms & The Enchanters', 'spotify:artist:1ktvF9yU9iWgY0aGlKfTS4', ['classic soul', 'rhythm and blues', 'soul', 'southern soul'])"
"('Irma Thomas', 54, 'Irma Thomas', 'spotify:artist:01Z8Z9K54zewyP04ZfGLSv', ['classic soul', 'funk', 'louisiana blues', 'new orleans blues', 'new orleans soul', 'soul', 'southern soul'])"
"('The Sunrays', 0, 'The Sunrays', 'spotify:artist:005v5DB8RkeyNlhMmubssj', [])"
"('The Chicago Loop', 2, ""Schola Cantorum Of St. Peter's In The Loop, Chicago"", 'spotify:artist:3UBzpqVZCbZ6e5OsL6Bknh', [])"
""
""
"('The Spencer Davis Group', 54, 'The Spencer Davis Group', 'spotify:artist:3i9hP422d2KMjaupTzBNVS', ['blues rock', 'british blues', 'british invasion', 'bubblegum pop', 'classic rock', 'folk rock', 'merseybeat', 'protopunk', 'psychedelic rock', 'rock', 'rock-and-roll'])"
"('Howard Tate', 27, 'Howard Tate', 'spotify:artist:2z6I01y9cdNA4IlOAIcQED', ['southern soul'])"
"('Paul Mauriat', 51, 'Paul Mauriat', 'spotify:artist:5Oj26LEf8jdgR2woWEjlhi', ['easy listening'])"
"('Rhinoceros', 11, 'Rhinoceros', 'spotify:artist:6wdOFU1EmFgTblMSwAKQEr', ['buffalo ny metal'])"
"('Dennis Yost And The Classics IV', 9, 'Dennis Yost & The Classics IV', 'spotify:artist:5VNF49YJ7SbLABL8qv6s91', [])"
"('Thunderclap Newman', 37, 'Thunderclap Newman', 'spotify:artist:1USHlPahTZrCeJXS2v5pkF', ['classic uk pop'])"
"('Lenny Welch', 30, 'Lenny Welch', 'spotify:artist:4i9IEoaY6Q1v3Puqz3PwC1', ['deep adult standards', 'doo-wop'])"
"('Mott The Hoople', 49, 'Mott The Hoople', 'spotify:artist:6ysQi6NI88X627t2srsWz6', ['album rock', 'art rock', 'blues rock', 'classic rock', 'classic uk pop', 'folk rock', 'glam rock', 'hard rock', 'power pop', 'protopunk', 'psychedelic rock', 'pub rock'])"
"('Dr. John', 55, 'Dr. John', 'spotify:artist:320TrJub4arztwXRm7kqVO', ['blues', 'blues rock', 'country rock', 'folk rock', 'funk', 'jazz blues', 'louisiana blues', 'new orleans blues', 'piano blues', 'roots rock', 'singer-songwriter', 'soul'])"
""
"('The Main Ingredient', 45, 'The Main Ingredient', 'spotify:artist:6vuD08WKtmp1yc7kQx1rBm', ['classic soul', 'disco', 'funk', 'quiet storm', 'soul', 'southern soul'])"
"('Waylon Jennings', 68, 'Waylon Jennings', 'spotify:artist:7wCjDgV6nqBsHguQXPAaIM', ['country', 'country rock', 'outlaw country', 'texas country'])"
"('C.W. McCall', 47, 'C.W. McCall', 'spotify:artist:0iTkPxRldzi5lmS6qZ70JV', ['country', 'truck-driving country'])"
"('The Band', 63, 'The Band CAMINO', 'spotify:artist:6d4jrmreCmsenscuieJERc', ['hopebeat', 'indie poptimism', 'neo mellow', 'pop', 'pop rock'])"
"('Average White Band', 51, 'Average White Band', 'spotify:artist:3tx8fyu3c4OBP5nejYtUOb', ['disco', 'funk', 'jazz funk', 'post-disco', 'quiet storm', 'soul'])"
"('Terry Cashman', 14, 'Terry Cashman', 'spotify:artist:55ibMbwUTLT562NiuJba3d', [])"
"('Jimmy Buffett', 67, 'Jimmy Buffett', 'spotify:artist:28AyklUmMECPwdfo8NEsV0', ['folk rock', 'mellow gold', 'singer-songwriter', 'soft rock'])"
""
""
"('Player', 67, 'Playero', 'spotify:artist:2YTyoyU90b3CF5x91YjVaQ', ['latin hip hop', 'reggaeton'])"
"('Tycoon', 10, 'LICH TYCOON', 'spotify:artist:2pjLF3y17KP3oDAUwwangC', [])"
"('Louise Goffin', 20, 'Louise Goffin', 'spotify:artist:03sAQYI6xlXSc3bsFU9RCC', [])"
"('Funkadelic', 55, 'Funkadelic', 'spotify:artist:450o9jw6AtiQlQkHCdH6Ru', ['funk', 'funk rock', 'p funk', 'psychedelic rock', 'psychedelic soul', 'soul'])"
"('Spyro Gyra', 42, 'Spyro Gyra', 'spotify:artist:1Be36RHAlqJpfUt3tsmUQD', ['jazz funk', 'jazz fusion', 'progressive jazz fusion', 'smooth jazz'])"
"('Rupert Holmes', 59, 'Rupert Holmes', 'spotify:artist:0TqIPD4IS1w4e30R38B3vj', ['soft rock', 'yacht rock'])"
"('Pete Townshend', 50, 'Pete Townshend', 'spotify:artist:24Wa5wIZIo1sPkzVGP0B5p', ['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'power pop', 'pub rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'symphonic rock'])"
"('Robert John', 44, 'John Roberts', 'spotify:artist:5HGXZdpWmmXoDqbCCsBlYt', [])"
"('AC/DC', 82, 'AC/DC', 'spotify:artist:711MCceyCBcFnzjGY4Q7Un', ['australian rock', 'hard rock', 'rock'])"
"('Balance', 46, 'Balance And Composure', 'spotify:artist:2fgl3me4n9diODTrVfruF3', ['alternative emo', 'anthem emo', 'dreamo', 'emo', 'grungegaze', 'melodic hardcore', 'philly indie', 'pop punk', 'progressive post-hardcore'])"
"('Teena Marie', 50, 'Teena Marie', 'spotify:artist:61UT1Zj9dFgPAjZfwnsqsb', ['classic soul', 'contemporary r&b', 'disco', 'funk', 'neo soul', 'post-disco', 'quiet storm', 'r&b', 'soul', 'urban contemporary'])"
"('Stevie Woods', 11, 'Stevie Woods', 'spotify:artist:4ReLjO7IQ9EehWClyzlPds', ['deep soft rock'])"
""
"('Bill Champlin', 34, 'Bill Champlin', 'spotify:artist:5pLqzTJecAKKbWw0MrDASt', ['deep soft rock', 'yacht rock'])"
"('Lee Ritenour', 48, 'Lee Ritenour', 'spotify:artist:1nDqTUspmq8IXhcEZT93iq', ['jazz funk', 'jazz fusion', 'jazz guitar', 'smooth jazz', 'yacht rock'])"
"('Wolf', 76, 'Wolfgang Amadeus Mozart', 'spotify:artist:4NJhFmfw43RLBLjQvxDuRS', ['classical', 'classical era'])"
"('The Oak Ridge Boys', 54, 'The Oak Ridge Boys', 'spotify:artist:3XnO697XIus1M0cMuxZjos', ['classic country pop', 'country', 'country rock'])"
"('M + M', 76, 'Florence + The Machine', 'spotify:artist:1moxjboGR7GNWYIMWsRjgG', ['baroque pop', 'pop', 'uk alternative pop'])"
"('Billy Satellite', 7, 'Billy Satellite', 'spotify:artist:5O6dfdQv3wRix2wh7s2tj9', [])"
"('Sam Harris', 20, 'Sam Nelson Harris', 'spotify:artist:43Pa0TcSPPPACWeqtvjQpZ', [])"
"('Giuffria', 26, 'Giuffria', 'spotify:artist:0tOyrwtpSvttpZ04mI2Fb4', ['glam metal', 'hard rock'])"
"('Magazine 60', 38, 'Magazine 60', 'spotify:artist:6MrXYlcl32SK12YxMWJWte', ['italian disco'])"
"('a-ha', 74, 'Daryl Hall & John Oates', 'spotify:artist:77tT1kLj6mCWtFNqiOmP9H', ['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock'])"
"('Noel', 50, 'Katie Noel', 'spotify:artist:4nreGSB7QWCSeYWKpcz3pt', ['country rap', 'redneck'])"
""
"('The Cover Girls', 39, 'The Cover Girls', 'spotify:artist:6D01mATo26VaiiCfZzpWAm', ['freestyle'])"
"('Boy Meets Girl', 48, 'Boy Meets Girl', 'spotify:artist:02Xpf8IlAGeelWAQZP33kQ', ['new wave pop'])"
"('Kevin Paige', 7, 'Kevin Paige', 'spotify:artist:0mIEx2v1UvdaDeapwDeOEq', [])"
"('Jasmine Guy', 13, 'Jasmine Guy', 'spotify:artist:3AGd9ZRjmrt0MdtByKeIaW', [])"
"('3rd Bass', 36, '3rd Bass', 'spotify:artist:6EFL6smxzRtpwlQvZFldUc', ['east coast hip hop', 'electro', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip house', 'rap', 'turntablism'])"
"('Scorpions', 74, 'Scorpions', 'spotify:artist:27T030eWyCQRmDyuvr1kxY', ['album rock', 'german hard rock', 'german metal', 'german rock', 'hard rock', 'metal', 'rock'])"
"('M.C. Brains', 14, 'M.C. Brains', 'spotify:artist:0NCuPxLIaNGhlqF86xvid7', [])"
"('EPMD', 53, 'EPMD', 'spotify:artist:3zpKjsMg2gw1St5WcWoUJN', ['alternative hip hop', 'east coast hip hop', 'electro', 'gangster rap', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'rap', 'turntablism'])"
"('Wendy Moten', 40, 'Wendy Moten', 'spotify:artist:6X0dG1JElAP4z0ardgJGjY', ['contemporary r&b'])"
""
"('Dakota Moon', 22, 'Dakota Moon', 'spotify:artist:7ELimrCB9CnQYcbhRKsjf9', [])"
"('Missjones', 0, 'MissJones', 'spotify:artist:2Popstug4DGo3UHabiaUa3', [])"
""
"('Carl Thomas', 52, 'Carl Thomas', 'spotify:artist:6I6t21SFbxZ7RbQgD5dN7U', ['contemporary r&b', 'hip pop', 'neo soul', 'quiet storm', 'r&b', 'urban contemporary'])"
""
""
"('Mis-Teeq', 47, 'Mis-Teeq', 'spotify:artist:6csA2rxNLkQJXeEa7lyGXn', ['bubblegum dance', 'dance pop', 'europop', 'girl group', 'uk garage'])"
""
"('Metro Station', 55, 'Metro Station', 'spotify:artist:7vXwfZyDp3spzIVNXDaTPN', ['electropowerpop', 'neon pop punk', 'pixie', 'pop punk', 'post-teen pop'])"
""
""
""
""
"('Miguel', 82, 'Miguel', 'spotify:artist:360IAlyVv4PCEVjgyMZrxK', ['dance pop', 'pop', 'r&b', 'urban contemporary'])"
""
""
""
"('Pharrell Williams', 81, 'Pharrell Williams', 'spotify:artist:2RdwBSPQiwcmiDo9kixcl8', ['hip hop', 'pop', 'pop rap'])"
""
""
"('Jon Bellion', 68, 'Jon Bellion', 'spotify:artist:50JJSqHUf2RQ9xsHs0KMHg', ['pop rap'])"
""
""
"('LOCASH', 53, 'LOCASH', 'spotify:artist:5IcGbIAgdns0R5EJKHMjCQ', ['contemporary country', 'country', 'country rap', 'country road', 'modern country rock'])"
""
"(""Jivin' Gene And The Jokers"", 1, ""Jivin' Gene & The Jokers"", 'spotify:artist:61UHoRrn8EEEJ2LhKbAuAg', ['swamp pop'])"
"('Sammy Masters', 0, 'Sammy Masters', 'spotify:artist:6Esg60OFbZRXbbUZA8vSAe', [])"
"('The Piltdown Men', 8, 'The Piltdown Men', 'spotify:artist:59odcNVoOyBTkXj9Jclyg6', [])"
"('Titus Turner', 20, 'Titus Turner', 'spotify:artist:0cilTln9dpUgfKhi52fqP2', ['jump blues'])"
"('The Rondels', 5, 'The Rondels', 'spotify:artist:5VV2ZMIExZLzUMOKw2okeE', [])"
"('Ernie Maresca', 25, 'Ernie Maresca', 'spotify:artist:0b9n4vhaTCuL23DoRJ1XHj', [])"
"('John D. Loudermilk', 28, 'John D. Loudermilk', 'spotify:artist:2uZxOKdDo7Uy4M0jDa9DNx', ['rock-and-roll'])"
"('Pat Thomas', 37, 'Pat Thomas', 'spotify:artist:6bDPzH0ZXkaMcXYlcQ2yoy', ['highlife', 'old school highlife'])"
""
"('Ella Fitzgerald', 74, 'Ella Fitzgerald', 'spotify:artist:5V0MlUE1Bft0mbLlND7FJz', ['adult standards', 'jazz blues', 'swing', 'vocal jazz'])"
"('Bill Anderson', 37, 'Bill Anderson', 'spotify:artist:0gWNSMYCSHF4wxIs1XTSDh', ['nashville sound'])"
"('The Reflections', 22, 'The Reflections', 'spotify:artist:5UNbx86AT5Yi5FZtDdlFLs', [])"
"('The Searchers', 46, 'The Searchers', 'spotify:artist:4QmkLL9JOqM9dusHS1Hghe', ['adult standards', 'british invasion', 'bubblegum pop', 'classic uk pop', 'folk rock', 'merseybeat', 'rock-and-roll', 'rockabilly'])"
