0,1,2,3,4
Eddie & The Tide,18.0,Eddie And The Tide,spotify:artist:7aAOa5PH535GkitzB0Nx5N,[]
Tommy Shaw,35.0,Tommy Shaw,spotify:artist:6cMIEub9j2vbMGF3GOETWi,['album rock']
Alisha,55.0,Alisha Weir,spotify:artist:4LFK3XsOfUptZuyigAPP2a,[]
El DeBarge,47.0,El DeBarge,spotify:artist:5xO4f5QyPMYnCPRyRveBSD,"['contemporary r&b', 'quiet storm', 'urban contemporary']"
'Til Tuesday,44.0,'Til Tuesday,spotify:artist:1L0y9srZMyh9XUnYGv37IP,"['boston rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop']"
Howard Jones,51.0,Howard Jones,spotify:artist:6loBF9iQdE11WSX29fNKqY,"['mellow gold', 'new romantic', 'new wave', 'new wave pop', 'pop rock', 'soft rock', 'synthpop']"
Lou Gramm,44.0,Lou Gramm,spotify:artist:7CnmC3gRgLev4I609BrSxj,"['album rock', 'mellow gold', 'soft rock']"
Big Trouble,7.0,Big Troubles,spotify:artist:7F1hdAobwKwhcekY05whSI,['popgaze']
The Alarm,39.0,The Alarm,spotify:artist:0oQLexIBY9SlMhtbSIPFAO,"['new romantic', 'new wave', 'new wave pop', 'synthpop', 'welsh rock']"
Book Of Love,35.0,Book Of Love,spotify:artist:0ow8F3xGkmZWVulTtaiFQo,"['new romantic', 'new wave', 'new wave pop', 'synthpop']"
Dead Or Alive,59.0,Dead Or Alive,spotify:artist:5WWSL6rElJeUk3Uc1S2RyD,"['hi-nrg', 'new romantic', 'new wave', 'new wave pop', 'synthpop']"
The Party,45.0,The Nude Party,spotify:artist:5BxtbtwwHXC3HA5kAn06sK,"['indie garage rock', 'neo-psychedelic', 'north carolina indie']"
,,,,
,,,,
Black Sheep,46.0,Black Sheep,spotify:artist:0NnCgUxhtWt1yBtpDyvFQf,"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop', 'rap', 'turntablism']"
Home Team,53.0,The Home Team,spotify:artist:0hp58JplihFjlLstUbKS0x,['pop punk']
Mary Chapin Carpenter,52.0,Mary Chapin Carpenter,spotify:artist:0qAmeOULjwn04k6jMMeDyr,"['country', 'country rock', 'folk', 'lilith', 'mellow gold', 'singer-songwriter']"
MC Ren,55.0,MC Ren,spotify:artist:4fbyGOEjViyE97W58eGEgU,"['gangster rap', 'hip hop', 'west coast rap']"
Johnny O,63.0,Johnny Orlando,spotify:artist:6aX6KqXgEcARRHwvWxHcFW,"['canadian pop', 'pop', 'social media pop']"
Nice & Smooth,44.0,Nice & Smooth,spotify:artist:5QhsLryFrDbj9IZ38UmMyn,"['bronx hip hop', 'electro', 'hardcore hip hop', 'hip hop', 'hip house', 'rap']"
4PM,20.0,The Official 4pm,spotify:artist:1aU8IsmnufX1jUfTsxzkca,[]
Chris Isaak,66.0,Chris Isaak,spotify:artist:7290H8m1Dwt8G7jm1y9CQx,['mellow gold']
The Dove Shack,0.0,The Dove Shack,spotify:artist:22F3I3DN5zCdFzkeMtdlf6,[]
Deep Blue Something,55.0,Deep Blue Something,spotify:artist:5N5RfI8FFXk4WQ8kkjE407,['pop rock']
N-Trance,51.0,N-Trance,spotify:artist:45InkbGypoMk5nVX6dsHkt,"['eurodance', 'europop', 'hip house']"
,,,,
,,,,
Lil Suzy,41.0,Lil Suzy,spotify:artist:5HPsVk1MblCoa44WLJsQwN,['freestyle']
Lord Tariq & Peter Gunz,0.0,Lord Tariq & Peter Gunz,spotify:artist:0aRRoJI9dy8GJ8t2SvlSos,[]
The Prodigy,66.0,The Prodigy,spotify:artist:4k1ELeJKT1ISyDv8JivPpB,"['big beat', 'breakbeat', 'dance rock', 'hardcore techno', 'rave']"
Militia,28.0,Militia,spotify:artist:7aJNITnu6PfpvPIndpApjO,[]
,,,,
Orgy,50.0,Orgy,spotify:artist:4uYwLU7k03RCQSRXGtQGg0,"['alternative metal', 'electronic rock', 'industrial metal', 'industrial rock', 'nu metal', 'rap rock']"
,,,,
Angie Stone,54.0,Angie Stone,spotify:artist:2hWr3AjjKOCVmWcwvuT4uM,"['neo soul', 'r&b', 'urban contemporary']"
Hitman Sammy Sam,16.0,Hitman Sammy Sam,spotify:artist:6RhzdrHfuZEMnZTNRjbTpz,"['atlanta bass', 'old school atlanta hip hop']"
,,,,
Ozuna,90.0,Ozuna,spotify:artist:1i8SpTcr7yvPOmcqrbnVXY,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']"
,,,,
Don Toliver,84.0,Don Toliver,spotify:artist:4Gso3d4CscCijv0lmajZWs,"['pop', 'rap', 'trap']"
,,,,
,,,,
,,,,
The Playboys,39.0,Gary Lewis & The Playboys,spotify:artist:0XTxadWXVyfB8eTIYOjMYj,"['adult standards', 'british invasion', 'bubblegum pop', 'merseybeat', 'rock-and-roll']"
Eddie Fontaine,9.0,Eddie Fontaine,spotify:artist:2OJEqa0vH3epErNtguOFFp,['rockabilly']
Johnny Otis,35.0,Johnny Otis,spotify:artist:5PGt6fQNjLKhYYeGLWKWcM,"['jazz blues', 'jump blues', 'rhythm and blues', 'rock-and-roll', 'rockabilly']"
Mike Preston,0.0,Mike A. Preston & His Combo,spotify:artist:09U52qFdiJUZvLk65bdvyA,[]
Rod Bernard,20.0,Bernard Rodriguez,spotify:artist:57GaAAz44XnT5OLU3ISHQP,[]
Mantovani & His Orchestra,48.0,Mantovani,spotify:artist:4l2d1CRNjXgG4RBoA89Kle,"['adult standards', 'easy listening', 'lounge']"
The Shells,20.0,The Shells,spotify:artist:7ywuUxIhs0wsrflxhUhvNb,['doo-wop']
Danny & The Juniors,44.0,Danny & The Juniors,spotify:artist:6Ahm6X9wSKXitavOvu0XzY,"['adult standards', 'doo-wop', 'rhythm and blues', 'rock-and-roll', 'rockabilly']"
Deane Hawley,3.0,Deane Hawley,spotify:artist:2CA478BP1aQbRG2DB9U2nO,[]
The Brothers Four,44.0,The Brothers Four,spotify:artist:0nd3tsqHVtnAWBCQgwtbIz,"['adult standards', 'american folk revival', 'easy listening', 'vocal harmony group']"
The Megatons,1.0,The Megatons,spotify:artist:1b1x9vOsqngwuX7qUSQ4QL,[]
Nelson Riddle,48.0,Nelson Riddle,spotify:artist:6PyGlGbMoNqkofF14K4BWb,"['adult standards', 'classic soundtrack', 'easy listening', 'exotica', 'lounge']"
Bobby Curtola,16.0,Bobby Curtola,spotify:artist:2PIiDZM2zK2J6t0sm3fz0c,['deep adult standards']
The Ribbons,0.0,The Ribbons,spotify:artist:1RCv6y06lVAur95DNr45Oh,[]
George Maharis,7.0,George Maharis,spotify:artist:2L9desEFj6VPtB3yBAxxap,[]
Chantay's,39.0,The Chantays,spotify:artist:4x6kNCpQ9veqQ17vllEJUR,['surf music']
Kirby St. Romain,0.0,Kirby St. Romain,spotify:artist:57vwVBXHtzGyyhOw7oTZ1r,[]
Paul and Paula,39.0,Paul & Paula,spotify:artist:2pycVt1qR9u8bKdb4oLI98,"['adult standards', 'merseybeat', 'rock-and-roll']"
,,,,
,,,,
Lonnie Mack,36.0,Lonnie Mack,spotify:artist:52GxmJdAcByy1ZyPivpUns,"['blues', 'blues rock', 'electric blues', 'modern blues', 'texas blues']"
The Allisons,20.0,The Allisons,spotify:artist:3Fc3e55Hpm24q5XzsTyyo4,[]
,,,,
King Curtis,46.0,King Curtis,spotify:artist:0WxOgeRxUt0MwPrI7A5atQ,"['funk', 'jazz blues', 'jazz saxophone', 'soul']"
,,,,
Buck Owens,53.0,Buck Owens,spotify:artist:2FMZn5P3WATd7Il6FgPJNu,"['bakersfield sound', 'country', 'country rock', 'cowboy western']"
The Duprees,32.0,The Duprees,spotify:artist:6nYTjfJFNic9m83TROYHUS,"['doo-wop', 'rhythm and blues']"
The Changin' Times,0.0,The Changing Times,spotify:artist:7fToALXTCAY0bQPjlJnLCB,[]
Noel Harrison,29.0,Noel Harrison,spotify:artist:4bcKtHlKBhkEXB1cVY5Ull,['classic uk pop']
Paul Peek,2.0,Paul Peek,spotify:artist:3sApeD3m6bde6Ay7zrQJQ3,[]
Freddy Scott,5.0,Freddy Scott,spotify:artist:2v9AgsBq3PTAHGnw9zILmf,[]
,,,,
,,,,
,,,,
Miriam Makeba,47.0,Miriam Makeba,spotify:artist:18RkLKfeoUgZflWv9os25W,"['afropop', 'south african jazz', 'world', 'xhosa']"
Mason Williams,40.0,Mason Williams,spotify:artist:1XgVoPT2Va5L64LFzskVBW,[]
Autry Inman,16.0,Autry Inman,spotify:artist:4bZ35anzwQN5e7jBYkB6iO,[]
Frankie Karl & The Dreams,27.0,Frankie Karl & The Dreams,spotify:artist:6XC4S8ejEelRZQRwwXrx47,[]
The Flirtations,38.0,The Flirtations,spotify:artist:3Hra0KQr00Pe9oqmQdVtvp,"['northern soul', 'rhythm and blues']"
Orpheus,58.0,Orpheus Chamber Orchestra,spotify:artist:35pZsti1RSA5Zv98jAm8kX,"['american orchestra', 'chamber orchestra', 'classical organ', 'classical performance']"
The Youngbloods,43.0,The Youngbloods,spotify:artist:5I6MzhNEMk27cZsCqGAIYo,"['bubblegum pop', 'classic garage rock', 'classic rock', 'country rock', 'folk rock', 'psychedelic rock', 'roots rock', 'singer-songwriter']"
,,,,
Lynn Anderson,49.0,Lynn Anderson,spotify:artist:502FY8XQYRxClWgolQ3Hf2,['nashville sound']
Dusk,50.0,Duskus,spotify:artist:59MDSNIYoOY0WRYuodzJPD,"['future bass', 'vapor twitch']"
Joni Mitchell,56.0,Joni Mitchell,spotify:artist:5hW4L92KnC6dX9t7tYM4Ve,"['canadian singer-songwriter', 'folk', 'folk rock', 'indie r&b', 'singer-songwriter']"
The Fantastics,18.0,The Pretty Fantastics,spotify:artist:4ApCLQlDDsEtdgR2MxioTf,[]
,,,,
Danny Holien,1.0,Danny Holien,spotify:artist:2AniQNQrU8cgVoeczco3gb,[]
The Temprees,40.0,The Temprees,spotify:artist:3RTmjg2aicwP3HFZP760BU,"['classic soul', 'funk']"
David Essex,48.0,David Essex,spotify:artist:46n0cAhBmsRJZiX6GSFmbf,"['classic uk pop', 'glam rock']"
George McCrae,52.0,George McCrae,spotify:artist:6oV3BNm1Gj2GGgpYknc5TN,['disco']
Larry Gatlin,40.0,Larry Gatlin & The Gatlin Brothers,spotify:artist:0KzlJXg6A3NVSCkRjecKnS,"['classic country pop', 'country', 'country gospel', 'country rock']"
The Joneses,15.0,The Joneses,spotify:artist:68e5cP09Ecpbvv5pm4zvxK,[]
Houston Person,36.0,Houston Person,spotify:artist:16Xx0WCnAKOA9mwPPSUJmr,"['jazz saxophone', 'soul jazz']"
Morris Albert,47.0,Morris Albert,spotify:artist:4sFsq7NFJ0zz0uN3Zb6QJ9,"['adult standards', 'soft rock']"
Fools Gold,29.0,Fool's Gold,spotify:artist:4cAaMbr6CLIXAokpayCEOL,[]
,,,,
Thin Lizzy,64.0,Thin Lizzy,spotify:artist:6biWAmrHyiMkX49LkycGqQ,"['album rock', 'art rock', 'blues rock', 'classic rock', 'hard rock', 'irish rock', 'metal', 'rock']"
Funky Kings,1.0,Funky Kings,spotify:artist:6S2NIwK1AryggExTQ4CyBu,[]
,,,,
,,,,
Donna McDaniel,0.0,Donna McDaniel,spotify:artist:0qboo9urTuVQqkfV3Gkuyf,[]
Roger Daltrey,39.0,Roger Daltrey,spotify:artist:5odf7hjI7hyvAw66tmxhGF,['album rock']
Tuxedo Junction,2.0,Tuxedo Junction,spotify:artist:16BeYyh3173qK3Mqbnpdvi,[]
,,,,
The Raes,22.0,The Lulu Raes,spotify:artist:4LupifIobUAT1kPRHZB8k1,['sydney indie']
Saint Tropez,16.0,Saint Tropez Riviera,spotify:artist:6p1yVCR5J8bUerUmKoURjq,[]
La Flavour,15.0,La Flavour,spotify:artist:3kYXNIiBmhF0vLU54SBO55,[]
Wayne Massey,4.0,Wayne Massey,spotify:artist:6eDyFXIPWHYjdwu28scwYt,[]
GQ,38.0,gqtis,spotify:artist:5b62Fx0yQzdpnX9xkUjMnB,[]
Snuff,46.0,Snuffleupagus,spotify:artist:4s59qVGtHnriH2APKSliX5,"['cartoon', ""children's music""]"
,,,,
Jenny Burton,14.0,Jenny Burton,spotify:artist:2RSwLfG8Zw3ChFI2aOh4HO,[]
,,,,
Alex Brown,36.0,Alexcis,spotify:artist:2tDA2vvMMRpi5GZL0hzqqj,[]
Charlie Sexton,30.0,Charlie Sexton,spotify:artist:132XHXfIbAJi5jQKmH986p,['austin singer-songwriter']
One To One,81.0,Twenty One Pilots,spotify:artist:3YQKmKGau1PzlVlkL1iodx,"['modern rock', 'rock']"
Far Corporation,25.0,Far Corporation,spotify:artist:2p3h5qulvUlIXDqK2pqpxw,[]
David & David,54.0,David Byrne,spotify:artist:20vuBdFblWUo2FCOvUzusB,"['art pop', 'art punk', 'art rock', 'permanent wave', 'solo wave']"
Newcity Rockers,0.0,Newcity Rockers,spotify:artist:06kEiavGofOiiVEr1yK7Ok,[]
Al B. Sure!,48.0,Al B. Sure!,spotify:artist:1fvz0vd4P0LNMkAysF1ivk,"['contemporary r&b', 'funk', 'new jack swing', 'post-disco', 'quiet storm', 'r&b', 'urban contemporary']"
The Fabulous Thunderbirds,47.0,The Fabulous Thunderbirds,spotify:artist:6zmLTiN3NBNCDECRbbJKkT,"['blues', 'blues rock', 'classic rock', 'country rock', 'electric blues', 'modern blues', 'pub rock', 'roots rock', 'southern rock', 'texas blues']"
Eighth Wonder,33.0,Eighth Wonder,spotify:artist:67drSMarzjhEXxEJ2ATLfE,"['italian disco', 'new wave pop']"
Sam Brown,45.0,Sam Brown,spotify:artist:3gvT4Mc7kn54IUy08Y0Tr5,"['british soul', 'new wave pop']"
Kon Kan,37.0,Konya Kanneh-Mason,spotify:artist:1iVdpAhwFutZ7dAknlpFnM,[]
The Smithereens,43.0,The Smithereens,spotify:artist:06KgaEpSluofkcChSo7TNr,"['beatlesque', 'jangle pop', 'new jersey indie', 'new wave', 'new wave pop', 'pop rock', 'power pop', 'roots rock']"
Abstrac',58.0,Kevin Abstract,spotify:artist:07EcmJpfAday8xGkslfanE,"['afrofuturism', 'hip hop', 'lgbtq+ hip hop', 'rap']"
The Chimes,19.0,The Chimes,spotify:artist:6VtrGMVv6lZZmwoZ7qu8LR,[]
Little Caesar,24.0,Little Caesar & the Romans,spotify:artist:4jUkLFuoU0EMZbcP84QhsX,['doo-wop']
Jimmy Ryser,2.0,Jimmy Ryser,spotify:artist:0BB5YSCmMcaWLSB9D4vkiI,[]
Betty Boo,41.0,Betty Booom,spotify:artist:0MCy2uUaKHn4iNMAih50Vg,['electro swing']
,,,,
Damian Dame,13.0,Damian Dame,spotify:artist:0iBgDj1dAWyi7R5J6KYXJM,['new jack swing']
A Tribe Called Quest,68.0,A Tribe Called Quest,spotify:artist:09hVIj6vWgoCDtT03h8ZCa,"['alternative hip hop', 'conscious hip hop', 'east coast hip hop', 'gangster rap', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'jazz rap', 'queens hip hop', 'rap']"
Erick Sermon,51.0,Erick Sermon,spotify:artist:2VX0o9LDIVmKIgpnwdJpOJ,"['alternative hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'rap', 'turntablism']"
The Breeders,54.0,The Breeders,spotify:artist:1xgFexIwrf2QjbU0buCNnp,"['alternative pop', 'alternative rock', 'anti-folk', 'boston rock', 'dream pop', 'lo-fi', 'new wave', 'pop rock', 'post-punk', 'singer-songwriter']"
KRS-One,55.0,KRS-One,spotify:artist:2gINJ8xw86xawPyGvx1bla,"['alternative hip hop', 'bronx hip hop', 'conscious hip hop', 'east coast hip hop', 'gangster rap', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'political hip hop', 'rap', 'turntablism']"
,,,,
Love Spit Love,21.0,Love Spit Love,spotify:artist:341r9Sc1K7ewkwqO7dAuXE,[]
Fun Factory,39.0,Fun Factory,spotify:artist:22p5npx84cXYat7kgGocRZ,"['bubblegum dance', 'eurodance', 'europop', 'hip house']"
Voice Of The Beehive,30.0,Voice Of The Beehive,spotify:artist:5wfTNhhtnBtRwfoqZnHonC,"['candy pop', 'new wave pop']"
,,,,
Phajja,23.0,Phajja,spotify:artist:1adRKMcWd0Ek17ANQOaCbd,['contemporary r&b']
,,,,
,,,,
,,,,
Nicole Renee,18.0,Nicole Reneé,spotify:artist:54grwjrlLrgtiwNybjGdHH,[]
Tami Davis,0.0,Tamika Davis,spotify:artist:4Z9OoLzi3xdTGpK7kUSsSE,[]
,,,,
,,,,
A*Teens,48.0,A*Teens,spotify:artist:5zMgvYBz4AW0gFyPtg7fR9,"['bubblegum dance', 'dance pop', 'europop', 'post-teen pop']"
,,,,
,,,,
Jimmy Eat World,68.0,Jimmy Eat World,spotify:artist:3Ayl7mCk0nScecqOzvNp6s,"['emo', 'modern power pop', 'modern rock', 'neo mellow', 'pop punk', 'pop rock', 'rock']"
,,,,
,,,,
Remy Ma,61.0,Remy Ma,spotify:artist:39mHYiNmLR7p8PXNG8Wll6,"['alternative r&b', 'bronx hip hop', 'hip pop', 'r&b', 'trap queen', 'urban contemporary']"
,,,,
,,,,
,,,,
Cupid,47.0,Cupid,spotify:artist:0lax1ZgWclW6mZFaGu27MM,"['kids dance party', 'pop rap']"
Flyleaf,62.0,Flyleaf,spotify:artist:4IliztYDlfMvzQzbx50o60,"['alternative metal', 'christian alternative rock', 'nu metal']"
The Ting Tings,52.0,The Ting Tings,spotify:artist:2wvUfjKGoXvcnDHq7GgMOa,"['alternative dance', 'dance pop', 'dance-punk', 'electropop', 'new rave']"
,,,,
,,,,
,,,,
The White Tie Affair,31.0,The White Tie Affair,spotify:artist:4lmpEOYpB8yNe8buBDP5vF,"['alternative pop rock', 'dance rock', 'electropowerpop', 'neon pop punk', 'pixie', 'pop emo']"
,,,,
Florence + The Machine,76.0,Florence + The Machine,spotify:artist:1moxjboGR7GNWYIMWsRjgG,"['baroque pop', 'pop', 'uk alternative pop']"
,,,,
The Wanted,66.0,The Wanted,spotify:artist:2NhdGz9EDv2FeUw6udu2g1,"['boy band', 'dance pop', 'edm', 'pop', 'pop rock', 'post-teen pop']"
,,,,
Anna Kendrick,65.0,Anna Kendrick,spotify:artist:6xfqnpe2HnLVUaYXs2F8YS,"['hollywood', 'movie tunes']"
,,,,
Parmalee,61.0,Parmalee,spotify:artist:4TshyQDihSYXSWqvclXl3I,"['contemporary country', 'country', 'country road', 'modern country rock', 'modern uplift']"
,,,,
,,,,
,,,,
,,,,
Nick Fradiani,30.0,Nick Fradiani,spotify:artist:0YklCNXJmtsiaFPCEjWXut,['talent show']
,,,,
Granger Smith,57.0,Granger Smith,spotify:artist:4sTFGCigAQIUiEy8wSSQNF,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck', 'texas country']"
,,,,
,,,,
Marshmello,84.0,Marshmello,spotify:artist:64KEffDW9EtZ1y2vBYgq8T,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']"
,,,,
,,,,
Lil Xan,60.0,Lil Xan,spotify:artist:3EXdLajEO02ziZ90P90bSW,['emo rap']
,,,,
,,,,
,,,,
Ashley McBryde,57.0,Ashley McBryde,spotify:artist:371jpyGdoChzUASOIG2ECV,"['arkansas country', 'contemporary country', 'country', 'country pop']"
Chris Lane,63.0,Chris Lane,spotify:artist:68abRTdO4meYReMWHvBYb0,"['contemporary country', 'country', 'country road']"
,,,,
Tommy Sands And The Raiders,0.0,Tommy Sands & The Raiders,spotify:artist:1Pzji8HH8rjwjqpe0f1VTX,[]
Mitch Miller and his Orchestra and Chorus,16.0,Mitch Miller & His Orchestra & Chorus,spotify:artist:6QE4HjqxeX5ZT4BwhM3GqF,[]
Lloyd Price,45.0,Lloyd Price,spotify:artist:3iOE5ItEv5xr9fmKi7GNh2,"['adult standards', 'doo-wop', 'louisiana blues', 'memphis blues', 'new orleans blues', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul']"
Roger Smith,26.0,Roger Smith,spotify:artist:7d7WpoPwrauo2M0ZQuBESc,['smooth jazz']
Crash Craddock,27.0,Billy 'Crash' Craddock,spotify:artist:4Se104PDIxemxBgtWynyIq,[]
Pete Fountain,32.0,Pete Fountain,spotify:artist:60dYNEvXzIl38BKZoW8HYd,"['dixieland', 'jazz clarinet', 'new orleans jazz']"
Charlie Ryan and the Timberline Riders,0.0,Charlie Ryan & The Timberline Riders,spotify:artist:0rCmQVQeKa7CQJ5vjszak3,[]
Lenny Miles,0.0,Lenny Miles,spotify:artist:6IK8aJAKWheSFTpQUZ8VrH,[]
,,,,
Dick Lee,27.0,Dickey Lee,spotify:artist:34Ym7wEA9olyXIQ5eRAZjq,[]
Andy Stewart,31.0,Andy Stewart,spotify:artist:5xwYhjMTWJ66BjCvfcc6ii,"['bagpipe marching band', 'traditional scottish folk']"
The Strollers,0.0,The Strollers,spotify:artist:39HE7sWkoOCAuMCICdyF8U,[]
Claude King,31.0,Claude King,spotify:artist:3apueasSp0paDZeS4aU06g,['cowboy western']
,,,,
Mar-Keys,36.0,The Mar-Keys,spotify:artist:4EYRKWX3RvHihDHDr8TocR,"['instrumental soul', 'memphis soul', 'soul', 'southern soul']"
Arthur Alexander,31.0,Arthur Alexander,spotify:artist:0j4pxInmdtF4bYQj0VVpbz,['southern soul']
Vince Guaraldi Trio,71.0,Vince Guaraldi Trio,spotify:artist:4ytkhMSAnrDP8XzRNlw9FS,"['adult standards', 'jazz trio']"
,,,,
Joey Dee,25.0,Joey Dee & The Starliters,spotify:artist:5a1eYf2G4v4UKubimlfGAJ,[]
The Astronauts,40.0,Their Dogs Were Astronauts,spotify:artist:4Z9zaQ8l8EbHdZPwaP691h,"['djent', 'instrumental djent', 'instrumental progressive metal', 'thall']"
Frank Ifield,34.0,Frank Ifield,spotify:artist:4IYYmybW7zLRFIPnOjBUUO,"['classic australian country', 'classic uk pop', 'merseybeat', 'rock-and-roll', 'yodeling']"
Hank Jacobs,7.0,Hank Jacobs,spotify:artist:1dUjEJQQfxPg5cffm6ky24,[]
,,,,
Los Indios Tabajaras,45.0,Los Indios Tabajaras,spotify:artist:1TKifb1r4wnGbY5CYIwjGb,['easy listening']
Gloria Lynne,32.0,Gloria Lynne,spotify:artist:2XThtYxaIaPS5o9soX7kAu,['vocal jazz']
George Martin And His Orch.,0.0,George Martin And His Orchestra,spotify:artist:0ep6CE2LbEUDya9x7rhgGC,[]
John Gary,30.0,John Gary,spotify:artist:7JZGn3cCxwdRIoudPO1kNL,['easy listening']
Louis Armstrong,73.0,Louis Armstrong,spotify:artist:19eLuQmk9aCobbVDHc6eek,"['adult standards', 'dixieland', 'harlem renaissance', 'jazz trumpet', 'new orleans jazz', 'swing', 'vocal jazz']"
Trini Lopez,41.0,Trini Lopez,spotify:artist:5FlTKgucbhHvlJVf0pnvOv,"['adult standards', 'bubblegum pop', 'rock-and-roll']"
,,,,
Clefs Of Lavender Hill,1.0,The Clefs Of Lavender Hill,spotify:artist:0pRbB1wJPilL4ldazrSf0d,['classic garage rock']
,,,,
The Abbey Tavern Singers,0.0,The Abbey Tavern Singers,spotify:artist:68f2brJqhpFncUVbnFHsWY,[]
,,,,
Ray Bryant,42.0,Ray Bryant,spotify:artist:617L0tV5Y7lMvUHGHR43AR,"['bebop', 'hard bop', 'jazz', 'jazz piano', 'soul jazz', 'stride']"
Frankie Valli & The 4 Seasons,64.0,Frankie Valli & The Four Seasons,spotify:artist:6mcrZQmgzFGRWf7C0SObou,"['adult standards', 'bubblegum pop', 'doo-wop', 'northern soul', 'rock-and-roll']"
The Caboose,0.0,The Caboose,spotify:artist:1NFEf9uzYVVWqvwDfD3JsX,[]
Shirley Bassey,54.0,Shirley Bassey,spotify:artist:090VebphoycdEyH165iMqc,"['adult standards', 'easy listening', 'lounge']"
Black Sabbath,74.0,Black Sabbath,spotify:artist:5M52tdBnJaKSvOpJGz8mfZ,"['album rock', 'birmingham metal', 'classic rock', 'hard rock', 'metal', 'rock', 'stoner rock', 'uk doom metal']"
Rozetta Johnson,7.0,Rozetta Johnson,spotify:artist:3NeFnGL4kx2lN3jY3KKSYB,[]
Bloodrock,20.0,Bloodrock,spotify:artist:522yoVmanZmrgK5qy3GyRK,"['proto-metal', 'psychedelic blues-rock']"
Livingston Taylor,29.0,Livingston Taylor,spotify:artist:2dMPVdTlcLlRcWtsrEXwAO,['audiophile vocal']
,,,,
Layng Martine,0.0,Layng Martine,spotify:artist:6ahqEOjfLOmUx0g5oQY2M1,[]
Mark-Almond,26.0,Mark-Almond,spotify:artist:2maMYZSaIPKyRRq5nXuXCN,[]
Bones,77.0,BONES,spotify:artist:5v2WhpA59TJSdPh7LCx1lN,"['dark trap', 'underground hip hop']"
Paul Kelly,58.0,Paul Kelly,spotify:artist:0SNWoGaDlrCompmg9rXeNq,"['australian alternative rock', 'australian indigenous', 'australian pop', 'australian rock']"
Grateful Dead,67.0,Grateful Dead,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,"['classic rock', 'cosmic american', 'country rock', 'double drumming', 'jam band', 'psychedelic rock', 'rock']"
Andy Pratt,22.0,Andy Pratt,spotify:artist:52eo86qhuWj4zGGmof8smO,[]
Focus,65.0,Sub Focus,spotify:artist:0QaSiI5TLA4N7mcsdxShDO,"['dancefloor dnb', 'drum and bass', 'uk dance', 'uk dnb']"
,,,,
The Eleventh Hour,0.0,The Eleventh Hour,spotify:artist:6Z4Uu1CaYlV02n12rhp7s8,[]
The Blackbyrds,45.0,The Blackbyrds,spotify:artist:7uykqYYhDUugFJgKZWXIWq,"['funk', 'jazz funk']"
Buddy Miles,40.0,Buddy Miles,spotify:artist:2E9nO9Zav9FjjlFVVtMWdw,"['funk', 'psychedelic soul', 'rock drums', 'soul']"
U.S. 1,0.0,U.S.O.B.17,spotify:artist:4pti6nV6BUia2QAOf8x22F,[]
Julie,76.0,Julieta Venegas,spotify:artist:2QWIScpFDNxmS6ZEMIUvgm,"['latin alternative', 'latin pop', 'latin rock', 'rock en espanol']"
Jane Olivor,33.0,Jane Olivor,spotify:artist:2WqdbY7r624W8KadOMlzno,['cabaret']
Pockets,57.0,Scary Pockets,spotify:artist:1e16kiJQtCTveTl7TQnkFN,['retro soul']
Genya Ravan,17.0,Genya Ravan,spotify:artist:264yYi3dCLl5QehppPVZdK,[]
Clout,27.0,CloutBag,spotify:artist:3dQ85zRyIZNrl3X42JJYnA,[]
James Walsh Gypsy Band,2.0,James Walsh Gypsy Band,spotify:artist:1wVIVUOGgJpAgSdQsHmuZ7,"['deep northern soul', 'minneapolis sound']"
Witch Queen,6.0,Witch Queen,spotify:artist:74iLRrAnxEq3FXrYhw57vQ,[]
RCR,34.0,RCR,spotify:artist:0DanLOZU6w6ECq0AO67TBh,['indian underground rap']
Joe Dolce,29.0,Joe Dolce,spotify:artist:4wUEfafmKVXlwEiz9RdPFc,['novelty']
Vangelis,61.0,Vangelis,spotify:artist:4P70aqttdpJ9vuYFDmf7f6,"['cyberpunk', 'new age', 'synthesizer']"
The Time,43.0,The Time,spotify:artist:1EgGVV9cmmlLEsFlunjmvv,"['electro', 'funk', 'funk rock', 'minneapolis sound', 'post-disco', 'quiet storm', 'soul', 'synth funk', 'urban contemporary']"
Matthew Wilder,58.0,Matthew Wilder,spotify:artist:3bmFPbLMiLxtR9tFrTcKcP,['new wave pop']
Glenn Shorrock,18.0,Glenn Shorrock,spotify:artist:1mBRVjszEFRT7OhukskPnX,['australian rock']
,,,,
Randy Bell,0.0,Randy Bell,spotify:artist:57vTQOaz0FGTTH6Qy1BPfB,[]
,,,,
Jon Butcher Axis,8.0,Jon Butcher Axis,spotify:artist:29iYPp3BSrMl72zDV17pem,[]
,,,,
