0,1,2,3,4
Hey Violet,56.0,Hey Violet,spotify:artist:4JNfz6aO9ZFz0gp5GY88am,"['alt z', 'dance pop', 'electropop', 'indie poptimism', 'pixie', 'pop', 'post-teen pop', 'social media pop']"
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
The Daddy-O's,3.0,EB Daddy of the Hood,spotify:artist:74BpC9pbPSvArkOben7pVi,[]
Rosco Gordon,29.0,Rosco Gordon,spotify:artist:35SkZMI5CPiCude4FW45O9,"['memphis blues', 'rhythm and blues']"
,,,,
,,,,
The Stereos,14.0,The Stereoscopic Orchestra,spotify:artist:5zySBVHtKqoLtvVJa0KYxk,['scorecore']
Jennell Hawkins,3.0,Jennell Hawkins,spotify:artist:2AaM0dElHbvGzrqMXcghbm,[]
Stan Kenton,37.0,Stan Kenton,spotify:artist:27hSR8e34ZM5vj5fUFixyb,"['big band', 'swing']"
The Blendells,0.0,The Blendells,spotify:artist:7k8W4Z5y3VRTll2hy3Bb7S,[]
Cathy & Joe,0.0,Cathy Segal-Garcia & Joe Diorio,spotify:artist:5GvexlMO5WHuI0wYrOvSBt,[]
The Troggs,52.0,The Troggs,spotify:artist:57xdnSVt4ahJCIXYLieQ25,"['british invasion', 'bubblegum pop', 'classic garage rock', 'classic rock', 'folk rock', 'freakbeat', 'merseybeat', 'psychedelic rock', 'rock-and-roll']"
Marlena Shaw,52.0,Marlena Shaw,spotify:artist:0hirZ8kPPdM9pzXpoagB4w,"['classic soul', 'funk', 'soul', 'southern soul']"
Keith Barbour,0.0,Keith Barbour,spotify:artist:1EtaYpGNKSdI7fYF1CqYfz,[]
Gary Puckett,47.0,Gary Puckett & The Union Gap,spotify:artist:4asCC4oxQcDzFXhCth2SgQ,"['adult standards', 'bubblegum pop', 'folk rock', 'mellow gold', 'merseybeat', 'rock-and-roll', 'soft rock']"
John Kay,25.0,John Kay,spotify:artist:3IJv5pAua8t2Q5FP79TXOt,[]
Gregg Allman,47.0,Gregg Allman,spotify:artist:0yDmbRjVTQsQd3OnMs5s3I,"['blues rock', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'mellow gold', 'modern blues', 'roots rock', 'singer-songwriter', 'southern rock']"
Bob Dylan/The Band,73.0,Bob Dylan,spotify:artist:74ASZWbe4lXaubB36ztrGX,"['classic rock', 'country rock', 'folk', 'folk rock', 'rock', 'roots rock', 'singer-songwriter']"
Sherbet,38.0,Sherbet,spotify:artist:45NevEaV0GyRopWoADDPr2,['australian rock']
American Flyer,12.0,American Flyer,spotify:artist:2KkFIF79ZjJaNd28LPAtOB,[]
,,,,
Cazz,74.0,Cazzu,spotify:artist:6w3SkAHYPsQ1bxV7VDlG5y,"['argentine hip hop', 'rap latina', 'reggaeton', 'trap argentino', 'trap latino', 'urbano latino']"
Rubicon,46.0,Rubicon Fray,spotify:artist:26I6Wv05zdcv6tt43ruf5Z,[]
Exile,47.0,Exile,spotify:artist:2enKa9Yqr6PZy3xGlxQEu7,['yacht rock']
Paul Stanley,39.0,Paul Stanley,spotify:artist:5W0GCoUUwU3SF6qpJanlug,"['glam metal', 'hard rock']"
Fotomaker,7.0,Fotomaker,spotify:artist:3ldQTVNiLhC5mT9kf3Ac7O,['beatlesque']
Gary's Gang,34.0,Gary's Gang,spotify:artist:6dQgfj4Lo9jS2x2vgPkOBK,"['deep disco', 'disco', 'post-disco']"
"McGuinn, Clark & Hillman",19.0,"McGuinn, Clark & Hillman",spotify:artist:3yldKMMHBmkF34OYjzMPS5,[]
Errol Sober,0.0,Errol Sober,spotify:artist:7ecMHLmk3SzXYqUnAI70sw,[]
Night,77.0,sped up nightcore,spotify:artist:0M2CO5ijP35MDhNwvpgxTV,"['nightcore', 'sped up']"
Blackjack,43.0,Blackjack Billy,spotify:artist:0kGFplMt0ZXkae40T5EVZ7,['modern southern rock']
Flash And The Pan,42.0,Flash and the Pan,spotify:artist:573nSltoBinkbQXk5JSY9U,"['new romantic', 'new wave', 'new wave pop', 'synthpop']"
Richie Furay,19.0,Richie Furay,spotify:artist:2KpCZazKx8c2qBDtNXvmvf,[]
The Korgis,41.0,The Korgis,spotify:artist:69zRcOlNdSZ17VfIZe4VU3,['classic uk pop']
Billy Burnette,9.0,Billy Burnette,spotify:artist:596pF0tYoKyJCgI4WLTLs4,[]
Lakeside,45.0,Lakeside,spotify:artist:74lTWE4DqbFU3Vn8z4uH72,"['classic soul', 'disco', 'funk', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']"
Yutaka,51.0,Yutaka Yamada,spotify:artist:0G8iubd5gKv5vdPnmHRaxT,[]
Don Felder,32.0,Don Felder,spotify:artist:73G0P8aYEnVht7jjliF7Ok,['album rock']
Modern English,51.0,Modern English,spotify:artist:0fYPQBOx0vsRMmjUba9HgF,"['new romantic', 'new wave', 'new wave pop', 'post-punk', 'synthpop']"
Kajagoogoo,47.0,Kajagoogoo,spotify:artist:0f3kLT4wvi2mFHlHJgV8Hl,"['new romantic', 'new wave', 'new wave pop', 'synthpop']"
Honeymoon Suite,43.0,Honeymoon Suite,spotify:artist:7kFyhQTV7cbd3iSYW2yt1Q,"['album rock', 'canadian metal', 'classic canadian rock', 'classic rock', 'glam metal', 'hard rock', 'mellow gold', 'rock']"
Freddie Mercury,60.0,Freddie Mercury,spotify:artist:4M1FpEWs2PeYfJe7xxJfhH,['glam rock']
Roger Hodgson,46.0,Roger Hodgson,spotify:artist:3lHXm91pKLq9Sxi6CoRKWu,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'soft rock', 'symphonic rock']"
Menudo,53.0,Menudo,spotify:artist:3Edq1eT7m7GX0PvHW7yEDF,"['latin pop', 'puerto rican pop']"
Kevin Raleigh,0.0,Kevin Raleigh,spotify:artist:5omoUPgIGTTCh1lM8BK6R3,[]
Michael Penn,32.0,Michael Penn,spotify:artist:4GcBbZ5wVhNABLzm4MpJqG,['power pop']
,,,,
Titiyo,44.0,Titiyo,spotify:artist:2s5enJCtVBAAdWD94jOIbM,"['classic swedish pop', 'scandinavian r&b', 'swedish pop', 'swedish soul']"
Sunscreem,28.0,Sunscreem,spotify:artist:0rMScAC6pl5e5tF5zrwjdI,"['classic progressive house', 'hardcore techno', 'hip house']"
MeShell Ndegeocello,48.0,Meshell Ndegeocello,spotify:artist:0uZRjholJ0fVC2J9EvnYnj,['neo soul']
Keith Martin,35.0,Keith Martinson,spotify:artist:3HP2kMzqYAKYhTlJofA3zO,['classify']
Kut Klose,42.0,Kut Klose,spotify:artist:3g0RlUGYDE7rdAJSnLkNOv,"['contemporary r&b', 'girl group', 'hip pop', 'new jack swing', 'r&b', 'urban contemporary']"
Monifah,44.0,Monifah,spotify:artist:7peqq4aACFkBwIWGG0YRJ9,"['contemporary r&b', 'hip pop', 'new jack swing', 'r&b', 'urban contemporary']"
,,,,
Baby Talk,5.0,Baby Talk,spotify:artist:2Ra0gi7sbUAPLcejpUPslf,[]
,,,,
Sammie,62.0,Sammie,spotify:artist:4p07QU02SrLsaORo25h2Lg,"['contemporary r&b', 'hip pop', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']"
Paulina Rubio,68.0,Paulina Rubio,spotify:artist:1d6dwipPrsFSJVmFTTdFSS,"['dance pop', 'latin arena pop', 'latin pop', 'mexican pop']"
,,,,
,,,,
Cassidy,60.0,Eva Cassidy,spotify:artist:6fNmOWQzfOVyHLQ2UqUQew,"['folk rock', 'lilith', 'singer-songwriter']"
,,,,
Blue October,58.0,Blue October,spotify:artist:1TJbmc7jTpw78GKCiMpvDh,"['neo mellow', 'pop rock', 'post-grunge', 'san marcos tx indie']"
,,,,
Secondhand Serenade,58.0,Secondhand Serenade,spotify:artist:6eouuqqGggqDlYRV63cgPo,"['piano rock', 'pixie', 'pop punk']"
,,,,
,,,,
,,,,
Michelle Chamuel,13.0,Michelle Chamuel,spotify:artist:6AXr7aXrJYFI3XjslAWDPY,['deep talent show']
,,,,
John Newman,69.0,John Newman,spotify:artist:34v5MVKeQnIo0CWYMbbrPf,['dance pop']
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Rosemary Clooney,51.0,Rosemary Clooney,spotify:artist:0NkyXWGxE3WTFixDSJ39PK,"['adult standards', 'easy listening', 'lounge', 'swing', 'torch song', 'vocal jazz']"
James Booker,31.0,James Booker,spotify:artist:0gxNgUdRvhVgeq4L3gFamF,"['boogie-woogie', 'jazz blues', 'louisiana blues', 'new orleans blues', 'new orleans soul', 'piano blues']"
Claude Gray,22.0,Claude Gray,spotify:artist:6ehhOlzIbaUJryTIClS52Z,['truck-driving country']
Chris Kenner,25.0,Chris Kenner,spotify:artist:3mCIMoeTyKjHlgNv7wFZYI,"['louisiana blues', 'new orleans blues', 'new orleans soul', 'rhythm and blues']"
,,,,
The Greenwood County Singers,0.0,The Greenwood County Singers,spotify:artist:724QpsMSqsqh1KnNnQN8gV,[]
The Shades Of Blue,0.0,Pierce Dipner and the Shades of Blue,spotify:artist:15oodukiYQuKJa0nztJpOc,[]
The Candymen,30.0,Sugarpie And The Candymen,spotify:artist:3ZbEuH9mrK9nvT7sCKpeFY,"['italian lounge', 'swing italiano']"
Michele Lee,0.0,Leesa Michele,spotify:artist:6TfnGGI9K42PeuM2bQpHjK,[]
The Iveys,6.0,The Iveys,spotify:artist:46jw0v7jeJN686D331Q8VC,[]
"The Checkmates, Ltd.",17.0,Sonny Charles And The Checkmates Ltd,spotify:artist:6MzXVudQckRxZ9J0o0B5aQ,[]
,,,,
,,,,
The Lovelites,11.0,The Lovelites,spotify:artist:3NEdaN1cD2sJUdeo8USj27,['souldies']
Turley Richards,31.0,Turley Richards,spotify:artist:7p1G13q6CeIPXLf7yhPN9e,[]
Crabby Appleton,12.0,Crabby Appleton,spotify:artist:3EEBJbLXXb9ShxSDsjbIh7,[]
,,,,
White Plains,30.0,White Plains,spotify:artist:0xWTQw2TL6j7mHGOTltsEW,"['bubblegum pop', 'classic uk pop']"
Gypsy,44.0,Gypsy Jazz Caravan,spotify:artist:0SLHeCwwiwjCElg072D2g7,['gypsy jazz']
,,,,
,,,,
Sharon Paige and Harold Melvin And The Blue Notes,0.0,Harold Melvin and the Blue Notes with Sharon Paige,spotify:artist:3JZAv4k1PAfxMGgDZn5iFy,[]
5000 Volts,29.0,5000 Volts,spotify:artist:4U9FglMGShioV0yV8qcNFd,"['classic uk pop', 'disco']"
Derringer,41.0,Rick Derringer,spotify:artist:1FX4aA0cUcWndv39j1YoTm,"['blues rock', 'classic rock', 'country rock', 'southern rock']"
The Sons Of Champlin,10.0,The Sons Of Champlin,spotify:artist:3LmdSHbQzMs8ZL0GVGpwXb,['yacht rock']
,,,,
Samantha Sang,43.0,Samantha Sang,spotify:artist:1IvJtmPLbzpxDxfrw4rMFa,[]
Kayak,35.0,Kayak Jones,spotify:artist:3adoUmYo7HrLl98fB1nnhW,"['alternative emo', 'anthem emo', 'diy emo', 'pop punk']"
Foxy,58.0,Foxy Brown,spotify:artist:1wvlC6NwleHt1iRD6d5X2C,"['contemporary r&b', 'east coast hip hop', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'rap']"
,,,,
Narada Michael Walden,38.0,Narada Michael Walden,spotify:artist:37WGztoQRbNgo55GQCw75B,"['disco', 'post-disco']"
,,,,
Mass Production,27.0,Mass Production,spotify:artist:4Aj5BsUYgadIeoC759FrhE,"['classic soul', 'funk', 'post-disco', 'quiet storm']"
Fern Kinney,33.0,Fern Kinney,spotify:artist:7tqYLHfwfsXiXdFtMIds2K,['deep disco']
Bonnie Pointer,36.0,Bonnie Pointer,spotify:artist:3ywBpweKQY8MosUnAuPAgc,['disco']
Mike Pinera,7.0,Mike Pinera,spotify:artist:7o55DoHoctCuBWn1iKvB08,[]
Patrice Rushen,54.0,Patrice Rushen,spotify:artist:1mNnxxnPfHQDOkFjnZmdkc,"['disco', 'funk', 'jazz funk', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']"
707,22.0,king.707,spotify:artist:4oKIVn2QXGRU2arAg4Cabg,[]
Yarbrough & Peoples,41.0,Yarbrough & Peoples,spotify:artist:0rJcrQfLLtWSJAKbZPk6NV,"['disco', 'funk', 'post-disco', 'quiet storm']"
Frankie Smith,36.0,Frankie Smith,spotify:artist:0CcGsPdBvdYS0JuxrTvTIF,"['disco', 'funk']"
Larry John McNally,3.0,Larry John McNally,spotify:artist:7fQwarCxGRYQBCS2nJ8CmB,['deep soft rock']
Bertie Higgins,44.0,Bertie Higgins,spotify:artist:4qzZ6bMrjK27yHGVjs4Pvq,['soft rock']
Junior,87.0,Junior H,spotify:artist:7Gi6gjaWy3DxyilpF1a8Is,"['corridos tumbados', 'musica mexicana', 'nueva musica mexicana', 'sad sierreno', 'sierreno']"
,,,,
Sparks,64.0,Jordin Sparks,spotify:artist:2AQjGvtT0pFYfxR3neFcvz,"['dance pop', 'neo mellow', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']"
,,,,
,,,,
James Ingram,59.0,James Ingram,spotify:artist:5bTTx0CRvZj1kRJwUsWWYo,"['adult standards', 'quiet storm', 'soft rock', 'urban contemporary']"
,,,,
Trilogy,25.0,Ram Trilogy,spotify:artist:6E3i14HLHEfLnlJjKXoKxT,"['drum and bass', 'jump up', 'jungle', 'neurofunk']"
,,,,
MC Serch,32.0,MC Serch,spotify:artist:40bZG5ihgjqtufTvy8dz2u,"['deep east coast hip hop', 'hardcore hip hop', 'queens hip hop']"
Classic Example,0.0,The Classic Example,spotify:artist:6Qb7H8Vf9IAGp2ieToLPZf,[]
Dan Baird,18.0,Dan Baird,spotify:artist:4F3oRWFbkgHCyxukGbR63c,"['modern southern rock', 'southern rock']"
,,,,
2 In A Room,26.0,2 In A Room,spotify:artist:2029eJThczywCgnjE33s33,"['hip house', 'latin house', 'vogue']"
,,,,
Imani Coppola,26.0,Imani Coppola,spotify:artist:4stDtiogPv0MnO9rcS4uci,['deep acoustic pop']
Blair,45.0,Roy Blair,spotify:artist:6Sa4YbwEdGlfVSJMF1Lp67,"['bedroom pop', 'indie pop']"
Christion,31.0,Christión,spotify:artist:7MlDkUP0NuzVFQwnwiB94h,['neo soul']
Case & Joe,0.0,Casey & Joe,spotify:artist:64J0xlnG6KTrKgAG7oNcTo,[]
,,,,
,,,,
Ideal,60.0,Idealism,spotify:artist:6YJ4EgQzDfJnIHRbqIHAdD,"['chillhop', 'lo-fi beats']"
,,,,
,,,,
,,,,
,,,,
Cheyenne Kimball,25.0,Cheyenne Kimball,spotify:artist:28GmLYDzZIZWQChkzH1Mgy,['post-teen pop']
,,,,
,,,,
,,,,
Framing Hanley,46.0,Framing Hanley,spotify:artist:3niqfoc7C6lIeCNVz8iZYE,"['alternative metal', 'christian rock', 'nu metal', 'screamo']"
,,,,
,,,,
,,,,
,,,,
Andy Grammer,71.0,Andy Grammer,spotify:artist:2oX42qP5ineK3hrhBECLmj,"['dance pop', 'neo mellow', 'pop', 'pop rap', 'pop rock', 'post-teen pop']"
,,,,
,,,,
,,,,
LANCO,55.0,LANCO,spotify:artist:2lRH2dgU5Kk4Bc5phmII4T,"['contemporary country', 'country', 'country pop', 'country road']"
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Kitty Wells,46.0,Kitty Wells,spotify:artist:4fxdqujwhb2NIQyr7qnnPX,"['classic country pop', 'nashville sound', 'traditional country']"
"Carl Dobkins, Jr.",13.0,"Carl Dobkins, Jr.",spotify:artist:1oUGzH2pKjHd4fXklQ7Vt4,['deep adult standards']
Bob Luman,34.0,Bob Luman,spotify:artist:7GHomDn4a8u8k0AlUTwBWQ,"['rock-and-roll', 'rockabilly']"
The New Yorkers,18.0,The New Yorkers,spotify:artist:0rzpgxQRtcaGme1Yx4Rv41,[]
The Lafayettes,5.0,The Lafayettes,spotify:artist:66JemjUumKkqBJicPaueVW,[]
Ian Whitcomb,18.0,Ian Whitcomb,spotify:artist:7GYdSOyUNp70L6kXepVAzJ,['british invasion']
The Walker Bros.,0.0,The Walker Bros,spotify:artist:6fBzolYHSO89xOy0YSGlPw,[]
Pozo Seco Singers,27.0,Pozo Seco Singers,spotify:artist:25FIeQrCQgGCv2JzuzwzNx,['american folk revival']
Jerry Jaye,29.0,Jerry Jaye,spotify:artist:34LPrj2jJHyeenP4sURa7N,['indorock']
The Ballads,5.0,The Ballads,spotify:artist:63T71o0R0YOBgk2aqqNoiq,[]
Five By Five,28.0,Early '50s recording by Cowboy Timmy,spotify:artist:0oCyBynHKRsvfoTuJpwT2J,[]
"John Wesley Ryles, I",0.0,"John Wesley Ryles, I",spotify:artist:7B5i4R1EnX6Gskv6cIBZUs,[]
Nazz,50.0,Los De La Nazza,spotify:artist:7sQc4ugqcqoLJPnznIE2jm,"['reggaeton', 'reggaeton flow', 'urbano latino']"
The Dynamics,45.0,The Dynamics,spotify:artist:1mYvu9huHeR7ho3iGAgCsn,"['electronica', 'funk', 'nu jazz']"
,,,,
,,,,
Bobby Byrd,31.0,Bobby Byrd,spotify:artist:6WXpplxbfcLvaAlhDbfEyO,['rare groove']
Audience,43.0,One Audience Piano,spotify:artist:29V9Fa2adwX7nNFktfjkI3,"['instrumental worship', 'piano worship']"
John Baldry,24.0,John Baldry,spotify:artist:23a7RRnIpe5rS97rEU0MzC,[]
Tin Tin,70.0,Tinashe,spotify:artist:0NIIxcxNHmOoyBx03SfTCD,"['alternative r&b', 'dance pop', 'electropop', 'metropopolis', 'pop', 'post-teen pop', 'r&b', 'rap', 'urban contemporary']"
The Hillside Singers,3.0,The Hillside Singers,spotify:artist:3E01lD3PRzQfjBkQo2tiHu,[]
Edgar Winter's White Trash,18.0,Edgar Winter's White Trash,spotify:artist:4uOdVRRuTWjJVkcN0LXxwL,[]
Danny O'Keefe,36.0,Danny O'Keefe,spotify:artist:26cyEknjBMpiYPYK2zi974,"['country rock', 'singer-songwriter']"
,,,,
Love Unlimited,47.0,The Love Unlimited Orchestra,spotify:artist:457yGSZecENoIuNWelRHhH,['disco']
Kate Taylor,5.0,Kate Taylor,spotify:artist:7H5IEkdsuXSuM6cfElCyl0,[]
The Kendalls,34.0,The Kendalls,spotify:artist:1rFQlnVFNwI3H6QLDL7LFN,"['classic country pop', 'country rock']"
Don Ray,30.0,Donnie Ray,spotify:artist:4r3SnXMswiuZZNDD1OzJqv,"['southern soul', 'southern soul blues']"
Ace Frehley,48.0,Ace Frehley,spotify:artist:62olK5zZHSgFUXGDykgBL8,"['album rock', 'glam metal', 'hard rock', 'metal']"
,,,,
Taka Boom,9.0,Taka Boom,spotify:artist:4E1L5dxgB4dRnpdCkJgIUC,[]
Frannie Golde,2.0,Frannie Golde,spotify:artist:4s1v0vVPSUCpqCa5JECA6p,[]
,,,,
The Tourists,29.0,Michael Barrow & the Tourists,spotify:artist:1mhe70fSiQDyc16JVlhBUE,['utah indie']
,,,,
,,,,
Tom Tom Club,47.0,Tom Tom Club,spotify:artist:1m24736Bdew1oQVxTePOCo,"['dance rock', 'new romantic', 'new wave', 'no wave', 'post-punk', 'synthpop']"
Dayton,36.0,The Dayton Family,spotify:artist:2dSUvZngAaFTx0AG9F0OLr,"['dirty south rap', 'flint hip hop', 'gangster rap']"
,,,,
Mary Jane Girls,47.0,Mary Jane Girls,spotify:artist:7vRMMs8yrKf4PKUpUllMkr,"['disco', 'freestyle', 'funk', 'post-disco', 'quiet storm']"
Kim Mitchell,44.0,Kim Mitchell,spotify:artist:5P6mPJKEwpIgjFIIFZhEma,"['album rock', 'canadian indie', 'classic canadian rock', 'classic rock']"
King,77.0,King Von,spotify:artist:6QtgPSJPSzcnn7dPZ4VINp,['chicago rap']
Ta Mara & The Seen,13.0,Ta Mara & The Seen,spotify:artist:120j6GjMpmMWO7hQDo4Lfx,['minneapolis sound']
The Nylons,30.0,The Nylons,spotify:artist:6l0IHrGPjoSzh1Qy3w6X1X,['a cappella']
,,,,
,,,,
,,,,
Apache,58.0,Tropicalísimo Apache,spotify:artist:1veLiIQBt4YcFO5Z36DwFO,"['cumbia lagunera', 'gruperas inmortales', 'tropical']"
Doug Stone,47.0,Doug Stone,spotify:artist:4epBFW4UHEmgjIK5xOrBhk,"['country', 'country road', 'country rock']"
Edie Brickell,47.0,Edie Brickell & New Bohemians,spotify:artist:4awU3JRQXIYoxabdwO92AU,"['lilith', 'new wave pop', 'singer-songwriter']"
,,,,
Martin Page,23.0,Martin Page,spotify:artist:3NS6XjRa7OyZv6KjfkH5qC,[]
,,,,
Elmo & Patsy,48.0,Elmo & Patsy,spotify:artist:3Ubvmshojm0HJHWWr4C6GF,['novelty']
Jesse Powell,44.0,Jesse Powell,spotify:artist:4ryyCNxkhfBSXHx4k2lo3T,"['contemporary r&b', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']"
Cake,63.0,CAKE,spotify:artist:6A43Djmhbe9100UwnI7epV,"['alternative rock', 'modern rock', 'pop rock', 'rock', 'sacramento indie']"
,,,,
Amanda,64.0,Amanda Reifer,spotify:artist:1PpDfXOUG7gxUjR1quWnwp,['barbadian pop']
,,,,
D.H.T.,0.0,D.H.T.,spotify:artist:5LcxfUzH6v1RIRrQa6Xln6,[]
,,,,
,,,,
,,,,
Nick Lachey,46.0,Nick Lachey,spotify:artist:6ewMqjrF31lC8ywRsvm073,['post-teen pop']
,,,,
Duffy,54.0,Michelle Duffy,spotify:artist:4KyX6IwYaHVTz4KSHtMJw0,['show tunes']
Ace Hood,62.0,Ace Hood,spotify:artist:31HjiqargV4NAw4GZqUale,"['dirty south rap', 'gangster rap', 'hip hop', 'miami hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Rixton,63.0,Rixton,spotify:artist:0kkxsdcaWmWU2yWAqclDh4,"['dance pop', 'pop', 'pop rock', 'post-teen pop']"
,,,,
,,,,
,,,,
Julia Michaels,76.0,Julia Michaels,spotify:artist:0ZED1XzwlLHW4ZaG4lOT6m,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop']"
,,,,
,,,,
,,,,
,,,,
,,,,
The Upbeats,44.0,The Upbeats,spotify:artist:5fbq6W6HAncSYaFtlQi7fF,"['drum and bass', 'neurofunk', 'nz dnb', 'nz electronic']"
Huelyn Duvall,28.0,Huelyn Duvall,spotify:artist:5fljMGfogbYnsdQBoPFKjW,"['rock-and-roll', 'rockabilly']"
Guy Mitchell,41.0,Guy Mitchell,spotify:artist:1YAtBHWaWzZnkaoSFHGTBV,"['adult standards', 'deep adult standards', 'rock-and-roll']"
Garry Miles,0.0,Garry Miles,spotify:artist:0nG3j5RHBZDvposBh20Vam,['deep adult standards']
,,,,
The Rays,29.0,The Rays,spotify:artist:3owdLGoMpuTwee9KIh1Ibv,"['doo-wop', 'rhythm and blues']"
The Cleftones,34.0,The Cleftones,spotify:artist:55vDUEAKaeyEYSlzm5rRyf,"['doo-wop', 'rhythm and blues', 'rock-and-roll']"
Jimmy McCracklin,25.0,Jimmy McCracklin,spotify:artist:58CohJpaPmE4H0fXEAnt4i,"['boogie-woogie', 'jump blues', 'piano blues', 'rhythm and blues', 'soul blues', 'southern soul']"
,,,,
Matt Lucas,23.0,Matt Lucas,spotify:artist:1axQ0tmFGz4M7nYmBR0Spo,['west end']
Steve & Eydie,0.0,Steve & Eydie,spotify:artist:5ImYCMbYyZct38xa9IaGjS,[]
Dean And Jean,0.0,Dean and Jean,spotify:artist:2VZNDNlKbrGViBx2q0FIui,[]
The Ray Conniff Singers,52.0,The Ray Conniff Singers,spotify:artist:6WtWmLPWn1imbcisSfmBvy,"['adult standards', 'easy listening']"
G.L. Crockett,2.0,G.L. Crockett,spotify:artist:2kLratnqIevIVRZpEn7eHL,[]
The Vejtables,3.0,The Vejtables,spotify:artist:3BJzJBd10CEwmXWPJo0wBv,['psychedelic rock']
Lyme & Cybelle,0.0,Lyme & Cybelle,spotify:artist:4MIaWuwBsxDyPXzkEzC4Zh,['classic garage rock']
Mike Williams,60.0,Mike Williams,spotify:artist:3IpvVrP3VLhruTmnququq7,"['big room', 'edm', 'electro house', 'future house', 'house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']"
The Artistics,19.0,The Artistics,spotify:artist:2iy394hZHUSLDMIxAnrz8x,"['beach music', 'chicago soul', 'classic soul', 'northern soul', 'southern soul']"
,,,,
Ellie Greenwich,8.0,Ellie Greenwich,spotify:artist:7ndXQ4XNWOzIPq3ElQhrEP,['brill building pop']
Bobby Cole,38.0,Bobby Cole,spotify:artist:0Nk0Nee79EErNt1I1lCxrF,['speedrun']
The Masqueraders,24.0,The Masqueraders,spotify:artist:2abMHoZDIPUIbDoqbjcSuA,"['classic soul', 'souldies', 'southern soul']"
Spiral Starecase,36.0,The Spiral Starecase,spotify:artist:7yICbxtb8buBAJECvQbRPb,['bubblegum pop']
Peppermint Rainbow,20.0,Peppermint Rainbow,spotify:artist:4fRa5jSbLX9QFIFdJH53re,"['bubblegum pop', 'sunshine pop']"
The Baskerville Hounds,0.0,The Baskerville Hounds,spotify:artist:4Sb4jcMlVKNp4BzGXlU7GN,[]
Michael Parks,5.0,Michael Parks,spotify:artist:1ZudFjW5ARjLg4stIss1Ct,[]
Ginger Baker's Air Force,21.0,Ginger Baker's Air Force,spotify:artist:2TKMMpcLRKsbxw3jVJqPjl,['british jazz']
Elephant's Memory,18.0,Elephants Memory,spotify:artist:7vlen6lzkmCst6naOmK3Et,['jazz rock']
Bobby Bloom,30.0,Bobby Bloom,spotify:artist:7iH90f18JHtgA6f4hjJpo2,['bubblegum pop']
Quicksilver Messenger Service,45.0,Quicksilver Messenger Service,spotify:artist:7DCnwoFMqGN6eZULdcLZeL,"['acid rock', 'art rock', 'blues rock', 'classic garage rock', 'classic rock', 'country rock', 'folk rock', 'psychedelic rock', 'roots rock', 'symphonic rock']"
Emitt Rhodes,48.0,Emitt Rhodes,spotify:artist:1yap1SgRPMxgyfrrDlQ95y,"['beatlesque', 'country rock', 'folk rock', 'psychedelic rock', 'singer-songwriter']"
The Buoys,29.0,The Buoys,spotify:artist:0EpHh7UzaxKzcYps38j92E,[]
The People's Choice,25.0,Dottie Peoples & The Peoples Choice Chorale,spotify:artist:1NqEdHZu5o9r4I37uGUNHI,[]
,,,,
Razzy,29.0,Razzy Bailey,spotify:artist:7j0u9yPUVMa70NyhpdHfP4,[]
"The Souther, Hillman, Furay Band",21.0,The Souther-Hillman-Furay Band,spotify:artist:7hbzXJ5K6AqdPnbUcCL1hL,['country rock']
Grand Canyon,0.0,Grande Canyon,spotify:artist:50p4G5N3JlHiJa3ERi1fI4,[]
Maria Muldaur,43.0,Maria Muldaur,spotify:artist:2VUiF0VFkXzB0DLg9AzrqT,[]
Jessi Colter,44.0,Jessi Colter,spotify:artist:43HpW8B5gYRnYbSzm37n5v,"['classic country pop', 'country', 'country rock', 'outlaw country']"
The Steve Gibbons Band,4.0,The Steve Gibbons Band,spotify:artist:3T0e5wMm4RZE0LMiFsPRq1,[]
Santa Esmeralda,46.0,Santa Esmeralda,spotify:artist:0iGmfKLgK5eSMgHp8YgLnS,['disco']
Doucette,29.0,Doucette,spotify:artist:0BVxbl2zUDcXgYYXTTiDCv,['classic canadian rock']
Judy Cheeks,11.0,Judy Cheeks,spotify:artist:0H7YdwJ8xgHzCOECgiwZau,['diva house']
Bell & James,0.0,Bell & James,spotify:artist:1ZWKnj3I5Svd3XcaeapGV4,[]
The Tarney/Spencer Band,1.0,The Tarney/Spencer Band,spotify:artist:3dm4xZJn57Vc6acgrbXLdQ,[]
Philly Cream,2.0,Philly Cream,spotify:artist:4PcBO8RTEZD9qT3go1hUG1,[]
Lazy Racer,1.0,Lazy Racer,spotify:artist:7iSzRbQaMgaymLexwzWOVX,[]
