0,1,2,3,4
Denny Reed,3.0,Denny Reed,spotify:artist:6tqcfDt9Wkayd7VgHtRuPX,[]
Hank Snow,38.0,Hank Snow,spotify:artist:3fq6r0bSIm4McymHKNMk4S,"['canadian country', 'canadian singer-songwriter', 'nashville sound']"
,,,,
The Sevilles,5.0,The Sevilles,spotify:artist:2c4EN2lNPD58SX8NPCLQBI,[]
Fred Darian,0.0,Freddy Darian,spotify:artist:3c8laeKm8cejmK3bcRZq5B,[]
Jeanette (Baby) Washington,1.0,Jeanette (Baby) Washington,spotify:artist:5R9qLH5xcwb3Bj6VputVL1,[]
Louise Brown,0.0,Louise Browne,spotify:artist:4887gShuq4juDUlZ81EKME,[]
The Excels,3.0,The Excelsiors,spotify:artist:3wAuiIfsOepnNcP9yf3Eut,[]
Neil Scott,0.0,Neil Scott,spotify:artist:4zAIdE9EaClYsKRxuvRGr7,[]
The Four Sportsmen,0.0,The Four Sportsmen,spotify:artist:0HUTVRQ2WPB47hFD2WvH0J,[]
Buster Brown,16.0,Buster Brown,spotify:artist:0VbbUuoemrlu5KoUW0p9fT,['jump blues']
King Curtis And The Noble Knights,0.0,King Curtis & The Noble Knights,spotify:artist:5IT0ycix3mshH0mknLuE2n,[]
Larry Finnegan,20.0,Larry Finnegan,spotify:artist:5PVlrxc9rQMfzZACGYv2Ns,[]
The Stompers,25.0,The Village Stompers,spotify:artist:052sD9jNgGqNAKlYmCAiD8,[]
Emilio Pericoli,30.0,Emilio Pericoli,spotify:artist:78SZetGidiOyErFwdWTmgQ,['swing italiano']
John Lee Hooker,58.0,John Lee Hooker,spotify:artist:1yNOfXGQNGjAynk77wv85x,"['blues', 'blues rock', 'classic rock', 'delta blues', 'electric blues', 'memphis blues', 'soul', 'traditional blues']"
Bobby Gregg and His Friends,0.0,Bobby Gregg And His Friends,spotify:artist:1GjAVDnlr0HuLCdeb8iRKX,[]
,,,,
,,,,
Bob And Earl,36.0,Bob & Earl,spotify:artist:2gOghlWpnfwGGip7S1cMuq,['classic soul']
The Excellents,20.0,The Excellents,spotify:artist:4lUmmtBrzbwOVRJHAUSEw6,['doo-wop']
,,,,
The Charmettes,0.0,The Charmettes,spotify:artist:4mqahmRKzCIZ7yJdMEQvvp,[]
Little Jr. Parker,23.0,Little Junior Parker,spotify:artist:5AZroUSVLr1sdkgCAfv1kM,[]
Ned Miller,35.0,Ned Miller,spotify:artist:59zvXMeM3koefoJWQhBki6,"['classic australian country', 'nashville sound']"
The Hullaballoos,2.0,The Hullaballoos,spotify:artist:2tTp5fAvfkbY3pfIev4M3I,"['british invasion', 'merseybeat']"
The Sunglows,24.0,Sunny & The Sunglows,spotify:artist:0s4lAMIrmAdSrf8TPfU13O,[]
Cal Tjader,46.0,Cal Tjader,spotify:artist:3XOVABzceOUTbR3iEz0ImO,"['bossa nova', 'cool jazz', 'jazz vibraphone', 'latin jazz', 'lounge']"
The Dixie Drifter,0.0,The Dixieland Drifters,spotify:artist:4nFobXU5wgAaMap6TjVguU,[]
The Mar-Keys,36.0,The Mar-Keys,spotify:artist:4EYRKWX3RvHihDHDr8TocR,"['instrumental soul', 'memphis soul', 'soul', 'southern soul']"
Robert Parker,39.0,Robert Parker,spotify:artist:0eEcbHGsAvOTCZzF5pg8GD,['synthwave']
Tammi Terrell,67.0,Tammi Terrell,spotify:artist:75jNCko3SnEMI5gwGqrbb8,['motown']
Los Bravos,45.0,Los Bravos del Norte,spotify:artist:46XFR4hn1MmBKyvwxxEFFo,[]
The Vontastics,1.0,The Vontastics,spotify:artist:4D7zV4QmyU9Mb7bEEpKTMw,['deep northern soul']
"Richard ""Groove"" Holmes",30.0,"Richard ""Groove"" Holmes",spotify:artist:7izkpvBGc31hUccjdSNz8k,"['instrumental soul', 'jazz funk', 'jazz organ', 'soul jazz']"
Nancy Ames,9.0,Nancy Ames,spotify:artist:2cJ3V3p94vWT3fNXGAOBXe,[]
Bobby McClure,15.0,Bobby McClure,spotify:artist:51XxxtoLP1n34IUdyuIn4Z,[]
Toussaint McCall,31.0,Toussaint McCall,spotify:artist:421kKwxa5GC9nLddFuqtNL,['southern soul']
Clifford Curry,4.0,Clifford Curry,spotify:artist:3hJngG2hL6dItHWJAax6wT,"['beach music', 'deep northern soul']"
Erma Franklin,45.0,Erma Franklin,spotify:artist:1CzJJJb6hnx84VNhgaJmFG,"['classic soul', 'rhythm and blues', 'soul', 'southern soul']"
,,,,
Mitch Ryder,29.0,Mitch Ryder and The Detroit Wheels,spotify:artist:4d22O5s2UK1KzIoZRR8NZk,['detroit rock']
The Tremeloes,43.0,The Tremeloes,spotify:artist:2VL8sLEJ6lHEwocjc1pN9w,"['beatlesque', 'british invasion', 'bubblegum pop', 'classic uk pop', 'folk rock', 'merseybeat', 'nederpop', 'rock-and-roll', 'rockabilly']"
William Bell,48.0,William Bell,spotify:artist:0mFoqJiNDtYntypvy6roGR,"['classic soul', 'funk', 'memphis soul', 'soul', 'southern soul']"
Freddie Hughes,5.0,Freddie Hughes,spotify:artist:6BPxwaBHN227f6pCOMxhHO,['deep northern soul']
Flavor,58.0,flavorce,spotify:artist:6bO2Z8dVVFFNZfRzo7DeSy,[]
The Goodees,1.0,The Goodees,spotify:artist:61sm4xCwu0Ifw6m1nXd6Bh,['classic girl group']
Mongo Santamaria,46.0,Mongo Santamaria,spotify:artist:2oVwztjpHpJlAvlVVuqVa0,"['afro-cuban percussion', 'boogaloo', 'cuban rumba', 'jazz cubano', 'latin jazz', 'musica tradicional cubana']"
Ed Ames,33.0,Ed Ames,spotify:artist:1iBpJEBrSFXCtPOc5OUZiY,"['adult standards', 'easy listening']"
Steve Greenberg,7.0,Steven P. Greenberg,spotify:artist:4oobvzahdlR3tSpLsAha3n,[]
Evie Sands,28.0,Evie Sands,spotify:artist:7kSG6Dyyvf4MM8qWWrgKJq,[]
The Easybeats,45.0,The Easybeats,spotify:artist:1pJEZXU2hJApJW3rM7LmMu,"['australian rock', 'bubblegum pop', 'classic garage rock', 'folk rock', 'freakbeat', 'merseybeat', 'protopunk', 'psychedelic rock']"
A.B. Skhy,0.0,A.B. Skhy,spotify:artist:09vDvrDW4WHENV17uxHAat,['hammond organ']
,,,,
,,,,
The Cuff Links,23.0,The Cuff Links,spotify:artist:1VKy7hIBFmlBnfKPgPkuLH,[]
Mashmakhan,10.0,Mashmakhan,spotify:artist:1tZy7W2uz3JsklzkYv6eLt,"['bass trip', 'canadian psychedelic', 'prog quebec']"
The Satisfactions,0.0,The Satisfactions,spotify:artist:4pkccTSqZn4jlFoGMTsuhR,[]
Christie,47.0,William Christie,spotify:artist:7mkcqdifmNkhfJ7XZ7WFFS,"['choral', 'classical performance', 'opera', 'orchestral performance']"
Morning Mist,0.0,Morning Mist,spotify:artist:0pMXEC3mFlSOXbYG7JcJB5,[]
,,,,
Scott English,10.0,Scott English,spotify:artist:0o5Y1P7CE982DXxW28v3H8,[]
"Emerson, Lake & Palmer",55.0,"Emerson, Lake & Palmer",spotify:artist:0nCiidE5GgDrc5kWN3NZgZ,"['album rock', 'art rock', 'blues rock', 'classic rock', 'hard rock', 'jazz fusion', 'progressive rock', 'rock', 'symphonic rock']"
Dr. Hook And The Medicine Show,62.0,Dr. Hook,spotify:artist:2Mhi3jfuRSdbVZPdjqsnnN,"['adult standards', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock']"
Peter Yarrow,16.0,Peter Yarrow,spotify:artist:5NXaUj5eqN5RP6zPUIk926,[]
,,,,
The Magic Lantern,38.0,The Magic Lantern,spotify:artist:2jIhiAEbmLrPj69WLM2R3V,[]
Casey Kelly,1.0,Casey Kelly,spotify:artist:4ZXMlDqRxoSPRule503TB3,[]
Tony Cole,27.0,Tony Coleman,spotify:artist:0QIxudHuVjcWwPZwHXC4l8,['blues band']
Johnny Williams,14.0,Johnny Williams,spotify:artist:2u6sTEhZMp9PgpEPYn4Sry,['traditional soul']
Gary & Dave,10.0,Gary And Dave,spotify:artist:0C3GvrqvOfaTfMsjyzeOTk,[]
Dooley Silverspoon,1.0,Dooley Silverspoon,spotify:artist:6k8y95cekGn0oYaRVuCUUR,[]
,,,,
Brian Protheroe,32.0,Brian Protheroe,spotify:artist:1OtWnahLz9y3TjLuqS4gYp,['classic uk pop']
Sha Na Na,59.0,Natan & Shander,spotify:artist:5OBK3iQwjNQqElPmn4TgAE,['reggaeton colombiano']
Nektar,34.0,Nektar,spotify:artist:0n2Uel3CvQrmMsYLEfpO3s,"['art rock', 'jazz fusion', 'krautrock', 'progressive rock', 'psychedelic rock', 'space rock', 'symphonic rock']"
The 21st Century,0.0,The 21st Century,spotify:artist:6Ytjm5VLHjlnd7Q3MXPvDt,[]
Debbie Campbell,0.0,Debbie Campbell-Floren,spotify:artist:1F0jGbpWrm7vCtfQYr3CiQ,[]
Pat Lundi,0.0,Patrick Lundie,spotify:artist:1opFlEoEuU1B0aOlKi0Gmq,[]
Gloria Gaynor,65.0,Gloria Gaynor,spotify:artist:6V6WCgi7waF55bJmylC4H5,['disco']
,,,,
,,,,
D.J. Rogers,34.0,D.J. Rogers,spotify:artist:2TBVFlrEz4Bhg182fcaACv,['classic soul']
Donny Most,2.0,Donny Most,spotify:artist:6BE9jEf2OugfqxsFNo9jtW,[]
Danny White,15.0,Danny White,spotify:artist:4IzSpK0m0hxnrk5hz8u3Su,[]
The Lovers,69.0,The Backseat Lovers,spotify:artist:6p2HnfM955TI1bX34dkLnI,"['modern rock', 'slc indie']"
,,,,
Stacy Earl,2.0,Stacy Earl,spotify:artist:2iBlvmHlA1NJfFBj8HeNjX,[]
Ovis,6.0,Ovispr,spotify:artist:6atBPBrPQh0wEHuALrs9TN,[]
The Outhere Brothers,45.0,The Outhere Brothers,spotify:artist:4eb7QPyORtTxhMiLBo3YWK,"['eurodance', 'europop', 'hip house']"
,,,,
Pharoahe Monch,55.0,Pharoahe Monch,spotify:artist:5DKuVtlpDH0agZQUFDy8O7,"['alternative hip hop', 'conscious hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'queens hip hop']"
Lil' Mo,72.0,Lil Mosey,spotify:artist:5zctI4wO9XSKS8XwcnqEHk,"['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap', 'viral rap']"
Keith Anderson,48.0,Keith Anderson,spotify:artist:4AgQTHagFdBq8VL791lSXz,"['contemporary country', 'country', 'country road', 'modern country rock', 'oklahoma country']"
Death Cab For Cutie,66.0,Death Cab for Cutie,spotify:artist:0YrtvWJMgSdVrk3SfNjTbx,"['indie pop', 'indie rock', 'modern rock', 'washington indie']"
Alejandro Sanz,77.0,Alejandro Sanz,spotify:artist:5sUrlPAHlS9NEirDB8SEbF,"['cantautor', 'latin arena pop', 'latin pop', 'mexican pop', 'rock en espanol', 'spanish pop']"
Wisin & Yandel,83.0,Wisin & Yandel,spotify:artist:1wZtkThiXbVNtj6hee6dz9,"['electro latino', 'latin hip hop', 'reggaeton', 'urbano latino']"
,,,,
,,,,
,,,,
,,,,
Skillet,74.0,Skillet,spotify:artist:49bzE5vRBRIota4qeHtQM8,"['alternative metal', 'christian alternative rock', 'christian music', 'christian rock']"
,,,,
,,,,
,,,,
,,,,
,,,,
China Anne McClain,59.0,China Anne McClain,spotify:artist:6SvFyXN6qzhw95Bj4HoevV,"['hollywood', 'movie tunes', 'pop', 'post-teen pop']"
,,,,
,,,,
,,,,
,,,,
Greg Bates,33.0,Greg Bates,spotify:artist:2COi3lJPZHP2CjJBfofGwh,"['country road', 'modern country rock']"
Casey James,27.0,Casey James,spotify:artist:0AAUWYwZqrnuwkjMCO5OX7,"['contemporary country', 'idol', 'modern country rock']"
,,,,
Bonnie McKee,43.0,Bonnie McKee,spotify:artist:7dtJROxWQe3fxxF5t7o67N,"['candy pop', 'electropop', 'post-teen pop']"
,,,,
Chase Rice,63.0,Chase Rice,spotify:artist:6pBNfggcZZDCmb0p92OnGn,"['contemporary country', 'country', 'country road', 'modern country rock']"
SoMo,58.0,SoMo,spotify:artist:5AtWO8IEnjhRLzaVVQxFUs,"['dance pop', 'pop r&b', 'post-teen pop', 'r&b']"
Frankie Ballard,50.0,Frankie Ballard,spotify:artist:0dvKgSdNB2U1gfp6ZcekYi,"['contemporary country', 'country', 'country road', 'modern country rock']"
,,,,
,,,,
Taylor John Williams,47.0,Taylor John Williams,spotify:artist:73r6cgVUoNL47qnJAF0Ihw,[]
,,,,
,,,,
,,,,
Daya,71.0,Daya,spotify:artist:6Dd3NScHWwnW6obMFbl1BH,"['alt z', 'dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'post-teen pop', 'tropical house']"
,,,,
James Arthur,82.0,James Arthur,spotify:artist:4IWBUUAFIplrNtaOHcJPRM,"['pop', 'talent show', 'uk pop']"
Daddy Yankee,89.0,Daddy Yankee,spotify:artist:4VMYDCV2IEDYJArk749S6m,"['latin hip hop', 'reggaeton', 'urbano latino']"
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Michael Ray,56.0,Michael Ray,spotify:artist:6ghiFYcwn2Vzl6K50U0UPz,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']"
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Lady A,88.0,Lady Gaga,spotify:artist:1HY2Jd0NmPuamShAr6KMms,"['art pop', 'dance pop', 'pop']"
Erica Banks,53.0,Erica Banks,spotify:artist:2SXhbucehn00OBVKhzxDyM,"['trap queen', 'viral rap']"
,,,,
Morray,64.0,Morray,spotify:artist:44vREmJC0OlVZjZaGLqVEd,['pop rap']
Duncan Laurence,70.0,Duncan Laurence,spotify:artist:3klZnJvYGIbWritVwQD434,['dutch pop']
,,,,
A.L.T. And The Lost Civilization,22.0,A.L.T. And The Lost Civilization,spotify:artist:4pZvHlvLV5er0s4rfQ6m5A,[]
Michael Gore,20.0,Michael Gore,spotify:artist:1lJoWWtbloeRGJFGei5UZe,[]
,,,,
Kinsu,16.0,Kinsun,spotify:artist:3dvNANwNDCOCFruFcaEkw8,[]
,,,,
Love And Kisses,19.0,Love And Kisses,spotify:artist:4VOtt30V39YKHbIcyEr5t2,['deep disco']
The Scaffold,24.0,The Scaffold,spotify:artist:2VaniQ30BeId1MM6RzmHNc,"['classic uk pop', 'merseybeat']"
Andrew Gold,53.0,Andrew Gold,spotify:artist:5fmvGUlMVgmnCn45f1he7d,"['soft rock', 'underground power pop']"
Street People,16.0,Street People,spotify:artist:7Krwyhy4UqmQbOtYaZTiiW,[]
Dido,73.0,Dido,spotify:artist:2mpeljBig2IXLXRAFO9AAs,['pop rock']
Estelle,66.0,Estelle,spotify:artist:5T0MSzX9RC5NA6gAI6irSn,"['neo soul', 'r&b']"
,,,,
,,,,
Cheryl Pepsii Riley,18.0,Cheryl Pepsii Riley,spotify:artist:7cF8ZpAedl54gNqzVf5lvW,[]
Charlie Ross,0.0,Charlie Ross,spotify:artist:49ZMv5rzTdOhxBz5LNt6yU,[]
,,,,
,,,,
,,,,
Janie Grant,5.0,Janie Grant,spotify:artist:2TR2qR8NS657uMn5L89DFR,[]
Merrilee Rush & The Turnabouts,28.0,Merrilee Rush & The Turnabouts,spotify:artist:5TnMVQgTIbp6z3AydwnHW6,['bubblegum pop']
,,,,
Kitty Kallen,47.0,Kitty Kallen,spotify:artist:0EYASMyi33J1ywBDgei1II,"['deep adult standards', 'torch song']"
Demis Roussos,54.0,Demis Roussos,spotify:artist:0J9mbwg4BquN4XlHzdMK3X,[]
,,,,
Pickettywitch,26.0,Pickettywitch,spotify:artist:0AgzNSz74RNIGgEIz7W64L,"['bubblegum pop', 'classic uk pop']"
Julianne Hough,45.0,Julianne Hough,spotify:artist:4BA9Z6ZV2JBwwLGGoZX7bs,"['country', 'country dawn', 'hollywood']"
Trade Martin,4.0,Trade Martin,spotify:artist:5m474HTTHz2fAq4sKr0Pzl,[]
The Wonders,40.0,The Wonders,spotify:artist:7lKQtm4sJL5NLREKDXziH3,['beatlesque']
,,,,
,,,,
Rosco Robinson,16.0,Roscoe Robinson,spotify:artist:76wdxhjqwIcPwfYDXQPXnX,[]
Tom Kimmel,0.0,Tom Kimmel,spotify:artist:5GIkvSNIEriTRGsK2scPFW,[]
,,,,
Kevin Denney,25.0,Kevin Denney,spotify:artist:7IGC89BUqUzXHFocEqcoow,['deep contemporary country']
Aimee Mann,51.0,Aimee Mann,spotify:artist:3UpIbyXfGzmHG6TMH4dJEk,"['indie pop', 'lilith', 'new wave pop', 'permanent wave', 'pop rock', 'singer-songwriter']"
Gabriel And The Angels,0.0,Gabriel and The Angels,spotify:artist:2bmaZDED553dfmMEtN5ads,[]
Jim Capaldi,32.0,Jim Capaldi,spotify:artist:1XIbUq7y7kiMUhmp5dywGx,['british blues']
,,,,
Yella Beezy,55.0,Yella Beezy,spotify:artist:7kwCkEJ384PWm0UQW3hxjS,"['dfw rap', 'gangster rap', 'houston rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
Rufus & Carla,22.0,Rufus & Carla,spotify:artist:0QZvxyFZXcweramX6WnRN7,['memphis soul']
,,,,
,,,,
Messengers,54.0,We Are Messengers,spotify:artist:5WcisvYoq6332gCUX039Jd,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'christian pop', 'worship']"
,,,,
Piero Soffici,3.0,Piero Soffici,spotify:artist:58H39TvzLUJ9W8dxNYYioH,[]
,,,,
Raven-Symone,40.0,Raven-Symoné,spotify:artist:6kUQJlewgd3UFKVYrrmILh,['post-teen pop']
Boy Krazy,24.0,Boy Krazy,spotify:artist:58159d1MKZgkeXFPlB7nWz,[]
1927,25.0,Night Terrors of 1927,spotify:artist:7m3fe3erw9iO9gs4AeLSG8,"['indie poptimism', 'la indie']"
,,,,
Kenny Karen,0.0,Kenny Karen,spotify:artist:1jNXA8xnFXGVnZP5FrUZBI,['vintage swoon']
Sea Level,29.0,Sea Level,spotify:artist:3VqsPf2lM6ulJ5fjCJquyP,"['blues rock', 'country rock', 'southern rock', 'yacht rock']"
,,,,
Candy & The Kisses,5.0,Candy & The Kisses,spotify:artist:161nobp85d4YNxDv0QnmJW,['philly soul']
All City,13.0,All City,spotify:artist:0VYyfOLiaaL7zBNEP1lqmU,[]
Angels & Airwaves,58.0,Angels & Airwaves,spotify:artist:7xklw3WodFZiNNmQt3DIgp,"['pop punk', 'socal pop punk']"
,,,,
Jimmy Charles,20.0,Jimmy Charles,spotify:artist:438xT3klM2P7FtrgHgqdyC,[]
Bill Parsons,4.0,Bill Parsons,spotify:artist:4yALO4VjeIzGg9c73sLWGL,[]
David Thorne,0.0,David Thornelsmas,spotify:artist:7hjmXl5SmmtUcNNtQ4ZLkV,[]
,,,,
Gordon Sinclair,1.0,John Gordon Sinclair,spotify:artist:1oalI4Wfi7cI3T2f0wtw3Y,[]
Tex Ritter,33.0,Tex Ritter,spotify:artist:0m7gTbaLi5fM22MiRaRf7G,['cowboy western']
Mountain,58.0,The Mountain Goats,spotify:artist:3hyGGjxu73JuzBa757H6R5,"['alternative rock', 'anti-folk', 'chamber pop', 'indie pop', 'indie rock', 'lo-fi', 'melancholia', 'new weird america', 'stomp and holler']"
,,,,
Jose Jimenez,67.0,José Alfredo Jimenez,spotify:artist:2T06whb4s6UiufL1j5Qtz9,"['mariachi', 'musica mexicana', 'ranchera']"
Bloodhound Gang,63.0,Bloodhound Gang,spotify:artist:6nDLku5uL3ou60kvCGZorh,"['alternative metal', 'comic', 'funk metal', 'funk rock', 'nu metal', 'punk', 'rap rock']"
Georgie Fame,33.0,Georgie Fame & The Blue Flames,spotify:artist:0mopUs7SL5szuPOcOsS73A,"['british blues', 'british invasion', 'merseybeat']"
Frank Gallop,1.0,Frank Gallop,spotify:artist:7BZbKaR9vuecC1eDYGFoL7,[]
L.A. Guns,46.0,L.A. Guns,spotify:artist:22TEmHXBBLjTec2LOAuMdS,"['album rock', 'glam metal', 'hard rock', 'metal', 'rock', 'sleaze rock']"
Flatt & Scruggs,40.0,Flatt & Scruggs,spotify:artist:1iNNWK8bYjc5EK0waLk1J1,"['appalachian folk', 'banjo', 'bluegrass', 'bluegrass gospel', 'old-time', 'progressive bluegrass', 'traditional country']"
Robert Mitchum,32.0,Robert Mitchum,spotify:artist:3ttV5d4dhwr1R48j5I5FE3,[]
Ivo Robic,27.0,Ivo Robic,spotify:artist:6ouLM9uXt774BmPfmTzgX8,"['croatian pop', 'vintage schlager', 'yu-mex']"
,,,,
Free Movement,17.0,The Free Movement,spotify:artist:75LPMzMMXdqp5WxuDrmq7j,[]
2Gether,21.0,2gether,spotify:artist:1FyYqlTR8CuFH7eRGd0tpe,['boy band']
El DeBarge With DeBarge,0.0,Dionne Warwick with El Debarge & The Emotions,spotify:artist:4obJkSiOA9xjmo5FKPkKBX,[]
Patti Austin,53.0,Patti Austin,spotify:artist:0JxChc2w5fwTGbXKfc4cRd,"['adult standards', 'quiet storm', 'soft rock', 'yacht rock']"
