0,1,2,3,4
Tori Amos,56.0,Tori Amos,spotify:artist:1KsASRNugxU85T0u6zSg32,"['art pop', 'dark pop', 'ectofolk', 'lilith', 'melancholia', 'new wave pop', 'permanent wave', 'piano rock', 'pop rock', 'singer-songwriter']"
Alan Jackson,73.0,Alan Jackson,spotify:artist:4mxWe1mtYIYfP040G38yvS,"['country', 'country road']"
ATC,45.0,ATC,spotify:artist:74ZHOTPP0eWWe9kLt8jHbP,"['bubblegum dance', 'eurodance']"
Hilary Duff,58.0,Hilary Duff,spotify:artist:2S9W9aSAd7e5mp8WqWxN2h,"['dance pop', 'pop', 'post-teen pop']"
,,,,
,,,,
Jennifer Lopez,77.0,Jennifer Lopez,spotify:artist:2DlGxzQSjYe5N6G9nkYghR,"['dance pop', 'pop', 'pop rap', 'urban contemporary']"
P!nk,81.0,P!nk,spotify:artist:1KCSPY1glIKqW2TotWuXOR,"['dance pop', 'pop']"
,,,,
,,,,
,,,,
,,,,
The Band Perry,58.0,The Band Perry,spotify:artist:75FnCoo4FBxH5K1Rrx0k5A,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']"
Ellie Goulding,80.0,Ellie Goulding,spotify:artist:0X2BH1fck6amBIoJhDVmmJ,"['dance pop', 'edm', 'electropop', 'indietronica', 'metropopolis', 'pop', 'uk pop']"
Justin Bieber,92.0,Justin Bieber,spotify:artist:1uNFoZAHBGtllmzznpCI3s,"['canadian pop', 'pop']"
,,,,
,,,,
Migos,79.0,Migos,spotify:artist:6oMuImdp5ZcFhWP0ESe6mG,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']"
,,,,
,,,,
,,,,
,,,,
,,,,
NF,81.0,NF,spotify:artist:6fOMl44jA4Sp5b9PpYCkzz,"['hip hop', 'pop rap', 'rap']"
The Playmates,20.0,The Playmates,spotify:artist:1bpcq3dBWR6ykfx2Sod8Fy,['novelty']
Bobby Rydell,43.0,Bobby Rydell,spotify:artist:4hJTgr1adnhIkhmD9jLzd6,"['adult standards', 'bubblegum pop', 'deep adult standards', 'doo-wop', 'merseybeat', 'rock-and-roll', 'rockabilly']"
Gary Puckett And The Union Gap,47.0,Gary Puckett & The Union Gap,spotify:artist:4asCC4oxQcDzFXhCth2SgQ,"['adult standards', 'bubblegum pop', 'folk rock', 'mellow gold', 'merseybeat', 'rock-and-roll', 'soft rock']"
Bob Seger,68.0,Bob Seger,spotify:artist:485uL27bPomh29R4JmQehQ,"['album rock', 'classic rock', 'country rock', 'detroit rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']"
The Doobie Brothers,69.0,The Doobie Brothers,spotify:artist:39T6qqI0jDtSWWioX8eGJz,"['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock', 'yacht rock']"
Tom Petty And The Heartbreakers,69.0,Tom Petty and the Heartbreakers,spotify:artist:4tX2TplrkIP4v05BNC903e,"['album rock', 'classic rock', 'folk rock', 'heartland rock', 'mellow gold', 'pop rock', 'rock', 'singer-songwriter', 'soft rock']"
Culture Club,64.0,Culture Club,spotify:artist:6kz53iCdBSqhQCZ21CoLcc,"['disco', 'europop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']"
The Police,76.0,The Police,spotify:artist:5NGO30tJxFlKixkPSgXcFE,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'permanent wave', 'rock']"
David Bowie,79.0,David Bowie,spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy,"['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock']"
Lionel Richie,71.0,Lionel Richie,spotify:artist:3gMaNLQm7D9MornNILzdSl,"['adult standards', 'disco', 'mellow gold', 'soft rock']"
Julian Lennon,44.0,Julian Lennon,spotify:artist:4Tvos0a5rRrBu4Oodu5f79,"['beatlesque', 'mellow gold', 'new wave pop']"
John Mellencamp,67.0,John Mellencamp,spotify:artist:3lPQ2Fk5JOwGWAF3ORFCqH,"['album rock', 'classic rock', 'folk rock', 'heartland rock', 'mellow gold', 'pop rock', 'rock', 'singer-songwriter', 'soft rock']"
Peabo Bryson & Regina Belle,0.0,Peabo Bryson and Regina Belle,spotify:artist:6zOTuUZEck1DRmbMkEwQnA,[]
Ice Cube,76.0,Ice Cube,spotify:artist:3Mcii5XWf6E0lrY3Uky4cA,"['conscious hip hop', 'g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
,,,,
The Smashing Pumpkins,74.0,The Smashing Pumpkins,spotify:artist:40Yq4vzPs9VNUrIBG5Jr2i,"['alternative metal', 'alternative rock', 'grunge', 'permanent wave', 'pop rock', 'rock', 'spacegrunge']"
,,,,
,,,,
50 Cent,84.0,50 Cent,spotify:artist:3q7HBObVc0L8jNeTe5Gofh,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']"
Snow Patrol,69.0,Snow Patrol,spotify:artist:3rIZMv9rysU7JkLzEaC5Jp,"['irish rock', 'neo mellow', 'permanent wave', 'pop rock']"
,,,,
,,,,
,,,,
Toby Keith,69.0,Toby Keith,spotify:artist:2bA6fzP0lMAQ4kz6CF61w8,"['contemporary country', 'country', 'country road', 'oklahoma country']"
Kelly Clarkson,80.0,Kelly Clarkson,spotify:artist:3BmGtnKgCSGYIUhmivXKWX,"['dance pop', 'pop', 'post-teen pop', 'talent show']"
,,,,
,,,,
,,,,
Blake Shelton,74.0,Blake Shelton,spotify:artist:1UTPBmNbXNTittyMJrNkvw,"['contemporary country', 'country', 'country road', 'oklahoma country']"
Kanye West,91.0,Kanye West,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,"['chicago rap', 'rap']"
Little Big Town,66.0,Little Big Town,spotify:artist:3CygdxquGHurS7f9LjNLkv,"['contemporary country', 'country', 'country dawn', 'country road']"
,,,,
Future,91.0,Future,spotify:artist:1RyvyyTE3xzB2ZywiAwp0i,"['atl hip hop', 'rap', 'southern hip hop', 'trap']"
Kendrick Lamar,90.0,Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
,,,,
,,,,
Tory Lanez,83.0,Tory Lanez,spotify:artist:2jku7tDXc6XoB6MO2hFuqg,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'toronto rap', 'trap']"
,,,,
NLE Choppa,80.0,NLE Choppa,spotify:artist:0ErzCpIMyLcjPiwT4elrtZ,"['memphis hip hop', 'viral rap']"
,,,,
,,,,
,,,,
,,,,
,,,,
The Fleetwoods,47.0,The Fleetwoods,spotify:artist:673J686eeEXMYJorgQ70lX,"['adult standards', 'doo-wop', 'rock-and-roll', 'vocal harmony group']"
Aretha Franklin,72.0,Aretha Franklin,spotify:artist:7nwUJBm0HE4ZxD3f5cy5ok,"['classic soul', 'jazz blues', 'memphis soul', 'soul', 'southern soul']"
Melanie,79.0,Melanie Martinez,spotify:artist:63yrD80RY3RNEM2YDpUpO8,"['alt z', 'electropop', 'pop']"
Santana,72.0,Santana,spotify:artist:6GI52t8N5F02MxU0g5U69P,"['blues rock', 'classic rock', 'mexican classic rock']"
Three Dog Night,60.0,Three Dog Night,spotify:artist:4FAEZeJcsYYBkNq2D3KGTV,"['album rock', 'art rock', 'blues rock', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']"
Paul McCartney,74.0,Paul McCartney,spotify:artist:4STHEaNw4mPZ2tzheohgXB,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']"
Stephen Stills,53.0,Stephen Stills,spotify:artist:4WlSvDKaq1PA2Nr7cCIPxX,"['blues rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'roots rock', 'singer-songwriter', 'soft rock']"
Bread,68.0,Bread,spotify:artist:70ZTdbPEcEugBNay4MvxfL,"['adult standards', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock']"
Donna Summer,65.0,Donna Summer,spotify:artist:2eogQKWWoohI3BSnoG7E2U,"['dance pop', 'disco', 'hi-nrg', 'new wave pop']"
Bob Seger & The Silver Bullet Band,68.0,Bob Seger,spotify:artist:485uL27bPomh29R4JmQehQ,"['album rock', 'classic rock', 'country rock', 'detroit rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']"
Madonna,79.0,Madonna,spotify:artist:6tbjWDEIzxoDsBA1FuhfPW,"['dance pop', 'pop']"
Night Ranger,53.0,Night Ranger,spotify:artist:1Ha0Fz4i0d4gu5fZbhBCtH,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']"
Bruce Willis,37.0,Bruce Willis,spotify:artist:6UpHyjBIGRSHpna0GQ68bH,['hollywood']
Richard Marx,67.0,Richard Marx,spotify:artist:0grdhNhiRLFBaFVyybqsj6,"['album rock', 'mellow gold', 'new wave pop', 'soft rock']"
Gloria Estefan,67.0,Gloria Estefan,spotify:artist:5IFCkqu9J6xdWeYMk5I889,"['latin pop', 'new wave pop', 'soft rock']"
SWV,61.0,SWV,spotify:artist:2NmK5FyrQ18HOPXq1UBzqa,"['contemporary r&b', 'dance pop', 'girl group', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']"
Michael Bolton,65.0,Michael Bolton,spotify:artist:6YHEMoNPbcheiWS2haGzkn,['soft rock']
Vanessa Williams,54.0,Vanessa Williams,spotify:artist:75L9s8KVrhCNtBUkZFnDFW,"['adult standards', 'contemporary r&b', 'new wave pop', 'quiet storm', 'urban contemporary']"
The Braids,22.0,The Braids,spotify:artist:6yVV4wO1AvZvUdkUOmdPEG,[]
,,,,
,,,,
Pressha,22.0,Pressha,spotify:artist:6rcAg2UgXIlbFQIHWq4eGE,['contemporary r&b']
Daniel Powter,59.0,Daniel Powter,spotify:artist:7xTcuBOIAAIGDOSvwYFPzk,"['canadian pop', 'neo mellow', 'pop rock']"
,,,,
M.I.A.,68.0,M.I.A.,spotify:artist:0QJIPDAEDILuo8AIq3pMuU,"['dance pop', 'indietronica', 'new rave']"
Green Day,80.0,Green Day,spotify:artist:7oPftvlwr6VrsViSDV7fJY,"['permanent wave', 'punk']"
Booker T. & The MG's,59.0,Booker T. & the M.G.'s,spotify:artist:2vDV0T8sxx2ENnKXds75e5,"['classic soul', 'funk', 'instrumental funk', 'instrumental soul', 'memphis soul', 'soul', 'southern soul']"
Carly Simon,65.0,Carly Simon,spotify:artist:4FtSnMlCVxCswABUmdhwpm,"['adult standards', 'classic rock', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock']"
Carpenters,71.0,Carpenters,spotify:artist:1eEfMU2AhEo7XnKgL7c304,"['adult standards', 'mellow gold', 'soft rock']"
KISS,74.0,KISS,spotify:artist:07XSN3sPlIlB2L2XNcTwJw,"['album rock', 'glam rock', 'hard rock', 'metal', 'rock']"
The Ventures,49.0,The Ventures,spotify:artist:2GaayiIs1kcyNqRXQuzp35,"['rock-and-roll', 'rockabilly', 'surf music']"
Billy Joe & The Checkmates,1.0,Billy Joe & The Checkmates,spotify:artist:7oiJO2QWnUdEyZdkYmIu3z,[]
Elvis Presley,82.0,Elvis Presley,spotify:artist:43ZHCT0cAZBISjO8DG9PnE,"['rock-and-roll', 'rockabilly']"
Steve Miller,66.0,Steve Miller Band,spotify:artist:6QtGlUje9TIkLrgPZrESuk,"['album rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'singer-songwriter', 'soft rock']"
The Kinks,66.0,The Kinks,spotify:artist:1SQRv42e4PjEYfPhS0Tk9E,"['album rock', 'art rock', 'british invasion', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'psychedelic rock', 'rock', 'singer-songwriter']"
Billy Squier,60.0,Billy Squier,spotify:artist:3Fz2GbraVXhcpXnoi2Oe1r,"['album rock', 'classic rock', 'country rock', 'glam metal', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']"
,,,,
Immature,36.0,Immature,spotify:artist:4XDxFeclKBCFPb30yQlRUH,"['contemporary r&b', 'urban contemporary']"
,,,,
,,,,
Nicki Minaj,87.0,Nicki Minaj,spotify:artist:0hCNtLu0JehylgoiP8L4Gh,"['dance pop', 'hip pop', 'pop', 'queens hip hop', 'rap']"
The Cookies,25.0,The Cookies,spotify:artist:1xbffduk2SYqON9nXu6jLt,"['classic girl group', 'rhythm and blues', 'sunshine pop']"
Brenda Lee,76.0,Brenda Lee,spotify:artist:4cPHsZM98sKzmV26wlwD2W,['adult standards']
Yes,61.0,Yes,spotify:artist:7AC976RDJzL2asmZuz7qil,"['album rock', 'art rock', 'classic rock', 'jazz fusion', 'progressive rock', 'rock', 'symphonic rock']"
Anne Murray,61.0,Anne Murray,spotify:artist:7d7q5Y1p2QWS4QRAhTQR5E,"['adult standards', 'canadian country', 'canadian pop', 'mellow gold', 'soft rock']"
Taylor Dayne,56.0,Taylor Dayne,spotify:artist:32lVGr0fSRGT6okLKHiP68,"['dance pop', 'hi-nrg', 'new wave pop', 'soft rock']"
Bobby Brown,58.0,Bobby Brown,spotify:artist:62sPt3fswraiEPnKQpAbdE,"['contemporary r&b', 'funk', 'hip hop', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']"
Motley Crue,72.0,Mötley Crüe,spotify:artist:0cc6vw3VN8YlIcvr1v7tBL,"['glam metal', 'hard rock', 'metal', 'rock', 'sleaze rock']"
Mike + The Mechanics,59.0,Mike + The Mechanics,spotify:artist:2yTUYhIf8fxptTIy3KLuJD,"['album rock', 'art rock', 'classic rock', 'classic uk pop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'pop rock', 'rock', 'soft rock']"
Living Colour,53.0,Living Colour,spotify:artist:6Uhp7WA6sjm5ZL6Xz561de,"['alternative metal', 'funk metal', 'funk rock', 'hard rock', 'rap rock', 'rock']"
Billy Idol,70.0,Billy Idol,spotify:artist:7lzordPuZEXxwt9aoVZYmG,"['album rock', 'classic rock', 'dance rock', 'hard rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock']"
"Missy ""Misdemeanor"" Elliott",17.0,Missy Misdemeanor Elliott,spotify:artist:5niRbYTYBUDibifKoFfieF,[]
Sean Kingston,70.0,Sean Kingston,spotify:artist:6S0dmVVn4udvppDhZIWxCr,"['dance pop', 'miami hip hop', 'pop', 'post-teen pop', 'rap', 'urban contemporary']"
Maroon 5,87.0,Maroon 5,spotify:artist:04gDigrS5kc9YWfZHwBETP,['pop']
Survivor,68.0,Survivor,spotify:artist:26bcq2nyj5GB7uRr558iQg,"['album rock', 'hard rock', 'rock', 'soft rock']"
Foreigner,70.0,Foreigner,spotify:artist:6IRouO5mvvfcyxtPDKMYFN,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']"
Gerardo,74.0,Gerardo Ortiz,spotify:artist:4J13m9IZh03PEhoxAxRhXO,"['banda', 'corrido', 'musica mexicana', 'norteno', 'nueva musica mexicana', 'sierreno']"
Tara Kemp,22.0,Tara Kemp,spotify:artist:1eOD8TGo5Ek80Gv7VIqFij,[]
The Ames Brothers,31.0,The Ames Brothers,spotify:artist:4oXaAEofJFedGweFqy5qiv,"['adult standards', 'deep adult standards', 'vocal harmony group']"
Steve Lawrence,47.0,Steve Lawrence,spotify:artist:271pvVqDFiREx6PqzwOX8p,"['adult standards', 'deep adult standards', 'easy listening', 'lounge']"
Rare Earth,45.0,Rare Earth,spotify:artist:6eEsIl4wosvhuWI0mfXxAF,"['blues rock', 'classic rock', 'country rock', 'psychedelic soul']"
Crowded House,67.0,Crowded House,spotify:artist:7ohlPA8dRBtCf92zaZCaaB,"['australian rock', 'mellow gold', 'permanent wave', 'pop rock', 'rock', 'soft rock']"
Poison,64.0,Poison,spotify:artist:1fBCIkoPOPCDLUxGuWNvyo,"['album rock', 'glam metal', 'hard rock', 'rock']"
U2,79.0,U2,spotify:artist:51Blml2LZPmy7TTiAg47vQ,"['irish rock', 'permanent wave', 'rock']"
Mary J. Blige,72.0,Mary J. Blige,spotify:artist:1XkoF8ryArs86LZvFOkbyr,"['dance pop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']"
Natalie Merchant,53.0,Natalie Merchant,spotify:artist:73JEBdDEFeVaOLg3y0HhBD,"['folk', 'folk rock', 'lilith', 'mellow gold', 'new wave pop', 'pop rock', 'singer-songwriter']"
Derek,60.0,Derek & The Dominos,spotify:artist:2rc78XDH9zuJP6bm78lU8Z,"['album rock', 'art rock', 'blues', 'blues rock', 'british blues', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']"
Eddie Murphy,47.0,Eddie Murphy,spotify:artist:1Zq8pfBl4ejCMrWdeAdphc,"['black comedy', 'comedy']"
Daddy Dewdrop,14.0,Daddy Dewdrop,spotify:artist:5rFi4jPBgt63Z1JXcLE9QX,['novelty']
Steely Dan,68.0,Steely Dan,spotify:artist:6P7H3ai06vU1sGvdpBwDmE,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'soft rock', 'yacht rock']"
Surface,70.0,Surfaces,spotify:artist:4ETSs924pXMzjIeD6E9b4u,"['bedroom soul', 'pop']"
,,,,
,,,,
Sam Cooke,69.0,Sam Cooke,spotify:artist:6hnWRPzGGKiapVX1UCdEAC,"['adult standards', 'classic soul', 'rock-and-roll', 'soul']"
Musical Youth,58.0,Musical Youth,spotify:artist:2CuzDPkRD6BJBvdWqCrt2I,['uk reggae']
Andy Kim,41.0,Andy Kim,spotify:artist:5MYBNUKoFf9LAg30ByaBli,['bubblegum pop']
Ariana Grande,91.0,Ariana Grande,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,"['dance pop', 'pop']"
Drake,97.0,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']"
The Hollies,63.0,The Hollies,spotify:artist:6waa8mKu91GjzD4NlONlNJ,"['album rock', 'british invasion', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'merseybeat', 'psychedelic rock', 'rock', 'rock-and-roll', 'soft rock']"
Billy J. Kramer With The Dakotas,5.0,Billy J. Kramer & The Dakotas,spotify:artist:7m2WaGqLDhPRdhdw5MOxjX,['merseybeat']
,,,,
Chante Moore,46.0,Chanté Moore,spotify:artist:77OlE8SkEHDkJczfswzDFo,"['contemporary r&b', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']"
The Fifth Estate,6.0,The Fifth Estate,spotify:artist:5TtUi0QdWZ9McITIOceTfp,"['bubblegum pop', 'classic garage rock']"
The Doors,74.0,The Doors,spotify:artist:22WZ7M8sxp5THdruNY3gXt,"['acid rock', 'album rock', 'classic rock', 'psychedelic rock', 'rock']"
Jay & The Americans,51.0,Jay & The Americans,spotify:artist:0DAqhikcMKLo2lPADVz2fs,"['adult standards', 'bubblegum pop', 'doo-wop', 'rock-and-roll']"
Hootie & The Blowfish,60.0,Hootie & The Blowfish,spotify:artist:08ct2eZF5lUPdJpHwNKWof,"['mellow gold', 'neo mellow', 'pop rock', 'rock', 'singer-songwriter']"
The Regents,25.0,The Regents,spotify:artist:3ukGXal9ZRsjAUSRL6fRDn,['doo-wop']
Ronnie Dove,19.0,Ronnie Dove,spotify:artist:3KzYAUHiKXCKpisQgRD2Ja,['deep adult standards']
,,,,
Jimmy Gilmer And The Fireballs,3.0,Jimmy Gilmer & The Fireballs,spotify:artist:2FIdQw5j2RpoSKSg3siOmy,[]
Cat Stevens,70.0,Yusuf / Cat Stevens,spotify:artist:08F3Y3SctIlsOEmKd6dnH8,"['british folk', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']"
Alabama,65.0,Alabama,spotify:artist:6rJqqRce0Kvo2dJUXoHleC,"['country', 'country road', 'country rock']"
Lisa Loeb & Nine Stories,45.0,Lisa Loeb & Nine Stories,spotify:artist:4a7CDXcRCXi4kp5z7SEXtg,"['lilith', 'pop rock']"
,,,,
,,,,
Engelbert Humperdinck,63.0,Engelbert Humperdinck,spotify:artist:17XXKfRBMCWvLrqGoNkJXm,['adult standards']
The Delfonics,52.0,The Delfonics,spotify:artist:6YPRXu1dazGYcSZv4HJEH4,"['classic soul', 'funk', 'philly soul', 'quiet storm', 'soul']"
Four Tops,64.0,Four Tops,spotify:artist:7fIvjotigTGWqjIz6EP1i4,"['adult standards', 'classic soul', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soul']"
Freda Payne,41.0,Freda Payne,spotify:artist:0701Axu6yvUIoctaKMbDIZ,['classic soul']
Jackson 5,73.0,The Jackson 5,spotify:artist:2iE18Oxc8YSumAU232n4rW,"['adult standards', 'motown']"
Billy Joel,77.0,Billy Joel,spotify:artist:6zFYqv1mOsgBRQbae3JJ9e,"['classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']"
Paul Davis,46.0,Paul Davis,spotify:artist:6EJmqnuK0r6qiAevFFiNNR,"['album rock', 'bubblegum pop', 'country rock', 'folk rock', 'mellow gold', 'soft rock', 'yacht rock']"
Soul Asylum,57.0,Soul Asylum,spotify:artist:02da1vDJ2hWqfK7aJL6SJm,"['alternative rock', 'grunge', 'permanent wave', 'pop rock', 'post-grunge', 'rock']"
Aerosmith,78.0,Aerosmith,spotify:artist:7Ey4PD4MYsKc5I2dolUwbH,"['album rock', 'classic rock', 'hard rock', 'rock']"
The Diamonds,43.0,The Diamonds,spotify:artist:3s9kaLrpplvv4vIzZBYPga,"['adult standards', 'doo-wop', 'rhythm and blues', 'rock-and-roll', 'rockabilly']"
,,,,
The Staple Singers,56.0,The Staple Singers,spotify:artist:7xGGqA85UIWX1GoTVM4itC,"['chicago soul', 'classic soul', 'funk', 'memphis soul', 'quiet storm', 'soul', 'southern soul']"
Jim Croce,66.0,Jim Croce,spotify:artist:1R6Hx1tJ2VOUyodEpC12xM,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']"
,,,,
Jackson Browne,64.0,Jackson Browne,spotify:artist:5lkiCO9UQ8B23dZ1o0UV4m,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'piano rock', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']"
Linda Ronstadt,63.0,Linda Ronstadt,spotify:artist:1sXbwvCQLGZnaH0Jp2HTVc,"['adult standards', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'singer-songwriter', 'soft rock']"
Pablo Cruise,45.0,Pablo Cruise,spotify:artist:3Y5abCLsMxsOLaZ8rYusSR,"['album rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']"
Keedy,18.0,Keedy Black,spotify:artist:3dvulGAyEQEjJbQg33gUSQ,['bounce']
Spice Girls,69.0,Spice Girls,spotify:artist:0uq5PttqEjj3IH1bzwcrXF,"['dance pop', 'europop', 'girl group']"
T.I.,75.0,T.I.,spotify:artist:4OBJLual30L7gRl5UkeRcT,"['atl hip hop', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
,,,,
Sir Douglas Quintet,36.0,Sir Douglas Quintet,spotify:artist:3A2UXqQgMDJ3YNvLPyX5NW,"['classic garage rock', 'cosmic american', 'country rock', 'pub rock']"
Eddie Floyd,49.0,Eddie Floyd,spotify:artist:6Bfy6QzadCXS92y0T8dDZF,"['classic soul', 'funk', 'memphis soul', 'rhythm and blues', 'soul', 'southern soul']"
Bette Midler,60.0,Bette Midler,spotify:artist:13y0kncDD4J9wxCyfKr10W,"['adult standards', 'hollywood', 'mellow gold', 'new wave pop', 'soft rock']"
The DeFranco Family featuring Tony DeFranco,0.0,The DeFranco Family featuring Tony DeFranco,spotify:artist:6Tfk6zhQU1KGfVeRoeqWDl,[]
Huey Lewis & The News,65.0,Huey Lewis & The News,spotify:artist:7A9yZMTrFZcgEWAX2kBfK6,"['album rock', 'classic rock', 'mellow gold', 'new wave pop', 'pop rock', 'rock', 'soft rock']"
Bananarama,57.0,Bananarama,spotify:artist:3sc7iUG1Wwpwx7bHeZolgx,"['dance pop', 'disco', 'europop', 'girl group', 'hi-nrg', 'new romantic', 'new wave', 'new wave pop', 'soft rock']"
La Bouche,60.0,La Bouche,spotify:artist:488v7rQzthLNK22r0UvMie,"['bubblegum dance', 'diva house', 'eurodance', 'europop', 'german techno', 'hip house']"
,,,,
Tony Orlando,50.0,Tony Orlando & Dawn,spotify:artist:72NXpYBIaTfEeAAsxXLs0P,"['adult standards', 'bubblegum pop', 'classic uk pop', 'soft rock']"
Brook Benton,49.0,Brook Benton,spotify:artist:2ttm3uT0N1RN7vwKv1pQgh,"['rhythm and blues', 'soul', 'southern soul']"
Lynyrd Skynyrd,73.0,Lynyrd Skynyrd,spotify:artist:4MVyzYMgTwdP7Z49wAZHx0,"['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'rock', 'southern rock']"
Little River Band,58.0,Little River Band,spotify:artist:6clbbhnIqpHnqxwtOWcilg,"['album rock', 'art rock', 'australian rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock', 'yacht rock']"
Buckner & Garcia,27.0,Buckner & Garcia,spotify:artist:3byVCnJiYgvRU7y5VsMHJI,['novelty']
Peter Wolf,32.0,Peter Wolf,spotify:artist:003kZCrZhoxCckVJ2jCiJC,"['pub rock', 'roots rock']"
Cheap Trick,63.0,Cheap Trick,spotify:artist:1LB8qB5BPb3MHQrfkvifXU,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'glam metal', 'glam rock', 'hard rock', 'heartland rock', 'mellow gold', 'new wave pop', 'pop rock', 'power pop', 'rock', 'soft rock']"
,,,,
Johnny Horton,50.0,Johnny Horton,spotify:artist:1bBZcz4jP7CoPlqpCFh4gz,['cowboy western']
Barbara Lewis,44.0,Barbara Lewis,spotify:artist:2UocIcNiHj5n4tj1CnBzRq,"['classic soul', 'rhythm and blues', 'soul', 'southern soul']"
Berlin,74.0,Berliner Philharmoniker,spotify:artist:6uRJnvQ3f8whVnmeoecv5Z,"['german orchestra', 'orchestra']"
Glass Tiger,46.0,Glass Tiger,spotify:artist:53RaPTbZOx2mBoZD6LLWIv,"['album rock', 'classic canadian rock', 'mellow gold', 'new wave pop', 'soft rock']"
Jody Watley,42.0,Jody Watley,spotify:artist:71aKjsWKYqASAffyIQaocZ,"['contemporary r&b', 'disco', 'freestyle', 'funk', 'minneapolis sound', 'new wave pop', 'post-disco', 'quiet storm', 'urban contemporary', 'vocal house']"
Eddie Money,60.0,Eddie Money,spotify:artist:4Tw2N3wdvJPGEU7JqMxFfE,"['album rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'pop rock', 'rock', 'singer-songwriter', 'soft rock']"
"10,000 Maniacs",52.0,"10,000 Maniacs",spotify:artist:0MBIKH9DjtBkv8O3nS6szj,"['lilith', 'mellow gold', 'new wave pop', 'pop rock', 'singer-songwriter']"
