0,1,2,3,4
Cash Money Millionaires,15.0,Cash Money Millionaires,spotify:artist:7ujL1iIVHLtlwybT2szUmx,[]
Tim Rushlow,2.0,Tim Rushlow,spotify:artist:3AylAt8rcsBJXs42o2zt4b,['oklahoma country']
,,,,
Ying Yang Twins,64.0,Ying Yang Twins,spotify:artist:44PA0rCQXikgOWbfY7Fq7m,"['atl hip hop', 'crunk', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
Pilar Montenegro,50.0,Pilar Montenegro,spotify:artist:5CSbKdrAQne1Jaen7pMkPF,"['latin arena pop', 'latin pop']"
Kelly Osbourne,34.0,Kelly Osbourne,spotify:artist:1hckaudcoOzWyeRIlrOksc,[]
Mark Chesnutt,56.0,Mark Chesnutt,spotify:artist:2cNV8vNe2fPFf6OfGOBbSS,"['country', 'country road', 'country rock']"
Disturbed,75.0,Disturbed,spotify:artist:3TOqt5oJwL9BE2NG9MEwDa,"['alternative metal', 'nu metal', 'rap metal']"
Joe Nichols,59.0,Joe Nichols,spotify:artist:4aJTB79uwT4sP0Nb8QGWHc,"['arkansas country', 'contemporary country', 'country', 'country road', 'modern country rock']"
,,,,
Train,84.0,Meghan Trainor,spotify:artist:6JL8zeS1NmiOftqZTRgdTz,"['dance pop', 'hip pop', 'pop']"
,,,,
Yellowcard,63.0,Yellowcard,spotify:artist:3zxKH0qp3nBCuPZCZT5Vaf,"['bow pop', 'pop punk', 'socal pop punk']"
,,,,
,,,,
Flo Rida,79.0,Flo Rida,spotify:artist:0jnsk9HBra6NMjO2oANoPY,"['dance pop', 'edm', 'miami hip hop', 'pop', 'pop rap']"
Trey Songz,71.0,Trey Songz,spotify:artist:2iojnBLj0qIMiKPvVhLnsH,"['dance pop', 'hip pop', 'pop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']"
,,,,
,,,,
Christina Perri,73.0,Christina Perri,spotify:artist:7H55rcKCfwqkyDFH9wpKM6,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']"
,,,,
Christina Grimmie,50.0,Christina Grimmie,spotify:artist:0Cav8jyZKAHMFbAusOmjku,"['post-teen pop', 'viral pop']"
Damien,49.0,Damien,spotify:artist:6zQRQ2jsbICny41g2fVT5U,"['lo-fi chill', 'sad lo-fi', 'sad rap']"
Solange,63.0,Solange,spotify:artist:2auiVi8sUZo17dLy1HwrTU,"['afrofuturism', 'alternative r&b', 'dance pop', 'escape room', 'hip pop', 'indie soul', 'neo soul', 'pop', 'r&b', 'urban contemporary']"
Bryson Tiller,80.0,Bryson Tiller,spotify:artist:2EMAnMvWE2eb56ToJVfCWs,"['kentucky hip hop', 'pop', 'r&b', 'rap', 'trap']"
,,,,
,,,,
,,,,
,,,,
,,,,
War,66.0,Warren Zeiders,spotify:artist:7kplJl06UmldxLKseURAYi,[]
Bellamy Brothers,58.0,The Bellamy Brothers,spotify:artist:5iB5AWIa7qreioi0AF3Bxa,"['country', 'country rock']"
Idris Muhammad,46.0,Idris Muhammad,spotify:artist:6ghiUK2ao3KcmmDt2pbNzN,"['jazz funk', 'new orleans funk', 'soul jazz']"
38 Special,58.0,38 Special,spotify:artist:3zXw2Eh96iTT51pytzHdZi,"['album rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'pop rock', 'rock', 'soft rock', 'southern rock']"
Karla Bonoff,43.0,Karla Bonoff,spotify:artist:1ZIMtrSe8sINPurERT4tRa,"['mellow gold', 'singer-songwriter', 'soft rock']"
Jim Steinman,36.0,Jim Steinman,spotify:artist:2V3UNup4XHyqdCOGcQai1d,[]
Eddie Schwartz,30.0,Eddie Schwartz,spotify:artist:6fJGQ0FutKyoxsQPP806wA,[]
Neil Young/Crazy Horse,63.0,Neil Young,spotify:artist:6v8FB84lnmJs434UJf2Mrm,"['canadian singer-songwriter', 'classic canadian rock', 'classic rock', 'mellow gold', 'permanent wave', 'rock', 'roots rock', 'singer-songwriter']"
Stray Cats,50.0,Stray Cats,spotify:artist:2ibPkysx2PXqWLmxFD7jSg,"['instrumental surf', 'rock-and-roll', 'rockabilly']"
Peter Gabriel,65.0,Peter Gabriel,spotify:artist:7C4sUpWGlTy7IANjruj02I,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'new wave', 'new wave pop', 'permanent wave', 'rock', 'soft rock', 'symphonic rock']"
Cameo,54.0,Cameo,spotify:artist:545idYhdloaSlLGBY8E9u2,"['disco', 'funk', 'popping', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']"
Face To Face,47.0,Face To Face,spotify:artist:4l9ufn9GC6LLYXvIanDlLd,"['melodic hardcore', 'punk', 'ska punk', 'skate punk']"
Romeo Void,36.0,Romeo Void,spotify:artist:20kRNjGAzhnBIflemL8JfY,"['new romantic', 'new wave', 'new wave pop', 'synthpop']"
Dan Hartman,51.0,Dan Hartman,spotify:artist:1HvcqyRLS9nF8hAbTWOqpr,"['disco', 'post-disco']"
Robey,8.0,Robey,spotify:artist:6NhzcFZYlZxzYzCtmZUtZD,[]
,,,,
Atlantic Starr,51.0,Atlantic Starr,spotify:artist:2YdVmtVBpIrv0N6WiBzSqm,"['contemporary r&b', 'disco', 'funk', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']"
Cutting Crew,62.0,Cutting Crew,spotify:artist:3cniTumSiUysiPWXapGx1i,"['album rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']"
,,,,
Edie Brickell & New Bohemians,47.0,Edie Brickell & New Bohemians,spotify:artist:4awU3JRQXIYoxabdwO92AU,"['lilith', 'new wave pop', 'singer-songwriter']"
Regina Belle,51.0,Regina Belle,spotify:artist:3J9tQvcK0bY3CcVcgRELxH,"['contemporary r&b', 'neo soul', 'quiet storm', 'urban contemporary']"
Joan Jett,65.0,Joan Jett & the Blackhearts,spotify:artist:1Fmb52lZ6Jv7FMWXXTPO3K,"['glam punk', 'rock']"
Stevie B,49.0,Stevie B,spotify:artist:6V7pNWhlJpD0s0bMdB1PU9,['freestyle']
,,,,
George LaMond,31.0,George Lamond,spotify:artist:0L1e8CdX4rdh54b8mIxMqB,['freestyle']
Eazy-E,67.0,Eazy-E,spotify:artist:7B4hKK0S9QYnaoqa9OuwgX,"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'west coast rap']"
John Michael Montgomery,60.0,John Michael Montgomery,spotify:artist:7mPcfx7PhnBh6n4HMCd61A,"['contemporary country', 'country', 'country road', 'country rock']"
Blues Traveler,56.0,Blues Traveler,spotify:artist:3pHeBYl1yujXcZqqfF1UyQ,"['alternative rock', 'blues rock', 'classic rock', 'jam band', 'mellow gold', 'pop rock', 'rock']"
U.N.V.,22.0,U.N.V.,spotify:artist:7dsARy2GovWJAHqyFOwLOQ,['contemporary r&b']
"Gerald Levert & Eddie Levert, Sr.",0.0,Eddie Levert Sr. & Gerald Levert,spotify:artist:11qtGFhRSCTsfJ1VqNXWWp,[]
Luke,83.0,Luke Combs,spotify:artist:718COspgdWOnwOFpJHRZHS,"['contemporary country', 'country']"
Randy Travis,65.0,Randy Travis,spotify:artist:1pTuR132U5b4Rizal2Pr7m,"['country', 'country gospel', 'country road', 'country rock']"
Rebekah,44.0,Rebekah Bolton,spotify:artist:0W3cyXPYApFajrsJKSAcHQ,[]
Reel Tight,22.0,Reel Tight,spotify:artist:3PeB6KzaIJW8NnVlU2OcmW,[]
Clay Walker,58.0,Clay Walker,spotify:artist:4MPkNgar5uTd8Sqvrr7par,"['contemporary country', 'country', 'country road', 'country rock', 'modern country rock']"
Son By Four,56.0,Son By Four,spotify:artist:1qyAl8T6GTcaOViaI7fs1j,"['deep latin christian', 'latin pop', 'puerto rican pop', 'salsa', 'tropical']"
Lucy Pearl,56.0,Lucy Pearl,spotify:artist:0OUXTnqjvTg4iZ7Lhq6vv7,"['contemporary r&b', 'funk', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']"
Audioslave,69.0,Audioslave,spotify:artist:2ziB7fzrXBoh1HUPS6sVFn,"['alternative metal', 'alternative rock', 'nu metal', 'permanent wave', 'post-grunge', 'rock', 'supergroup']"
G Unit,64.0,G-Unit,spotify:artist:6evKD5JWJON3qPBJtUEmtY,"['gangster rap', 'hardcore hip hop', 'hip hop', 'nyc rap', 'pop rap', 'queens hip hop', 'rap', 'southern hip hop']"
Crazy Frog,59.0,Crazy Frog,spotify:artist:4J3wzDMI97AlGimdiVcaLb,['eurodance']
,,,,
Shop Boyz,48.0,Shop Boyz,spotify:artist:3v3clM1KQgVfpPjKJFPAmx,"['atl hip hop', 'dirty south rap', 'futuristic swag', 'pop rap', 'southern hip hop']"
,,,,
,,,,
Lindsey Pavao,8.0,Lindsey Pavao,spotify:artist:7Ggjp4QndrMqekks6yCFP4,['deep talent show']
,,,,
,,,,
,,,,
,,,,
WALK THE MOON,70.0,WALK THE MOON,spotify:artist:6DIS6PRrLS3wbnZsf7vYic,"['dance rock', 'indie poptimism', 'modern alternative rock', 'modern rock', 'pop rock', 'rock']"
,,,,
,,,,
,,,,
Maddie & Tae,65.0,Maddie & Tae,spotify:artist:34bhyY8jfKez7uKakMfy4y,"['contemporary country', 'country', 'country road']"
,,,,
Sleepy Hallow,78.0,Sleepy Hallow,spotify:artist:6EPlBSH2RSiettczlz7ihV,"['brooklyn drill', 'nyc rap']"
,,,,
Warren Storm,18.0,Warren Storm,spotify:artist:5jDAOFds32yPxpwhahKIU0,['swamp pop']
Jessie Hill,25.0,Jessie Hill,spotify:artist:0LeecN3yVUDsHFFzrTLp5v,"['louisiana blues', 'new orleans blues', 'new orleans soul', 'rhythm and blues']"
Teresa Brewer,37.0,Teresa Brewer,spotify:artist:2mPL4g4v9DS55zi6QctLbP,"['adult standards', 'deep adult standards']"
James Darren,31.0,James Darren,spotify:artist:1aRdnBeUqTNY9zdBzOrkvJ,['adult standards']
Jimmy McGriff,35.0,Jimmy McGriff,spotify:artist:1A0QR12gcj2L5hYh1WWDeh,"['funk', 'hammond organ', 'jazz funk', 'jazz organ', 'soul jazz']"
The Routers,8.0,The Routers,spotify:artist:4ydeJG48hqnTKKop5GYLDF,[]
Lesley Gore,56.0,Lesley Gore,spotify:artist:08b2PA6eFyugsWAk41eQKZ,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic girl group']"
The New Christy Minstrels,34.0,The New Christy Minstrels,spotify:artist:77OdfWXrYy6DcYPzmUOr6a,['american folk revival']
,,,,
,,,,
Arizona Zervas,68.0,Arizona Zervas,spotify:artist:0vRvGUQVUjytro0xpb26bs,"['pop', 'pop rap', 'rhode island rap', 'viral rap']"
,,,,
,,,,
,,,,
Canibus,42.0,Canibus,spotify:artist:2lQvoGjN6jJfsAkaywtgrB,"['battle rap', 'bronx hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'queens hip hop']"
,,,,
Steven Tyler,47.0,Steven Tyler,spotify:artist:32zks9ovi0IExzUd1C7W6o,['modern country rock']
,,,,
,,,,
,,,,
,,,,
,,,,
Gene Autry,68.0,Gene Autry,spotify:artist:5ixB75BQR3ADoWQkcHQJTs,"['adult standards', 'cowboy western', 'lounge', 'oklahoma country', 'traditional country', 'yodeling']"
,,,,
,,,,
,,,,
Aaron Hall,48.0,Aaron Hall,spotify:artist:772SIFJQiXTCfxncTK1UMn,"['contemporary r&b', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']"
Radiohead,81.0,Radiohead,spotify:artist:4Z8W4fKeB5YxbusRsdQVPb,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']"
Kings Of Leon,75.0,Kings of Leon,spotify:artist:2qk9voo8llSGYcZ6xrBzKx,"['modern rock', 'rock']"
,,,,
,,,,
,,,,
,,,,
,,,,
matchbox 20,67.0,Matchbox Twenty,spotify:artist:3Ngh2zDBRPEriyxQDAMKd1,"['neo mellow', 'pop rock', 'post-grunge']"
Korn,76.0,Korn,spotify:artist:3RNrq3jvMZxD9ZyoOZbQOD,"['alternative metal', 'funk metal', 'nu metal', 'rap metal', 'rock']"
,,,,
The Rock Heroes,0.0,The Rockford Heroes,spotify:artist:2X57rXhhffBUQ5hyfSCCLM,['swedish melodic rock']
Carly Rae Jepsen,74.0,Carly Rae Jepsen,spotify:artist:6sFIWsNpZYqfjUpaCgueju,"['canadian pop', 'dance pop', 'electropop', 'pop', 'post-teen pop']"
,,,,
N.W.A,67.0,N.W.A.,spotify:artist:4EnEZVjo3w1cwcQYePccay,"['conscious hip hop', 'gangster rap', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'rap', 'west coast rap']"
,,,,
Sam Hunt,72.0,Sam Hunt,spotify:artist:2kucQ9jQwuD8jWdtR9Ef38,"['contemporary country', 'country', 'country pop', 'country road']"
,,,,
,,,,
,,,,
,,,,
dc Talk,49.0,DC Talk,spotify:artist:1zK4ACgLi1lVPpfmmcwOTh,"['ccm', 'christian alternative rock', 'christian music', 'worship']"
,,,,
,,,,
Bobby Hamilton,6.0,The Bobby Hamilton Quintet Unlimited,spotify:artist:4cEA6GcyySq9nY6oW9aDy1,[]
Rosie And The Originals,44.0,Rosie & The Originals,spotify:artist:422gtj7D6L6pvr0GE08lwf,"['classic soul', 'doo-wop']"
Melissa Etheridge,53.0,Melissa Etheridge,spotify:artist:01Ppu7N8uYJI8SAONo2YZA,"['heartland rock', 'lilith', 'pop rock', 'singer-songwriter']"
,,,,
,,,,
Joey McIntyre,39.0,Joey McIntyre,spotify:artist:3SIW6eVIZSz9V05WsaKIr3,[]
,,,,
,,,,
,,,,
,,,,
Public Announcement,40.0,Public Announcement,spotify:artist:02JTFUpX3CgLWXNKEXIvcb,"['contemporary r&b', 'new jack swing', 'r&b', 'urban contemporary']"
,,,,
Fergie,70.0,Fergie,spotify:artist:3r17AfJCCUqC9Lf0OAc73G,"['dance pop', 'pop', 'post-teen pop', 'rap', 'urban contemporary']"
Daughtry,66.0,Daughtry,spotify:artist:5P5FTygHyx2G57oszR3Wot,"['alternative metal', 'neo mellow', 'pop rock', 'post-grunge']"
,,,,
,,,,
,,,,
Robin Luke,17.0,Robin Luke,spotify:artist:6BlIMhCsEbMvvrLhMcOHkn,[]
John Cougar Mellencamp,67.0,John Mellencamp,spotify:artist:3lPQ2Fk5JOwGWAF3ORFCqH,"['album rock', 'classic rock', 'folk rock', 'heartland rock', 'mellow gold', 'pop rock', 'rock', 'singer-songwriter', 'soft rock']"
Mark Morrison,65.0,Mark Morrison,spotify:artist:6V3F8MZrOKdT9fU686ybE9,['british soul']
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
David Lee Roth,52.0,David Lee Roth,spotify:artist:0KyCXNSa7ZMb5LydfKbLG3,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'neo classical metal', 'rock']"
Edwyn Collins,51.0,Edwyn Collins,spotify:artist:5Qlt3zQ63Z99mNhuun0JAT,"['britpop', 'scottish new wave', 'solo wave']"
High School Musical Cast,63.0,High School Musical Cast,spotify:artist:2gUMs9PE8XZVQyzCDqaYmW,"['dance pop', 'post-teen pop']"
,,,,
Iyaz,65.0,Iyaz,spotify:artist:5tKXB9uuebKE34yowVaU3C,"['dance pop', 'pop rap', 'post-teen pop']"
,,,,
Fifth Harmony,70.0,Fifth Harmony,spotify:artist:1l8Fu6IkuTP0U5QetQJ5Xt,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'talent show']"
Lauren Duski,46.0,Lauren Duski,spotify:artist:65Soberz2DNvbx2hrxHcx5,"['contemporary country', 'country pop', 'viral pop']"
,,,,
,,,,
,,,,
,,,,
Charice,49.0,Charice,spotify:artist:0AuZVHIr5WSEBbBLZwWwWc,"['dance pop', 'opm', 'post-teen pop', 'viral pop']"
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Khalid,87.0,Khalid,spotify:artist:6LuN9FCkKOj5PcnpouEgny,"['pop', 'pop r&b']"
Gino & Gina,0.0,Gino & Gina,spotify:artist:2AqN89eLLWVAh8nGJEFk1m,[]
Mack 10,57.0,Mack 10,spotify:artist:3USpNaxpX1iNqNnQWqg9ob,"['chicano rap', 'g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'west coast rap']"
Guy,67.0,Strawberry Guy,spotify:artist:1AbJ2cmwK400LSvdvBL5Jc,"['bedroom pop', 'indie pop']"
Gym Class Heroes,70.0,Gym Class Heroes,spotify:artist:4IJczjB0fJ04gs4uvP0Fli,"['dance pop', 'pop rap']"
General Larry Platt,8.0,General Larry Platt,spotify:artist:010JjFqFcVyJmc2G56puZ2,[]
,,,,
,,,,
,,,,
,,,,
,,,,
Changing Faces,40.0,Changing Faces,spotify:artist:3lJ6jvOiNY46L2juqXufpf,"['contemporary r&b', 'girl group', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']"
The Presidents Of The United States Of America,59.0,The Presidents Of The United States Of America,spotify:artist:1lZvg4fNAqHoj6I9N8naBM,"['alternative metal', 'alternative rock', 'grunge', 'pop rock', 'rap rock', 'rock']"
Westside Connection,59.0,Westside Connection,spotify:artist:3zNM2tRfTX6LI1lN2PlrTt,"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'west coast rap']"
,,,,
,,,,
Soulja Boy Tell'em,71.0,Soulja Boy,spotify:artist:6GMYJwaziB4ekv1Y6wCDWS,"['atl hip hop', 'chicago bop', 'dance pop', 'dirty south rap', 'pop rap', 'rap', 'southern hip hop', 'trap', 'viral rap']"
,,,,
Mel And Tim,35.0,Mel & Tim,spotify:artist:2ubLClBEuddw29m7QRx4IL,"['chicago soul', 'classic soul', 'memphis soul', 'soul', 'southern soul']"
Montell Jordan,59.0,Montell Jordan,spotify:artist:0iVrCROxeyon7MZUW3MfzT,"['contemporary r&b', 'dance pop', 'hip hop', 'hip pop', 'new jack swing', 'pop rap', 'r&b', 'urban contemporary']"
,,,,
Missy Elliott,71.0,Missy Elliott,spotify:artist:2wIVse2owClT7go1WT98tk,"['dance pop', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'rap', 'urban contemporary', 'virginia hip hop']"
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Sabrina Carpenter,79.0,Sabrina Carpenter,spotify:artist:74KM79TiuVKeVCqs8QtB0B,"['dance pop', 'pop', 'post-teen pop']"
Johnny Gill,51.0,Johnny Gill,spotify:artist:7oHzn7edwmrYClrPRINkbn,"['contemporary r&b', 'funk', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']"
,,,,
,,,,
Offset,79.0,Offset,spotify:artist:4DdkRBBYG6Yk9Ka8tdJ9BW,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'viral rap']"
,,,,
,,,,
,,,,
The Kirby Stone Four,2.0,The Kirby Stone Four,spotify:artist:3YDPKxE83UmnZ50YWJfRxh,[]
,,,,
"Blood, Sweat & Tears",46.0,"Blood, Sweat & Tears",spotify:artist:24GaH9tRBgZjlvOhpFuKi2,"['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'jazz rock', 'mellow gold', 'psychedelic rock', 'singer-songwriter', 'soft rock', 'symphonic rock']"
,,,,
P.M. Dawn,48.0,P.M. Dawn,spotify:artist:5DgjOwTN6o76J5Gf8MzEoL,['contemporary r&b']
,,,,
,,,,
,,,,
Kellie Pickler,47.0,Kellie Pickler,spotify:artist:021hNAnkFIbyFyL97br6NB,"['contemporary country', 'country', 'country dawn', 'country road']"
,,,,
,,,,
,,,,
,,,,
Darlene Love,70.0,Darlene Love,spotify:artist:391oLRVmoTkumiN79HkTWu,['adult standards']
,,,,
,,,,
Faron Young,45.0,Faron Young,spotify:artist:6uvq6FeVsmhOWfJHxVNeBL,"['classic country pop', 'honky tonk', 'traditional country']"
Floyd Cramer,43.0,Floyd Cramer,spotify:artist:6DQ6mdEhxCgHPqfX1niZZK,"['easy listening', 'honky-tonk piano', 'nashville sound']"
,,,,
,,,,
,,,,
,,,,
Miranda Cosgrove,48.0,Miranda Cosgrove,spotify:artist:3SYGWAHCe31oykdeUPpoJp,"['pop', 'post-teen pop']"
,,,,
,,,,
,,,,
,,,,
,,,,
Royal Teens,11.0,The Royal Teens,spotify:artist:352WLj46mLxadc9vpWLRaE,['doo-wop']
Tina Arena,50.0,Tina Arena,spotify:artist:1ZTCpKWDwHhbjhkdHhvTm8,"['australian dance', 'australian pop', 'europop']"
,,,,
Tony Terry,36.0,Tony Terry,spotify:artist:1IEiax2qJ9BZiCKs0DXzc1,"['contemporary r&b', 'new jack swing', 'urban contemporary']"
,,,,
Tami Show,0.0,The Tami Show,spotify:artist:5Wd6XxGvkK4a1gnJ5mK2b0,[]
Donald Fagen,47.0,Donald Fagen,spotify:artist:0S1SjYebdSaiMpI8xSW2Wb,"['folk rock', 'jazz fusion', 'mellow gold', 'singer-songwriter', 'soft rock', 'sophisti-pop', 'yacht rock']"
Siouxsie & The Banshees,60.0,Siouxsie and the Banshees,spotify:artist:1n65zfwYIj5kKEtNgxUlWb,"['alternative rock', 'art rock', 'dream pop', 'gothic rock', 'new romantic', 'new wave', 'new wave pop', 'post-punk', 'punk', 'uk post-punk']"
,,,,
Electric Boys,31.0,Electric Boys,spotify:artist:0zRRk9Oe6owoIi3cY5yWk4,"['funk metal', 'funk rock', 'glam metal', 'hard rock', 'modern hard rock', 'sleaze rock', 'swedish hard rock']"
The Adventures Of Stevie V,34.0,The Adventures Of Stevie V,spotify:artist:7HOmuShc6sajk74rYV7zR2,['hip house']
,,,,
Timmy T.,73.0,Timmy Trumpet,spotify:artist:0CbeG1224FS58EUx4tPevZ,"['australian dance', 'big room', 'edm', 'electro house', 'melbourne bounce', 'melbourne bounce international', 'pop dance']"
Michel'le,0.0,Michel’le,spotify:artist:6wWzCWe53qczwk9aaH6Hf6,[]
LaTour,53.0,Maude Latour,spotify:artist:3MNLhvqJkWsO6tcjY9ps62,"['alt z', 'indie pop', 'indie poptimism', 'nyc pop']"
David Hallyday,38.0,David Hallyday,spotify:artist:7uzSMdiiJszDASJE9t8xph,"['chanson', 'french pop']"
Alias,40.0,DJ Alias,spotify:artist:2cbdmFKCvC17h8B4yGBAW0,[]
Richie Sambora,43.0,Richie Sambora,spotify:artist:6uNjT2PKDfR7t48JKhajkh,"['album rock', 'glam metal', 'hard rock']"
Lisa Stansfield,56.0,Lisa Stansfield,spotify:artist:2jS7I1u7BpgWT9ssG62Zr1,"['british soul', 'dance pop', 'disco', 'new wave pop', 'soft rock']"
Charm,52.0,Charmian Carr,spotify:artist:0mvTBNG2hAuAEzUVgTYpQ2,"['hollywood', 'movie tunes']"
Kym Sims,30.0,Kym Sims,spotify:artist:40PLSl99xXqAQsCQQPmfyM,"['diva house', 'hip house']"
Firehouse,57.0,Firehouse,spotify:artist:28pS8WVbFstY0o1SrqCf8I,"['album rock', 'glam metal', 'hard rock']"
Goddess,37.0,Goddess Of Nature,spotify:artist:1J5y2B0ZQeb4kC6LXIrH8X,[]
,,,,
Onyx,53.0,Onyx,spotify:artist:10Khz9BDdDT2mzm3330Cvu,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop', 'rap']"
,,,,
,,,,
Diana King,48.0,Diana King,spotify:artist:221iMiF62DFPnVuCLJakP1,['reggae fusion']
,,,,
Horace Brown,39.0,Horace Brown,spotify:artist:5Ag2Y0TZZusl7Ky6dBjvuE,"['contemporary r&b', 'hip pop', 'new jack swing', 'r&b', 'urban contemporary']"
,,,,
Goodie Mob,48.0,Goodie Mob,spotify:artist:3F2Y683ovlWT53WKCeq0oj,"['alternative hip hop', 'atl hip hop', 'conscious hip hop', 'dirty south rap', 'gangster rap', 'hardcore hip hop', 'hip hop', 'old school atlanta hip hop', 'southern hip hop']"
Peggy Scott-Adams,12.0,Peggy Scott-Adams,spotify:artist:1uNIqBDEjqAZsnadd8sSNT,"['southern soul', 'southern soul blues']"
Ivory,61.0,"Dream, Ivory",spotify:artist:0qZyvjwZauLmrobrpJmvib,"['indie pop', 'modern dream pop']"
Sneaker Pimps,49.0,Sneaker Pimps,spotify:artist:1EJWNhiYbOyeUHbsS7Kp1P,"['electronica', 'trip hop']"
Ty Herndon,41.0,Ty Herndon,spotify:artist:1Fj0R2t4HaJa3oUe8azB8R,"['country', 'country road', 'country rock']"
Emilia,72.0,Emilia,spotify:artist:0AqlFI0tz2DsEoJlKSIiT9,['pop argentino']
Collin Raye,53.0,Collin Raye,spotify:artist:4AwLiAGc1rRLrCepj5rdTI,"['arkansas country', 'country', 'country road', 'country rock']"
,,,,
Darude,60.0,Darude,spotify:artist:0LhHRmSd1EYM5QdNeNnCoQ,"['eurodance', 'europop', 'finnish edm', 'trance']"
,,,,
Anna Nalick,49.0,Anna Nalick,spotify:artist:4LoM3lMauQ540MW9QiyIcR,"['acoustic pop', 'lilith', 'neo mellow']"
,,,,
Charlie Wilson,60.0,Charlie Wilson,spotify:artist:6CxZzQFUTM6AzgluGwtq5w,"['contemporary r&b', 'neo soul', 'quiet storm', 'r&b', 'urban contemporary']"
Shinedown,71.0,Shinedown,spotify:artist:70BYFdaZbEKbeauJ670ysI,"['alternative metal', 'nu metal', 'post-grunge']"
The Raconteurs,60.0,The Raconteurs,spotify:artist:4wo1267SJuUfHgasdlfNfc,"['alternative rock', 'garage rock', 'garage rock revival', 'indie rock', 'modern alternative rock', 'modern blues rock', 'modern rock', 'rock', 'supergroup']"
Dem Franchize Boyz,50.0,Dem Franchize Boyz,spotify:artist:0VKTLKamj4IH8OfQbUL0kq,"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
,,,,
,,,,
,,,,
,,,,
WE the Kings,61.0,We The Kings,spotify:artist:3ao3jf5d70Tf4fPh2bnXVl,"['neo mellow', 'neon pop punk', 'piano rock', 'pop punk', 'pop rock', 'post-teen pop']"
O.A.R.,56.0,O.A.R.,spotify:artist:1Cq0LAHFfvUTBEtMPXUidI,"['neo mellow', 'pop rock']"
,,,,
,,,,
Thriving Ivory,43.0,Thriving Ivory,spotify:artist:0gHWXdaWQObi1A6C1rzgRM,"['neo mellow', 'piano rock', 'pop rock']"
Silversun Pickups,57.0,Silversun Pickups,spotify:artist:6qyi8X6MdP1lu6B1K6yh3h,"['alternative rock', 'indie rock', 'la indie', 'modern rock', 'rock']"
Cage The Elephant,75.0,Cage The Elephant,spotify:artist:26T3LtbuGT1Fu9m0eRq5X3,"['modern rock', 'punk blues', 'rock']"
,,,,
La Roux,65.0,La Roux,spotify:artist:3K2zB87GZv1krx031en5VA,"['alternative dance', 'dance pop', 'electropop', 'neo-synthpop']"
,,,,
,,,,
Thompson Square,50.0,Thompson Square,spotify:artist:0Bvs8yPjrQSbmVIRqSg1Sp,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']"
My Chemical Romance,79.0,My Chemical Romance,spotify:artist:7FBcuc1gsnv6Y1nwFtNRCb,"['emo', 'pop punk']"
Rodney Atkins,62.0,Rodney Atkins,spotify:artist:2qgvmDsc4jrqbAbjq1HGM2,"['contemporary country', 'country', 'country road', 'modern country rock']"
Joe Jonas,57.0,Joe Jonas,spotify:artist:7gbmX8SsfjEjxDMzBi1ZOL,['post-teen pop']
Breathe Carolina,57.0,Breathe Carolina,spotify:artist:53M4Iv2RkzzxFFvW2B1jhC,"['electropowerpop', 'neon pop punk', 'pop dance', 'pop punk', 'screamo', 'trancecore']"
Jake Owen,66.0,Jake Owen,spotify:artist:1n2pb9Tsfe4SwAjmUac6YT,"['contemporary country', 'country', 'country road']"
