0
""
"(False, 12, 'Atlantic Starr', 'Freak-A-Ristic', 245533, 'spotify:track:4xBPHp9Zox89BfNsuKhF6o')"
"(False, 21, 'Styx', 'Love Is The Ritual', 229226, 'spotify:track:5stIYIS2BnzkSzKeVUimdj')"
""
"(False, 13, ""Nuttin' Nyce"", 'In My Nature', 219240, 'spotify:track:1pffZVnM5873zd8AzT6crr')"
""
"(False, 37, 'Vixen', 'Love Is A Killer', 283306, 'spotify:track:2ZMO4x1D3aeXP1ISozKOnU')"
""
"(False, 34, 'Billy Squier', 'Emotions In Motion', 298400, 'spotify:track:6wWps1wyZVFb2tjIc2gWGW')"
"(False, 36, 'Atlanta Rhythm Section', 'Georgia Rhythm', 292733, 'spotify:track:428wldKJlnRDngUc7UPS2C')"
"(False, 3, 'Dan Hill', 'Growing Up', 255240, 'spotify:track:5UXNk5wyOVERkvyGNlzy73')"
"(False, 37, 'Narada Michael Walden', 'I Shoulda Loved Ya', 397133, 'spotify:track:0PjkD419FrFnRuS5Mgs6pm')"
""
"(False, 48, 'Rebecca Black', 'Friday', 210025, 'spotify:track:1KEdF3FNF9bKRCxN3KUMbx')"
""
""
"(False, 4, 'Hot Chocolate', 'Going Through the Motions - 2011 Remaster', 349106, 'spotify:track:1g0BhJNs8rN7nLklXsWMXr')"
"(False, 15, 'The Adventures Of Stevie V', 'Jealousy - Red Zone Edit', 215402, 'spotify:track:0cIUZg5uaTRmvktHJEbDPu')"
"(True, 35, 'Lords Of The Underground', 'Here Come The Lords', 258000, 'spotify:track:5RK7cBkPvATJ9f7XMXoaBl')"
""
""
""
"(False, 22, 'Bill Withers', 'Let Us Love - Live at Carnegie Hall, New York, NY - October 1972', 319906, 'spotify:track:1ng0RBlhyonNTb9tIR7ocr')"
"(False, 14, 'James Brown', 'Lowdown Popcorn', 205760, 'spotify:track:4ZuODMZPjTLAExyuRSmAs6')"
""
"(False, 16, 'Ray Stevens', ""Jeremiah Peabody's Poly Unsaturated Quick Dissolving Fast Acting Pleasant Tasting Green and Purple Pills - Bonus Track: Alternate Recording"", 146866, 'spotify:track:1jjYKkQ4nNoZFHR32FzCXB')"
"(False, 1, 'Felice Taylor', ""It May Be Winter Outside (But in My Heart It's Spring)"", 171533, 'spotify:track:2rUrSgLgQC6ngKmSjt74UK')"
"(False, 33, 'Charlie Rich', 'My Elusive Dreams', 216533, 'spotify:track:3WziO3x5pQRrwgs3SbrayN')"
"(False, 20, 'Charlie Rich', ""I Don't See Me in Your Eyes Anymore"", 133280, 'spotify:track:2xckVMo7e4bJdfR8ynX01i')"
"(False, 8, 'The Dave Clark Five', 'Nineteen Days - 2019 - Remaster', 110434, 'spotify:track:6W9uexj1gEJDab6bcWV7cA')"
"(False, 4, 'Ricky Nelson', 'Easy To Be Free', 194000, 'spotify:track:100diva4uW9ozHzDcYCSRc')"
"(False, 22, 'Bobby Darin', 'Nature Boy', 154346, 'spotify:track:0VlhWuh99mX1fpWtOLschV')"
"(False, 28, 'Willie Hutch', 'Love Power', 259266, 'spotify:track:5wR6seb4fcySH6PAzNGmD6')"
"(False, 1, 'Bobby Rydell', 'Make Me Forget', 140000, 'spotify:track:6DbFaoM3IQzZpZyiNuZJca')"
"(False, 4, 'Fats Domino', 'Fell In Love On Monday', 115946, 'spotify:track:3diYOnXDyWau7JJNG76u3c')"
"(False, 11, 'The Rascals', 'Heaven', 206613, 'spotify:track:48G9n0VrQqGbihRFXIDu4G')"
"(False, 25, 'Rod Stewart', 'Handbags & Gladrags', 266413, 'spotify:track:25S23bRoiIP4aP6uj2FgP6')"
"(False, 7, 'The Cowsills', 'In Need Of A Friend', 180093, 'spotify:track:6mTsWgHqjyCgVk83J4qN1N')"
"(False, 30, 'Herb Alpert & The Tijuana Brass', 'My Favorite Things', 183120, 'spotify:track:3vAlfszfKQak21gkQUAgZS')"
"(False, 42, 'Tom Jones', 'Funny Familiar Forgotten Feelings', 177706, 'spotify:track:4j3BX19jfJpCrBoCFaSxNB')"
"(False, 31, 'Head East', 'Love Me Tonight', 267360, 'spotify:track:4QTRA2WSXCahYOeRuOcY8J')"
"(False, 31, 'Chuck Berry', 'Little Marie', 155933, 'spotify:track:3Hh5o5GUOveghI5l7DrvgT')"
"(False, 2, 'James Brown & The Famous Flames', 'Get It Together - Pt. 2', 232400, 'spotify:track:1Q6WBlcX3yDWQqyhzeQD2q')"
"(False, 35, 'The Animals', 'Bring It On Home To Me', 163866, 'spotify:track:56OdLFVSIGJdtVpHrAKkd4')"
""
"(False, 3, 'Dickie Goodman', 'KONG', 142266, 'spotify:track:1PM9c2ga6D6GELvOOc3nqe')"
"(False, 9, 'Ricky Nelson', 'I Got A Woman', 144933, 'spotify:track:7rJFXtN7AMv9FmbKeKRAdE')"
"(False, 14, 'Johnny Tillotson', 'Funny How Time Slips Away', 190560, 'spotify:track:2Am7WtGYjUQVizt4Lfi5Kj')"
""
""
""
"(False, 25, 'The Yardbirds', 'Little Games - 2003 Remaster', 148266, 'spotify:track:5E7eg8Q0BOTozh8a1a4xaB')"
""
""
"(False, 3, 'The Happenings', 'Goodnight My Love', 152306, 'spotify:track:3rQzv2lYriRlWITedMsECq')"
"(False, 19, 'The Vogues', 'Earth Angel (Will You Be Mine) - Remastered Version', 153653, 'spotify:track:5EdZJWk1izvR9FAFwsuIbi')"
"(False, 28, 'The Troggs', ""I Can't Control Myself"", 185160, 'spotify:track:4hmjM2PqV9hZCsB6Z4bGOP')"
"(False, 24, 'Ramsey Lewis', 'Hot Dawgit', 182293, 'spotify:track:0z8Og8ut8fhAY9bvwnwEcw')"
"(False, 48, 'Elvis Presley', 'Kiss Me Quick', 167373, 'spotify:track:2CAXzfk8tLXCi3rWjAJUNp')"
"(False, 12, 'The Shangri-Las', 'Long Live Our Love', 174200, 'spotify:track:7FaYqYa8EBuDx84rFDO9vW')"
""
"(False, 11, 'The Box Tops', 'I Met Her In Church', 161640, 'spotify:track:0wKQQZq7U3fztiFUerjSPW')"
"(False, 9, 'The Miracles', ""Mighty Good Lovin'"", 156653, 'spotify:track:0is2GaJpvkJf6EuWi2gVuM')"
""
"(False, 0, 'Connie Francis', 'For Mama (La Mamma) - Live On The Ed Sullivan Show, March 21, 1965', 211127, 'spotify:track:1WFDPOLZUeE2LLbjqAYbFJ')"
"(False, 11, 'Connie Francis', 'In The Summer Of His Years', 152560, 'spotify:track:76ELJgkoU0CdwByF4hrYkc')"
"(False, 29, 'Jr. Walker & The All Stars', ""Home Cookin'"", 178000, 'spotify:track:7BUBf9shtJ3NbQgZBKicHX')"
""
"(False, 57, 'The Beatles', 'From Me To You - Mono / Remastered', 116160, 'spotify:track:1euKWJfJSfPhgSendPrcXb')"
"(False, 0, 'The Ray Charles Singers', 'Al-Di-La', 130160, 'spotify:track:3lXsa4P67GwJsU41NOVX8D')"
"(False, 17, 'Dionne Warwick', 'Who Can I Turn To', 192760, 'spotify:track:1atDDBTMunTF3Vwn2jpTLV')"
"(False, 14, 'Grin', 'White Lies (feat. Nils Lofgren)', 207093, 'spotify:track:7dvfrqZcjg94mbnHMZ77m3')"
"(False, 46, 'Vanessa Carlton', 'White Houses', 224546, 'spotify:track:4su3hxvmSxgAf8G02Cen1h')"
"(False, 30, 'Steppenwolf', 'Who Needs Ya - Single Version', 180373, 'spotify:track:2RiD1K9cT6wnGmvsmkdWEc')"
"(True, 13, 'Black Moon', 'Who Got The Props - MW Smooth Mix', 281906, 'spotify:track:2wReOKtzUIgMspOYtv37JV')"
"(False, 40, 'Jessica Simpson', 'Where You Are (featuring Nick Lachey) (feat. Nick Lachey) - New Version', 271893, 'spotify:track:5u5YZpr7Ccrgw2RnYNzwjl')"
""
""
"(False, 14, 'Nino Tempo & April Stevens', 'Stardust', 177066, 'spotify:track:5umbw3dTR8vGjhsFLjZg9r')"
""
"(False, 4, 'Jack Jones', 'Where Love Has Gone', 148693, 'spotify:track:75uJA2T7X9DhFTOlwDUn4o')"
""
"(False, 3, 'The Happenings', 'Why Do Fools Fall in Love?', 169133, 'spotify:track:79qnb4XTD5WxJ7t5v7594W')"
"(False, 10, 'Jay & The Americans', ""Why Can't You Bring Me Home"", 183800, 'spotify:track:0YpzbiqE1OG5kzVgP3Nkln')"
"(False, 15, 'Daryl Hall & John Oates', ""Why Do Lovers Break Each Other's Heart?"", 192493, 'spotify:track:7vLKqWj7Xh7c9pZkNZNbQm')"
"(False, 70, 'The Beatles', 'Something - Remastered 2009', 182293, 'spotify:track:0pNeVovbiZHkulpGeOx1Gj')"
"(False, 14, 'Brenda And The Tabulations', ""Who's Loving You"", 194826, 'spotify:track:3z0iSr9ZUx1XPy8b6JjSIU')"
"(False, 24, 'Nyasia', ""Who's Got Your Love"", 296853, 'spotify:track:5VvrA10gijGW3unbfBYXj7')"
"(False, 25, 'Device', 'Who Says', 292066, 'spotify:track:5j54JVrEvm01pis0PF3XJ6')"
"(False, 10, 'Jay & The Americans', 'Crying', 189733, 'spotify:track:2H3RYr8qMDAPACiHMRS4mH')"
"(False, 9, 'Marie Osmond', ""Who's Sorry Now"", 128600, 'spotify:track:0Z26tC7zCiQ4khpDjDn8BZ')"
"(False, 13, 'Buddy Miles', 'Wholesale Love', 159600, 'spotify:track:09BND3I7P7WWC1Nax98P7G')"
"(False, 14, 'The Genies', ""Who's That Knocking"", 137920, 'spotify:track:7c5sGERNs4BcLNC34wKb4n')"
""
""
"(False, 10, 'Jay & The Techniques', 'Strawberry Shortcake', 164440, 'spotify:track:3NB27dEoSKEOvD5YuEHQEd')"
"(False, 27, 'Jefferson Airplane', 'The Ballad of You & Me & Pooneil', 275280, 'spotify:track:4zcELnhoX8Ux9K8NeAldiH')"
"(False, 40, 'Otis Redding', 'Shake - 2008 Remaster', 161480, 'spotify:track:6RkyopJ2y0DnoIrq57zrap')"
""
""
"(False, 10, 'Smokey Robinson & The Miracles', 'Abraham, Martin And John', 180066, 'spotify:track:7x5vC0sqmXpmTrgnuDMXmc')"
"(False, 38, 'The Kinks', 'Dedicated Follower of Fashion - Mono Mix', 180893, 'spotify:track:1K61z11CzBUxkwOhtSzq2a')"
""
"(False, 29, 'Elvis Presley', 'Big Boss Man', 172146, 'spotify:track:4MAl5GecO9aspyQglkaRRO')"
"(False, 6, 'Crystal Gayle', 'The Woman In Me', 152000, 'spotify:track:0qrCsIbYUjAdcRhvF7OTDp')"
"(False, 29, 'Ray Charles', 'Them That Got', 169240, 'spotify:track:3Tlj9Ujfjt1CGQX0nOQfEK')"
"(False, 9, 'MFSB', 'The Zip', 232320, 'spotify:track:0mA8UHOhtsCXiol13MB3dV')"
"(False, 7, 'Richard Harris', 'The Yard Went On Forever', 344040, 'spotify:track:6AEs6Jrd8ExJvhRzQcnz1Q')"
"(False, 35, 'Jethro Tull', 'The Whistler - 2003 Remaster', 211293, 'spotify:track:6pDbR6ALIngNefnmsg7Osb')"
""
"(False, 49, 'Barenaked Ladies', 'The Old Apartment', 209960, 'spotify:track:5HjviQMuDBIvcyNXJtka23')"
"(False, 33, 'Daryle Singletary', 'The Note', 202733, 'spotify:track:3f0Le90S1CWheOUhEWJ99D')"
